galaxy,split,r,vobs,errv,vn,v_v6,v_mond,v_tau_proxy,gas_frac,log_sbdisk,bulge_frac,total_gas_fraction,log_sb_peak,rparent_raw,rparent_cd,resid_v6,resid_mond,resid_tau_proxy,accepted_population_support_tier,accepted_population_caveat,scale_radius_kpc,accepted_exp_disk_kernel,v_tau_narrow_accepted_exp_disk,beta_delta_v2_amplitude,accepted_endpoint_claim_boundary
NGC0300,train,7.26,88.4,8.9,41.6882753301213,83.7316643378201,88.08601552044604,83.43987507117815,0.4210238341716092,0.3765769570565119,0.0,0.2524806244199543,1.9566485792052033,-0.1976775417702783,0.0793307549567588,4.668335662179899,0.3139844795539659,4.960124928821855,STRICT,none,1.534398989732565,0.19467337814691046,82.55641907091605,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC0300,train,7.71,88.2,10.8,41.86990983988382,84.82593024979172,89.47153634566888,84.50531678327383,0.4545877253774887,0.2648178230095365,0.0,0.2524806244199543,1.9566485792052033,-0.19021904633184,0.0867892503951971,3.374069750208278,-1.2715363456688775,3.694683216726176,STRICT,none,1.534398989732565,0.18268154036326964,83.73796965015475,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC0300,train,8.17,89.5,3.1,41.012432871020955,84.47436930971946,89.57551961567572,84.2103620207509,0.4607946167573012,0.1492191126553798,0.0,0.2524806244199543,1.9566485792052033,-0.2040480005708703,0.0729602961561668,5.025630690280536,-0.0755196156757165,5.289637979249093,STRICT,none,1.534398989732565,0.1713495546964077,83.45001004036345,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC0300,train,8.62,89.7,9.5,39.84253380496778,83.58399913014117,89.19637780054231,83.39914015408006,0.4575342810931523,0.0374264979406236,0.0,0.2524806244199543,1.9566485792052033,-0.2244211271014029,0.0525871696256342,6.116000869858837,0.5036221994576948,6.300859845919945,STRICT,none,1.534398989732565,0.16116765073713973,82.61048030195064,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC0300,train,9.07,93.7,7.3,38.96450756778533,83.02035723697112,89.10693273101752,82.89249721211733,0.4611490259876802,-0.0757207139381183,0.0,0.2524806244199543,1.9566485792052033,-0.2398161029621614,0.0371921937648757,10.67964276302888,4.59306726898248,10.807502787882669,STRICT,none,1.534398989732565,0.1518477989639845,82.09715160146214,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC0300,train,9.53,97.0,5.7,38.29049033376303,82.69895610123034,89.23707065057751,82.61013005663092,0.470335313981238,-0.1870866433571444,0.0,0.2524806244199543,1.9566485792052033,-0.2507155717322888,0.0262927249947483,14.301043898769665,7.7629293494224925,14.389869943369078,STRICT,none,1.534398989732565,0.1431605721736709,81.82542932556503,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC0300,train,9.96,96.2,1.5,37.08311475591014,81.48118401577082,88.55633782168856,81.47330261571263,0.4610616937377495,-0.2924298239020636,0.0,0.2524806244199543,1.9566485792052033,-0.2745994266828415,0.0024088700441957,14.71881598422918,7.643662178311445,14.726697384287377,STRICT,none,1.534398989732565,0.13575256996247423,80.64058320549556,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC0300,train,10.45,94.8,2.1,35.832038736304135,80.18599045797671,87.8615324053838,80.26386596845502,0.4523671369656564,-0.4202164033831898,0.0,0.2524806244199543,1.9566485792052033,-0.3016411993959956,-0.0246329026689584,14.614009542023284,6.938467594616199,14.536134031544975,STRICT,none,1.534398989732565,0.12807906388067544,79.38020331716156,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC0300,train,10.93,92.5,13.9,34.64725963189585,78.89101934376983,87.15635767592327,79.04904497921767,0.4414411937829746,-0.5376020021010439,0.0,0.2524806244199543,1.9566485792052033,-0.3287028585106578,-0.0516945617836206,13.608980656230171,5.3436423240767255,13.450955020782333,STRICT,none,1.534398989732565,0.12128064547287437,78.11556414887464,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC0300,train,11.32,92.8,10.6,33.64879418344735,77.71946927980922,86.47777795588888,77.94954488698764,0.4286373218925453,-0.638272163982407,0.0,0.2524806244199543,1.9566485792052033,-0.3545057220606138,-0.0774974253335766,15.08053072019078,6.322222044111115,14.85045511301236,STRICT,none,1.534398989732565,0.116229342901643,76.96515608249805,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC0300,train,11.8,93.5,12.1,33.04233118289325,77.22192062196484,86.45388130154558,76.61204640797284,0.4328901658474275,,0.0,0.2524806244199543,1.9566485792052033,-0.0678111316795713,0.2091971650474658,16.27807937803516,7.046118698454421,16.88795359202716,STRICT,none,1.534398989732565,0.11053508989983568,76.5000701545501,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC3917,train,0.87,24.3,3.9,25.201285681488557,41.56569421298831,42.2226529096613,41.40450156753358,0.0,2.2756568095370144,0.0,0.0873836513534947,2.2756568095370144,-0.2866754031682976,0.0724951125796022,-17.26569421298831,-17.9226529096613,-17.10450156753358,STRICT,none,3.360628171466791,0.0953260577562602,40.398152586460604,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC3917,train,1.74,49.6,3.9,33.615856377608466,56.63747484953343,57.63514483931735,56.46763405423924,0.0,2.1805845966029556,0.0,0.0873836513534947,2.2756568095370144,-0.3019062049048603,0.0572643108430395,-7.037474849533432,-8.035144839317347,-6.86763405423924,STRICT,none,3.360628171466791,0.23956826208098855,54.472975559814046,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC3917,train,2.61,73.6,5.2,42.75874705835053,71.05630756358265,72.22136332878202,70.87434431243557,0.0,2.1242106834362176,0.0,0.0873836513534947,2.2756568095370144,-0.3109374440867264,0.0482330716611734,2.543692436417345,1.3786366712179756,2.7256556875644264,STRICT,none,3.360628171466791,0.37302403425418,68.3705081215885,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC3917,train,3.5,101.0,4.4,52.64773119518067,85.55402565989773,86.81903974005274,85.31365525087082,0.0196495859200552,2.053462604925455,0.0,0.0873836513534947,2.2756568095370144,-0.3074232335430191,0.0517472822048807,15.445974340102268,14.180960259947256,15.686344749129177,STRICT,none,3.360628171466791,0.48211563420597536,82.67710473211714,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC3917,train,4.37,107.0,3.5,61.59172062866892,98.42508368670792,99.7895110656852,98.06867627739594,0.047050933336001,2.010596736206525,0.0,0.0873836513534947,2.2756568095370144,-0.2935845994393501,0.0655859163085497,8.574916313292093,7.210488934314796,8.931323722604063,STRICT,none,3.360628171466791,0.5594095047104344,95.52965739041409,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC3917,train,5.24,115.0,3.5,69.4999032373427,109.85272291502456,111.3227671461854,109.56578530085466,0.0406357117230625,1.9235548580675497,0.0,0.0873836513534947,2.2756568095370144,-0.3123765894981413,0.0467939262497585,5.147277084975428,3.677232853814587,5.434214699145343,STRICT,none,3.360628171466791,0.6102360271052624,107.02810469949797,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC3917,train,6.11,123.0,3.9,74.77813985383696,118.35099898791124,119.94100319465583,118.22120694885987,0.0265304893967209,1.8207923810882036,0.0,0.0873836513534947,2.2756568095370144,-0.3394980136207559,0.0196725021271439,4.64900101208876,3.058996805344151,4.778793051140127,STRICT,none,3.360628171466791,0.6388647851294578,115.60974657621797,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC3917,train,6.98,130.0,3.9,78.19045593932805,124.74626066301148,126.46587042166888,124.62527698089276,0.0548963472059706,1.673665876245702,0.0,0.0873836513534947,2.2756568095370144,-0.3416333560918127,0.0175371596560871,5.253739336988517,3.534129578331118,5.37472301910725,STRICT,none,3.360628171466791,0.6498543051809058,122.10344753404408,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC3917,train,7.85,134.0,3.5,80.16517198883814,129.48407491332816,131.35193189534223,129.4006285166774,0.0708626473183939,1.5625307688622614,0.0,0.0873836513534947,2.2756568095370144,-0.3473725246943746,0.0117979910535252,4.515925086671842,2.648068104657767,4.599371483322585,STRICT,none,3.360628171466791,0.6474181574285585,126.94957114390151,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC3917,train,8.72,136.0,3.9,79.83160464377501,131.6420825759269,133.72062227378777,131.69529677036203,0.0743647531083493,1.4252080511386562,0.0,0.0873836513534947,2.2756568095370144,-0.3667255917321035,-0.0075550759842036,4.357917424073065,2.279377726212232,4.3047032296379655,STRICT,none,3.360628171466791,0.6351781528099909,129.19749763132117,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC3917,train,9.6,137.0,4.0,80.95769358127738,135.1664734827625,137.43597883150184,135.15124549033578,0.1142966077140017,1.2973227142053023,0.0,0.0873836513534947,2.2756568095370144,-0.357038596608764,0.0021319191391358,1.8335265172374875,-0.435978831501842,1.848754509664218,STRICT,none,3.360628171466791,0.6158593701222222,132.85979391589424,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC3917,train,10.47,136.0,3.5,80.5935614674026,136.92162407598676,139.44631887548036,136.97252630379387,0.1342536797809174,1.145196406114182,0.0,0.0873836513534947,2.2756568095370144,-0.3663290259074191,-0.0071585101595192,-0.921624075986756,-3.446318875480358,-0.9725263037938704,STRICT,none,3.360628171466791,0.5922822718479829,134.7328804409611,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC3917,train,11.35,137.0,3.5,79.83564711330396,138.10293796832204,140.929018329159,138.19642212922437,0.161765875088648,0.9772662124272928,0.0,0.0873836513534947,2.2756568095370144,-0.3724422411592085,-0.0132717254113086,-1.1029379683220384,-3.9290183291589926,-1.1964221292243735,STRICT,none,3.360628171466791,0.5657691275917123,136.03108284862196,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC3917,train,12.19,137.0,3.5,78.34925079412055,138.21957033052055,141.40612226977296,138.4226484014311,0.1760069074976007,0.8095597146352678,0.0,0.0873836513534947,2.2756568095370144,-0.3885479852864301,-0.0293774695385302,-1.219570330520554,-4.406122269772965,-1.422648401431104,STRICT,none,3.360628171466791,0.5392572528555003,136.24719617872728,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC3917,train,13.12,137.0,5.0,75.14396582560705,136.33895335868698,140.08861054527097,136.84948066324012,0.1682197739828438,0.5490032620257879,0.0,0.0873836513534947,2.2756568095370144,-0.4361741222220883,-0.0770036064741884,0.6610466413130212,-3.088610545270967,0.1505193367598849,STRICT,none,3.360628171466791,0.5096356092951275,134.44960286197895,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC3917,train,13.94,138.0,5.0,73.16324828764782,135.4518449724224,139.6884068351315,136.13454600940696,0.1914191530738263,0.2600713879850748,0.0,0.0873836513534947,2.2756568095370144,-0.4649310867335471,-0.1057605709856472,2.548155027577593,-1.6884068351315022,1.8654539905930392,STRICT,none,3.360628171466791,0.483949425257528,133.64645051461008,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC3917,train,14.86,137.0,7.5,70.11502192825728,133.2395054099095,138.15850812201492,134.18681402563442,0.2055696078630198,-0.1023729087095585,0.0,0.0873836513534947,2.2756568095370144,-0.5123027490173987,-0.1531322332694988,3.7604945900905022,-1.158508122014922,2.813185974365581,STRICT,none,3.360628171466791,0.4561328418414483,131.50993051517662,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4010,train,0.87,39.3,6.6,23.15774708385943,39.388787009216024,40.11982298814685,39.33057812312923,0.0,2.4078326232636313,0.0,0.1212930468102483,2.4078326232636313,-0.1954193305964561,0.0284891298884913,-0.088787009216027,-0.8198229881468535,-0.0305781231292385,CAVEATED,edgedisk_component_orientation_caveat,2.301214530367252,0.11028697419687364,37.95736200376019,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4010,train,1.74,54.6,5.6,45.95405259604423,69.09759017860762,69.94766135331746,68.82680120352263,0.062952209940742,2.349957098719464,0.0,0.1212930468102483,2.4078326232636313,-0.15712124074084,0.0667872197441075,-14.497590178607616,-15.347661353317456,-14.226801203522632,CAVEATED,edgedisk_component_orientation_caveat,2.301214530367252,0.2487873751369517,67.26606549510109,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4010,train,2.61,65.5,6.7,60.27401430135544,88.42842622819876,89.5212683431155,88.2552464473972,0.0491306695416802,2.2015336734433824,0.0,0.1212930468102483,2.4078326232636313,-0.1913432963037624,0.032565164181185,-22.92842622819876,-24.021268343115494,-22.7552464473972,CAVEATED,edgedisk_component_orientation_caveat,2.301214530367252,0.3513218579718473,86.41122928147324,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4010,train,3.5,83.9,5.2,68.14572143575853,100.83699389232508,102.07727780662564,100.81299817152208,0.053281968076695,2.00358976718914,0.0,0.1212930468102483,2.4078326232636313,-0.2199174634070563,0.0039909970778911,-16.936993892325077,-18.177277806625625,-16.912998171522077,CAVEATED,edgedisk_component_orientation_caveat,2.301214530367252,0.41374872304802696,98.75598236666329,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4010,train,4.37,94.3,6.3,71.74175666932055,108.45859570170636,109.796796865372,108.47780493348569,0.0755561478885561,1.8546703318953357,0.0,0.1212930468102483,2.4078326232636313,-0.2269432193829085,-0.003034758897961,-14.158595701706377,-15.496796865372003,-14.177804933485689,CAVEATED,edgedisk_component_orientation_caveat,2.301214530367252,0.44097327841199596,106.39822099500826,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4010,train,5.24,104.0,5.7,72.89352440374934,113.23275647090163,114.68303131264472,113.31499276661116,0.0936744696150209,1.7083359026822635,0.0,0.1212930468102483,2.4078326232636313,-0.2366952287322161,-0.0127867682472686,-9.232756470901649,-10.68303131264473,-9.314992766611155,CAVEATED,edgedisk_component_orientation_caveat,2.301214530367252,0.444374600163599,111.24548106974497,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4010,train,6.11,115.0,5.1,74.34219562267447,117.91226347140748,119.50679597082356,117.97915101332174,0.1210002518563288,1.595606434865603,0.0,0.1212930468102483,2.4078326232636313,-0.2341060154768564,-0.0101975549919088,-2.912263471407485,-4.506795970823546,-2.97915101332174,CAVEATED,edgedisk_component_orientation_caveat,2.301214530367252,0.43225010181023854,116.05762953994045,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4010,train,6.98,127.0,5.1,76.06161548376421,122.5787813947283,124.33150309162512,122.60334869387114,0.1517512274302763,1.4913616938342726,0.0,0.1212930468102483,2.4078326232636313,-0.227569277927873,-0.0036608174429254,4.421218605271704,2.668496908374877,4.3966513061288595,CAVEATED,edgedisk_component_orientation_caveat,2.301214530367252,0.4109500726905359,120.88429129347685,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4010,train,7.85,129.0,5.1,77.65201414000799,126.8914569587025,128.8133050744994,126.9461273367749,0.1826875934737387,1.3184807251745174,0.0,0.1212930468102483,2.4078326232636313,-0.2318881419529594,-0.0079796814680118,2.1085430412974944,0.1866949255006034,2.053872663225107,CAVEATED,edgedisk_component_orientation_caveat,2.301214530367252,0.38498325557266105,125.35933841199275,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4010,train,8.72,127.0,5.1,77.4922715501359,129.17709276021978,131.3286147703087,129.22545464422583,0.2222197021219873,1.137670537236755,0.0,0.1212930468102483,2.4078326232636313,-0.2309819061640238,-0.0070734456790763,-2.1770927602197787,-4.32861477030869,-2.2254546442258345,CAVEATED,edgedisk_component_orientation_caveat,2.301214530367252,0.3573692673257847,127.78092339487594,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4010,train,9.6,124.0,5.1,75.00239762834252,128.74730999428692,131.26549764210367,128.93935236806917,0.2247880453296884,0.9885589568786156,0.0,0.1212930468102483,2.4078326232636313,-0.252929176403105,-0.0290207159181574,-4.747309994286923,-7.265497642103668,-4.939352368069166,CAVEATED,edgedisk_component_orientation_caveat,2.301214530367252,0.32970790654638904,127.45541058967001,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4010,train,10.47,122.0,3.9,72.16326697150012,127.59010795459682,130.572418925311,127.95989132812288,0.2184742764482657,0.8369567370595504,0.0,0.1212930468102483,2.4078326232636313,-0.281987228731313,-0.0580787682463655,-5.590107954596817,-8.572418925311013,-5.959891328122879,CAVEATED,edgedisk_component_orientation_caveat,2.301214530367252,0.3037553608120664,126.38948066814841,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,0.87,47.1,8.2,27.802927903370175,44.24164226592121,44.84621149985467,44.23727300661421,0.0080853523428375,2.2046896204203605,0.0,0.3105049950741936,2.2046896204203605,-0.0908808853651573,0.001781162281366,2.858357734078794,2.2537885001453333,2.8627269933857917,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.10681590552123116,43.012698650932016,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,1.74,65.9,6.6,34.97359861381153,58.08188723654125,59.031180368736095,58.14283008364413,0.0273133540328492,1.9795938958489303,0.0,0.3105049950741936,2.2046896204203605,-0.1124121168364511,-0.0197500691899277,7.818112763458757,6.868819631263911,7.757169916355878,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.24828869016972543,55.89501628042671,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,2.61,76.1,5.6,41.836754773763225,70.07820722513291,71.27491299891336,70.09102260820748,0.0774087370206506,1.8449118739121408,0.0,0.3105049950741936,2.2046896204203605,-0.0961338884769412,-0.0034718408304179,6.02179277486708,4.825087001086629,6.008977391792513,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.3602510121518057,67.44853803521956,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,3.5,85.7,5.6,44.302822144870184,76.6560505679796,78.22704699338539,76.67575661454596,0.0984389145164689,1.7359181165312971,0.0,0.3105049950741936,2.2046896204203605,-0.0977034843140412,-0.0050414366675178,9.043949432020398,7.472953006614617,9.024243385454042,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.4352871093670956,73.75074769850555,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,4.37,96.6,5.2,49.59778523281055,85.75894892712192,87.50936093111638,85.7354977889963,0.130105637116478,1.6514718521990424,0.0,0.3105049950741936,2.2046896204203605,-0.0873029972122645,0.0053590504342588,10.841051072878074,9.090639068883618,10.864502211003696,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.47482342011232115,82.93328759111593,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,5.24,99.3,5.2,53.74949813719195,93.28716897533803,95.23430936602554,93.11095459469288,0.1909928927001617,1.562768543016519,0.0,0.3105049950741936,2.2046896204203605,-0.0555039785925442,0.0371580690539791,6.012831024661963,4.065690633974455,6.189045405307112,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.48882072785073416,90.61885624190462,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,6.11,103.0,5.2,57.127591407305104,99.71875572049385,101.87312285155043,99.51734310401297,0.206657928360907,1.5063697170955042,0.0,0.3105049950741936,2.2046896204203605,-0.0527019113681622,0.039960136278361,3.2812442795061685,1.126877148449566,3.4826568959870343,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.4848329830517036,97.24769756950258,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,6.98,107.0,5.2,60.194885164771264,105.61397244102317,107.96829050341664,105.49203737005408,0.208407947377511,1.391993072259713,0.0,0.3105049950741936,2.2046896204203605,-0.0697029270966834,0.0229591205498399,1.3860275589768491,-0.9682905034166396,1.507962629945908,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.46908607672570135,103.36055178596595,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,7.85,111.0,5.2,63.66676801911653,111.81236359715469,114.31951113749952,111.61910000716458,0.2443249834613407,1.2940250940953226,0.0,0.3105049950741936,2.2046896204203605,-0.0582568987304198,0.0344051489161035,-0.8123635971546861,-3.319511137499518,-0.619100007164576,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.44631592389603836,109.79050829579498,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,8.72,114.0,6.1,66.98037735038524,117.70863731001626,120.35860579729528,117.50536272298808,0.2801156021215766,1.1251558295805302,0.0,0.3105049950741936,2.2046896204203605,-0.0582649578010027,0.0343970898455206,-3.7086373100162575,-6.358605797295269,-3.5053627229880675,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.4199325612015039,115.90409899449635,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,9.6,115.0,6.1,66.52535494080433,119.23236472406737,122.2668768554801,119.19937731999532,0.2997129319322816,0.8530895298518656,0.0,0.3105049950741936,2.2046896204203605,-0.0870419075296081,0.0056201401169152,-4.232364724067352,-7.266876855480106,-4.199377319995321,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.39195992813937675,117.57072302713664,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,10.47,111.0,5.6,64.98758496820759,119.27409788310212,122.80341482361852,119.32097660097264,0.3386743083073956,0.5831987739686227,0.0,0.3105049950741936,2.2046896204203605,-0.1008378715783041,-0.0081758239317808,-8.274097883102115,-11.803414823618525,-8.320976600972642,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.3645768724017639,117.72985145546927,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,11.35,110.0,5.6,65.26373073920921,121.3164298132474,125.20995875642042,121.22711194229748,0.410408685043606,0.3926969532596657,0.0,0.3105049950741936,2.2046896204203605,-0.0771505879262156,0.0155114597203077,-11.31642981324741,-15.20995875642042,-11.227111942297483,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.3381141878837493,119.90933690933014,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,12.31,111.0,5.2,62.214156347249464,119.27308849463624,123.92831830572958,119.30113805089944,0.4175165292472326,0.2304489213782739,0.0,0.3105049950741936,2.2046896204203605,-0.0977720721448977,-0.0051100244983743,-8.27308849463624,-12.928318305729576,-8.301138050899425,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.3112852569146171,117.95582088442819,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,13.12,109.0,4.8,59.742668587869424,117.42100252316592,122.77193155140536,117.5264024901164,0.4170183936454201,0.1398790864012364,0.0,0.3105049950741936,2.2046896204203605,-0.1126579984780598,-0.0199959508315364,-8.421002523165924,-13.77193155140536,-8.526402490116396,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.29052877238899294,116.1724362992399,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,14.05,108.0,4.4,58.09959509325344,116.62269645538808,122.6651791646458,116.75453806358254,0.4311643780780329,0.0374264979406236,0.0,0.3105049950741936,2.2046896204203605,-0.1183817293380271,-0.0257196816915037,-8.622696455388066,-14.665179164645808,-8.754538063582544,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.2688750888691241,115.45966487968822,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,14.98,109.0,5.2,57.55165418995357,117.14255538047044,123.7389246453567,117.2362443482796,0.4594479083630666,-0.0506099933550872,0.0,0.3105049950741936,2.2046896204203605,-0.1111129175469231,-0.0184508699003998,-8.142555380470455,-14.738924645356704,-8.236244348279598,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.24947511938722805,116.06866271758223,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,16.03,111.0,5.3,55.994676532684785,116.31329555058728,123.69145448732748,116.45440718989066,0.4668705191975591,-0.1487416512809247,0.0,0.3105049950741936,2.2046896204203605,-0.1212249477003767,-0.0285629000538533,-5.31329555058727,-12.691454487327476,-5.454407189890659,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.2300850450360517,115.31610585969158,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,16.95,110.0,4.9,53.99395660627215,114.53855048822388,122.73085354837328,114.82374931511916,0.4577296424043605,-0.3010299956639812,0.0,0.3105049950741936,2.2046896204203605,-0.1525292253595435,-0.0598671777130201,-4.538550488223876,-12.73085354837329,-4.823749315119159,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.21507515934099788,113.592117970007,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,17.88,109.0,4.9,53.71007866313361,115.1197713172334,123.84433998866314,115.43434135743364,0.4846177907509554,-0.4685210829577448,0.0,0.3105049950741936,2.2046896204203605,-0.1590436563057255,-0.0663816086592021,-6.119771317233386,-14.844339988663137,-6.434341357433638,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.20156978378733423,114.23751258322147,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,18.93,110.0,5.3,52.44490823712059,114.30701805878006,123.80702701720678,114.66782828143651,0.493973899136598,-0.585026652029182,0.0,0.3105049950741936,2.2046896204203605,-0.1706381830329842,-0.0779761353864609,-4.307018058780059,-13.807027017206778,-4.6678282814365275,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.18808912750292586,113.47808119371851,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,19.97,112.0,10.2,50.88437972501974,112.91755823278508,123.255875118517,113.39121777971864,0.4914023724750166,-0.744727494896694,0.0,0.3105049950741936,2.2046896204203605,-0.198165826131392,-0.1055037784848686,-0.9175582327850832,-11.255875118516997,-1.3912177797186445,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.1763357352248373,112.13097039245586,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4183,holdout,21.02,113.0,11.5,49.931262251218925,112.35148952053764,123.41960317258348,111.26398795787796,0.5012261790741478,,0.0,0.3105049950741936,2.2046896204203605,0.1541938729956881,0.2468559206422114,0.6485104794623737,-10.41960317258348,1.7360120421220273,CAVEATED,edgedisk_component_orientation_caveat,2.5281069868391675,0.16585085201039637,111.60807478295477,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
