0,1,2,3,4,5,6,7
2.1680045077849587e-10,3.477031485526475e-11,0.0,0.0,0.0,0.0,0.0,0.0
3.477031485526475e-11,1.208525981744391e-10,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.2753351395157373e-10,1.2498677812537279e-11,0.0,0.0,0.0,0.0
0.0,0.0,1.2498677812537279e-11,1.6787436061828392e-10,2.0817325325431842e-11,0.0,0.0,0.0
0.0,0.0,0.0,2.0817325325431845e-11,1.7486464894015125e-10,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.675900889342825e-11,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.1422049557128765e-10,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5196079519531597e-10
