radius_arcsec,halpha_approaching_vrot_km_s,halpha_receding_vrot_km_s,hi_approaching_vrot_km_s,hi_receding_vrot_km_s,halpha_odd_los_km_s,hi_odd_los_km_s,delta_odd_los_km_s,delta_odd_measurement_sigma_km_s,halpha_even_los_km_s,hi_even_los_km_s,delta_even_los_km_s,delta_even_measurement_sigma_km_s,endpoint_access
40.0,128.25,105.33333333333334,112.0,92.0,-16.76018899543932,-15.972710200945869,-0.7874787944934525,11.380650652243265,85.41601773493895,81.46082202482387,3.9551957101150776,5.690325326121632,False
60.0,153.33333333333334,123.76190476190476,131.0,119.0,-21.627173747881187,-9.583626120567502,-12.043547627313686,10.04932785869544,101.32731404099889,99.82943875591161,1.4978752850872752,5.02466392934772,False
80.0,168.92857142857144,156.75,144.0,146.0,-8.906843294719195,1.5972710200945954,-10.50411431481379,8.47515675846257,119.09311437616458,115.80214895685745,3.2909654193071276,4.237578379231285,False
100.0,177.33333333333331,194.0,156.0,172.0,12.189228360319532,12.778168160756678,-0.5889398004371458,7.000256531210593,135.78800393395932,130.976223647756,4.811780286203316,3.5001282656052966,False
120.0,168.11111111111111,206.4,154.0,171.0,28.00272061977401,13.576803670803969,14.425916948970041,7.830583295341698,136.9500437043098,129.7782703826851,7.171773321624698,3.915291647670849,False
140.0,161.47058823529412,198.36842105263156,155.0,166.0,26.985366612685027,8.784990610520225,18.200376002164802,8.346291487836833,131.58479571484975,128.1809993625905,3.403796352259235,4.1731457439184165,False
