galaxy,product,radius_kpc,ring_index,pair_weight,velocity_positive_side_km_s,velocity_reflected_side_km_s,odd_los_km_s,even_los_km_s,absolute_odd_los_km_s,absolute_even_los_km_s,claim_boundary
NGC7331,NATURAL,19.510025861797256,19,77.7874533621687,657.2895,971.3575,-157.034,-3.9764999999999873,157.034,3.9764999999999873,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,19.226185878384957,19,72.21675311811741,654.79975,971.515875,-158.35806250000002,-5.142187499999864,158.35806250000002,5.142187499999864,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,18.947829986560013,18,67.436806423034,655.1281875,972.6223125,-158.74706250000003,-4.424749999999904,158.74706250000003,4.424749999999904,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,18.67520341083649,18,70.43955195777949,655.785,973.860625,-159.03781250000003,-3.4771874999999,159.03781250000003,3.4771874999999,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,18.408560702559488,18,76.45285354117486,652.0139375,977.3661875,-162.676125,-3.6099374999998872,162.676125,3.6099374999998872,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,18.148165618339462,18,79.1031609155479,646.043125,983.4378125,-168.69734374999996,-3.5595312499999636,168.69734374999996,3.5595312499999636,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,17.894290903768773,17,79.7119645600692,641.9879375,989.4520625,-173.73206249999998,-2.5799999999999272,173.73206249999998,2.5799999999999272,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,17.647217969240582,17,79.14760539089606,640.6291875,997.4953125,-178.4330625,0.7622499999999945,178.4330625,0.7622499999999945,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,17.40723644425605,17,69.86404681135394,639.2260625,1004.5520625,-182.663,3.589062500000068,182.663,3.589062500000068,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,17.174643596469377,17,51.91865901585057,633.0374375,1009.32625,-188.14440624999997,2.88184375000003,188.14440624999997,2.88184375000003,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.52426789867718,16,49.477077187308225,609.8755,1020.28275,-205.203625,-3.220874999999978,205.203625,3.220874999999978,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.324326188097736,16,68.01896533054114,609.207625,1019.4828125,-205.13759375,-3.9547812499999964,205.13759375,3.9547812499999964,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.133342644062836,16,87.57915062430718,609.4135,1019.517625,-205.05206249999998,-3.834437499999922,205.05206249999998,3.834437499999922,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.951639029053457,15,96.59311078800145,608.45775,1021.8980625,-206.72015625,-3.1220937499999764,206.72015625,3.1220937499999764,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.779535925459568,15,90.40671345979135,599.1586875,1025.9333125,-213.3873125,-5.753999999999905,213.3873125,5.753999999999905,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.617350729226748,15,81.90088016848343,593.080625,1030.006,-218.46268750000002,-6.7566874999998845,218.46268750000002,6.7566874999998845,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.465395470005014,15,78.3406669111713,591.6296875,1032.409375,-220.38984374999995,-6.2804687499999545,220.38984374999995,6.2804687499999545,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.323974476446589,15,71.70046686112244,588.6714375,1035.4043125,-223.36643750000002,-6.262124999999969,223.36643750000002,6.262124999999969,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.1933819123026,15,61.84758463006411,583.6259375,1041.410625,-228.89234375,-5.781718749999982,228.89234375,5.781718749999982,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.07389921614655,15,64.07344831786894,590.5988125,1048.418625,-228.90990625,1.2087187500001164,228.90990625,1.2087187500001164,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.965792484568457,14,70.92533845884601,595.7105625,1052.538625,-228.41403124999994,5.824593750000076,228.41403124999994,5.824593750000076,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.869309845145816,14,70.34828948985407,592.095625,1052.636875,-230.27062499999994,4.066250000000082,230.27062499999994,4.066250000000082,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.784678870976444,14,67.68851499833053,584.4179375,1048.674125,-232.12809375,-1.7539687500000127,232.12809375,1.7539687500000127,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.7121040926173,14,68.81166123601206,583.0914375,1044.7745,-230.84153125,-4.367031249999968,230.84153125,4.367031249999968,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.651764665502874,14,65.09649823953752,583.5431875,1044.166,-230.31140624999995,-4.445406249999905,230.31140624999995,4.445406249999905,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.6038122509745,14,52.643073422789946,574.5081875,1045.521,-235.50640625,-8.285406250000051,235.50640625,8.285406250000051,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.535344729657776,14,57.79171784129688,587.772,1049.041875,-230.63493749999992,0.10693749999995816,230.63493749999992,0.10693749999995816,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.53784938452294,14,68.39240170078999,592.213125,1046.837875,-227.31237499999997,1.225500000000011,227.31237499999997,1.225500000000011,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.553034271632855,14,68.54251034325809,594.109625,1043.4569375,-224.67365625000002,0.48328125000011823,224.67365625000002,0.48328125000011823,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.580859774469031,14,61.32682811497693,596.2575,1043.1519375,-223.44721875,1.404718750000029,223.44721875,1.404718750000029,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.621253724674242,14,56.67553898327416,599.68825,1043.36075,-221.83625,3.2245000000000346,221.83625,3.2245000000000346,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.674112329781108,14,59.349598374662364,602.6896875,1039.459875,-218.38509375,2.7747812500000464,218.38509375,2.7747812500000464,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.739301486838857,14,68.26069744979723,603.7025,1035.0551875,-215.67634375000006,1.0788437500000327,215.67634375000006,1.0788437500000327,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.816658443791855,14,76.38165667134764,604.7180625,1033.0738125,-214.17787500000003,0.5959374999999909,214.17787500000003,0.5959374999999909,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.905993761813049,14,78.93752216775417,606.86325,1031.8831875,-212.50996875000004,1.0732187500000236,212.50996875000004,1.0732187500000236,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.00709352544965,15,80.05651332003946,609.8795,1029.4571875,-209.78884374999996,1.3683437500000082,209.78884374999996,1.3683437500000082,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.119721743575125,15,81.30620918158145,612.17225,1026.447625,-207.13768750000003,1.0099374999999782,207.13768750000003,1.0099374999999782,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.243622882761388,15,78.32969350310343,613.7671875,1025.9261875,-206.0795,1.5466874999999618,206.0795,1.5466874999999618,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.378524475635405,15,74.01709610244701,614.94225,1027.1810625,-206.11940625000005,2.7616562499999873,206.11940625000005,2.7616562499999873,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.524139749781636,15,70.64054432411345,616.018625,1026.8565,-205.41893750000003,3.137562500000058,205.41893750000003,3.137562500000058,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.680170227422458,15,64.26762230638569,618.4939375,1024.0680625,-202.7870625,2.9809999999999945,202.7870625,2.9809999999999945,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.846308252028404,15,57.27839138247147,623.0606875,1022.4755,-199.70740625000002,4.46809374999998,199.70740625000002,4.46809374999998,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.022239404740642,16,60.772036527963,626.2884375,1022.240625,-197.97609375000002,5.96453125000005,197.97609375000002,5.96453125000005,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.20764478061222,16,66.84810833679737,627.24375,1020.6095625,-196.68290625000003,5.626656249999996,196.68290625000003,5.626656249999996,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.402203101819936,16,67.83489101293605,627.380875,1018.0490625,-195.33409375000002,4.414968750000071,195.33409375000002,4.414968750000071,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.60559265185555,16,64.35770796678749,627.1488125,1015.5841875,-194.2176875,3.066500000000019,194.2176875,3.066500000000019,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.817493021034053,16,59.92600806071936,627.9989375,1012.99425,-192.49765624999998,2.1965937500000337,192.49765624999998,2.1965937500000337,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,17.037586659291314,17,59.2121823896906,632.40725,1009.3011875,-188.44696875,2.554218750000018,188.44696875,2.554218750000018,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,17.265560237083424,17,61.55149347864196,638.1934375,1003.919875,-182.86321875000004,2.7566562500001055,182.86321875000004,2.7566562500001055,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,17.501105819205062,17,60.79001686756525,641.0674375,999.3651875,-179.14887500000003,1.9163125000000036,179.14887500000003,1.9163125000000036,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,17.743921859522292,17,59.61208708695868,641.5966875,995.9430625,-177.17318749999998,0.4698750000000018,177.17318749999998,0.4698750000000018,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,17.99371402700996,17,58.65295326714585,640.9093125,993.808,-176.44934374999997,-0.9413437499999873,176.44934374999997,0.9413437499999873,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,18.250195875166916,18,53.10804098975568,642.8134375,990.941,-174.06378125000003,-1.4227812499999573,174.06378125000003,1.4227812499999573,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,18.513089367938203,18,46.57947460100747,645.9133125,989.0128125,-171.54975000000002,-0.8369374999999764,171.54975000000002,0.8369374999999764,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,18.782125275797085,18,46.04462685421581,645.15725,988.083875,-171.46331250000003,-1.679437499999949,171.46331250000003,1.679437499999949,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,19.057043455724383,19,49.84191232006248,644.4480625,987.801375,-171.67665625,-2.175281249999898,171.67665625,2.175281249999898,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,19.62353246666151,19,59.22532526850055,650.4128125,986.4388125,-168.01300000000003,0.12581250000005184,168.01300000000003,0.12581250000005184,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,19.91462960411861,19,63.00590497360749,650.6631875,985.4085,-167.37265624999998,-0.26415624999992815,167.37265624999998,0.26415624999992815,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,19.92729241713363,19,75.40731349946887,658.53175,971.8238125,-156.64603125000002,-3.122218750000002,156.64603125000002,3.122218750000002,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,19.638527725588705,19,76.78389258367461,656.8205,973.440125,-158.30981249999996,-3.169687500000009,158.30981249999996,3.169687500000009,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,19.354985994483265,19,74.919110655331,654.7158125,971.9238125,-158.60400000000004,-4.980187499999943,158.60400000000004,4.980187499999943,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,19.076900113271364,19,74.7534568581903,656.03525,972.559,-158.26187499999997,-4.002874999999904,158.26187499999997,4.002874999999904,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,18.804512130974977,18,75.68228165539995,656.679125,975.4916875,-159.40628125,-2.214593749999949,159.40628125,2.214593749999949,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,18.53807321442548,18,77.24485248692734,653.745625,980.135625,-163.195,-1.359375,163.195,1.359375,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,18.277843526794303,18,76.21893374727561,649.329625,986.23275,-168.45156250000002,-0.5188124999999673,168.45156250000002,0.5188124999999673,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,18.024092014404378,18,73.04199701123453,645.2606875,991.19,-172.96465625000002,-0.07465624999986176,172.96465625000002,0.07465624999986176,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,17.777096089199087,17,72.06391753366607,642.7183125,997.0659375,-177.1738125,1.5921250000001237,177.1738125,1.5921250000001237,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,17.537141193840046,17,64.76968853699441,641.489625,1002.458375,-180.484375,3.674000000000092,180.484375,3.674000000000092,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,17.30452023628243,17,50.03654394472523,638.2735625,1007.89175,-184.80909375,4.782656250000059,184.80909375,4.782656250000059,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,17.079532880916183,17,39.878608635737976,626.33725,1013.0256875,-193.34421874999998,1.3814687500000673,193.34421874999998,1.3814687500000673,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.86248468405082,16,40.2923653518381,615.3325,1016.852875,-200.76018750000003,-2.2073124999999436,200.76018750000003,2.2073124999999436,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.65368606274786,16,48.32934672091411,611.6361875,1019.0899375,-203.726875,-2.9369374999998854,203.726875,2.9369374999998854,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.45345108785505,16,62.59778051645061,609.5571875,1021.5514375,-205.99712499999998,-2.7456874999999172,205.99712499999998,2.7456874999999172,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.26209609464528,16,78.96319610305483,607.2490625,1022.6605625,-207.70574999999997,-3.345187499999952,207.70574999999997,3.345187499999952,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.079938107768893,16,90.98345964511788,603.27075,1023.10025,-209.91474999999997,-5.114499999999907,209.91474999999997,5.114499999999907,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.907293081320965,15,93.18498046682237,597.063875,1024.9453125,-213.94071874999997,-7.295406249999928,213.94071874999997,7.295406249999928,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.74447395969671,15,91.00661233173686,595.755,1028.2625625,-216.25378125000003,-6.291218749999871,216.25378125000003,6.291218749999871,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.59178857050262,15,89.69209949108703,598.0495,1030.1034375,-216.02696874999998,-4.223531249999951,216.02696874999998,4.223531249999951,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.449537366992805,15,81.30275290981656,595.7466875,1031.279375,-217.76634375000003,-4.7869687499999145,217.76634375000003,4.7869687499999145,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.318011044131026,15,64.5982615193538,586.8790625,1035.830875,-224.47590625000004,-6.945031249999829,224.47590625000004,6.945031249999829,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.197488059192406,15,59.00620625981395,587.8075,1042.0081875,-227.10034375000004,-3.392156249999971,227.10034375000004,3.392156249999971,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.088232094504438,15,64.79501699983155,596.0351875,1045.21325,-224.58903125,2.32421875,224.58903125,2.32421875,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.99048950612135,14,66.27923235911999,596.585,1046.42,-224.91750000000002,3.2025000000001,224.91750000000002,3.2025000000001,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.9044868075287,14,66.0025357500924,594.897875,1046.048,-225.5750625,2.172937499999989,225.5750625,2.172937499999989,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.830428241477804,14,66.75298093821564,594.7806875,1044.7713125,-224.9953125,1.4760000000001128,224.9953125,1.4760000000001128,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.768493495364046,14,59.59560921218915,590.9174375,1044.9530625,-227.0178125,-0.36474999999995816,227.0178125,0.36474999999995816,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.644617713760413,14,46.82089533208633,593.17,1052.579,-229.7045,4.574499999999944,229.7045,4.574499999999944,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.645007463807763,14,55.078560866120874,592.265375,1049.89375,-228.8141875,2.7795624999999973,228.8141875,2.7795624999999973,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.657986993954776,14,59.383319468894314,590.6340625,1044.501125,-226.93353125,-0.73240624999994,226.93353125,0.73240624999994,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.683522917953715,14,60.98432175497735,592.882125,1042.308125,-224.71300000000002,-0.7048749999999018,224.71300000000002,0.7048749999999018,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.721549895182882,14,64.63019610718155,596.289375,1039.4433125,-221.57696875000005,-0.43365625000001273,221.57696875000005,0.43365625000001273,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.771971460093221,14,70.43953873590537,597.6945,1035.223375,-218.76443750000004,-1.8410624999999072,218.76443750000004,1.8410624999999072,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.834661229243512,14,78.94263930498623,598.9983125,1032.5141875,-216.75793749999997,-2.5437500000000455,216.75793749999997,2.5437500000000455,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.90946445122007,14,85.23368721533362,602.2421875,1031.9679375,-214.86287500000003,-1.1949374999999236,214.86287500000003,1.1949374999999236,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.996199856134611,14,83.17503400133423,606.591875,1031.6763125,-212.54221875000002,0.8340937499999654,212.54221875000002,0.8340937499999654,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.094661754912927,15,78.06794623473168,609.5165625,1029.2808125,-209.88212499999997,1.0986874999999827,209.88212499999997,1.0986874999999827,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.2046223344249,15,73.4710400650077,609.2295,1026.679875,-208.7251875,-0.3453124999998636,208.7251875,0.3453124999998636,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.325834092698402,15,68.81971464179662,608.9889375,1026.6731875,-208.842125,-0.4689374999999245,208.842125,0.4689374999999245,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.458032358890414,15,68.10452149988221,611.5110625,1028.11525,-208.30209375000004,1.5131562500000655,208.30209375000004,1.5131562500000655,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.600937845118542,15,70.69049801796719,613.9890625,1026.9165,-206.46371875,2.152781250000089,206.46371875,2.152781250000089,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.754259181350399,15,69.19532295152344,615.5265,1023.0564375,-203.76496874999998,0.991468750000081,203.76496874999998,0.991468750000081,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.91769538991864,15,60.48407512686303,617.2769375,1021.3971875,-202.06012499999997,1.0370625000000473,202.06012499999997,1.0370625000000473,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.090938262465407,16,58.18899120070578,623.0909375,1021.8960625,-199.4025625,4.1935000000000855,199.4025625,4.1935000000000855,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.27367460882366,16,65.65489976759508,625.3895625,1021.5793125,-198.094875,5.184437500000058,198.094875,5.184437500000058,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.465588354153418,16,72.68374618342945,624.762,1018.6674375,-196.95271875000003,3.41471875000002,196.95271875000003,3.41471875000002,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.6663624672619,16,75.41571636254326,624.445,1015.996125,-195.77556249999998,1.9205625000000737,195.77556249999998,1.9205625000000737,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.87568070920525,16,73.12149230165709,626.671875,1014.0106875,-193.66940625,2.041281250000111,193.66940625,2.041281250000111,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,17.093229196822065,17,69.5499009956532,631.307125,1011.782,-190.2374375,3.244562500000029,190.2374375,3.244562500000029,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,17.31869778067338,17,65.00518232228372,637.1933125,1008.140125,-185.47340624999998,4.366718750000018,185.47340624999998,4.366718750000018,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,17.551781240907548,17,57.35343895388329,640.3609375,1003.3980625,-181.51856250000003,3.5795000000000528,181.51856250000003,3.5795000000000528,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,17.792180307826516,17,51.91337726260255,640.684875,998.0539375,-178.68453124999996,1.0694062500000427,178.68453124999996,1.0694062500000427,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,18.039602516433327,18,49.632170701013756,639.034875,993.5183125,-177.24171874999996,-2.02340624999988,177.24171874999996,2.02340624999988,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,18.29376290604992,18,45.382827217476795,642.8246875,990.119875,-173.64759375,-1.827718750000031,173.64759375,1.827718750000031,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,18.55438457728498,18,42.50280981424951,649.7599375,988.5139375,-169.377,0.8369374999999764,169.377,0.8369374999999764,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,18.821199119290352,18,46.36061833220274,649.7728125,987.9223125,-169.07475,0.5475625000000264,169.07475,0.5475625000000264,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,20.055492972023476,20,73.3291448095819,657.07275,970.8775,-156.902375,-4.324874999999906,156.902375,4.324874999999906,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,19.76704792874656,19,76.92326780551512,655.2425,971.1918125,-157.97465625,-5.082843749999938,157.97465625,5.082843749999938,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,19.4838007778515,19,81.33963467336125,654.558,971.3120625,-158.37703125000002,-5.364968749999889,158.37703125000002,5.364968749999889,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,19.20598149410262,19,85.24162289118638,656.2565,974.5199375,-159.13171875,-2.91178124999999,159.13171875,2.91178124999999,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,18.933829011052683,18,82.69138376155112,657.7315,978.5090625,-160.38878125000002,-0.17971874999989268,160.38878125000002,0.17971874999989268,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,18.66759117708845,18,79.23252236700387,655.192625,981.8335625,-163.32046874999997,0.21309375000009823,163.32046874999997,0.21309375000009823,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,18.407524634159895,18,73.00758012647172,650.94,986.610625,-167.8353125,0.4753125000000864,167.8353125,0.4753125000000864,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,18.153894607677397,18,66.04122876462027,647.5185625,990.9659375,-171.72368749999998,0.9422500000000582,171.72368749999998,0.9422500000000582,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,17.906974595483074,17,63.94235805317847,644.8719375,995.9245625,-175.52631250000002,2.0982500000000073,175.52631250000002,2.0982500000000073,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,17.66704594342405,17,57.0258675713768,643.805125,1000.651125,-178.423,3.9281250000000227,178.423,3.9281250000000227,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,17.434397294945374,17,43.26116755783325,641.5325625,1005.7809375,-182.1241875,5.356750000000147,182.1241875,5.356750000000147,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,17.20932390235315,17,37.92859224563655,630.544,1009.7105625,-189.58328125000003,1.8272812500000555,189.58328125000003,1.8272812500000555,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.992126788056012,16,43.73730844820597,622.1078125,1012.1515,-195.02184375000002,-1.1703437499999154,195.02184375000002,1.1703437499999154,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.78311174525751,16,50.22993367613227,617.947625,1016.5343125,-199.29334375000002,-1.0590312499998618,199.29334375000002,1.0590312499998618,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.582588169323646,16,57.83879097103154,613.1223125,1022.3341875,-204.60593749999998,-0.5717499999999518,204.60593749999998,0.5717499999999518,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.390867713460057,16,71.4671550487119,608.19675,1025.3729375,-208.58809375000004,-1.5151562500000182,208.58809375000004,1.5151562500000182,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.208262765455903,16,87.29760935805353,601.4003125,1023.42975,-211.01471875,-5.884968749999871,211.01471875,5.884968749999871,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,16.035084746116674,16,95.29013799073478,597.1271875,1023.7115625,-213.2921875,-7.880625000000009,213.2921875,7.880625000000009,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.87164223460778,15,97.87785921005346,599.1138125,1026.8964375,-213.89131250000003,-5.294874999999934,213.89131250000003,5.294874999999934,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.718238931215854,15,98.77104483281782,603.371375,1029.185625,-212.90712500000006,-2.0214999999999463,212.90712500000006,2.0214999999999463,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.575171473898973,15,91.61760090430667,602.87175,1029.731125,-213.4296875,-1.9985624999999345,213.4296875,1.9985624999999345,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.442727131277215,15,72.80033722728791,596.2873125,1032.83575,-218.27421875,-3.738468750000038,218.27421875,3.738468750000038,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.321181401183688,15,58.03430404219801,590.7015625,1037.334625,-223.31653124999997,-4.28190625000002,223.31653124999997,4.28190625000002,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.210795550267278,15,58.11232976859889,597.5006875,1040.0343125,-221.26681249999996,0.4674999999999727,221.26681249999996,0.4674999999999727,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.111814136074042,15,59.38707551929388,602.8696875,1043.4901875,-220.31025,4.879937500000096,220.31025,4.879937500000096,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,15.02446255816247,15,58.825829356927834,604.8426875,1046.556875,-220.85709375,7.399781250000046,220.85709375,7.399781250000046,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.948944688745332,14,57.04189566444834,602.0089375,1046.027625,-222.00934374999997,5.718281250000018,222.00934374999997,5.718281250000018,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.885440635730971,14,48.182627624792964,592.5020625,1046.221,-226.85946875000002,1.06153125000003,226.85946875000002,1.06153125000003,single_galaxy_clock_channel_parity_diagnostic
NGC7331,NATURAL,14.768414625847832,14,41.67911260103994,590.5295625,1046.3236875,-227.8970625,0.12662500000010368,227.8970625,0.12662500000010368,single_galaxy_clock_channel_parity_diagnostic
