accepted_population_lane,support_tier,n_galaxies,mean_rmse_tau,mean_rmse_tpg_v6,mean_rmse_mond,median_tau_minus_tpg_v6,median_tau_minus_mond,tau_beats_tpg_v6_fraction,tau_beats_mond_fraction,beta_delta_v2_amplitude,amplitude_policy,accepted_endpoint_status,claim_boundary
NARROW_ACCEPTED_EXPONENTIAL_DISK_14,CAVEATED,8,9.711182241772274,9.656687818401874,11.19201972260069,-0.022914975160991613,-2.7535435489811624,0.5,0.625,-1003.8829388432548,frozen_global_train_beta,NARROW_ACCEPTED_MATCHED_FAMILY_RESULT,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NARROW_ACCEPTED_EXPONENTIAL_DISK_14,STRICT,6,9.014797448531171,8.558661162885608,6.954746714231061,0.5170424681910073,2.4479049324705,0.16666666666666666,0.3333333333333333,-1003.8829388432548,frozen_global_train_beta,NARROW_ACCEPTED_MATCHED_FAMILY_RESULT,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NARROW_ACCEPTED_EXPONENTIAL_DISK_14,ALL_14,14,9.412731616097517,9.18610496603776,9.376045576156566,0.136918539852938,0.28382489868790683,0.35714285714285715,0.5,-1003.8829388432548,frozen_global_train_beta,NARROW_ACCEPTED_MATCHED_FAMILY_RESULT,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
