radius_kpc,v2_hi_helium_disk_h0.1_km2_s2,signed_v_hi_helium_disk_h0.1_km_s,v2_hi_helium_disk_h0.3_km2_s2,signed_v_hi_helium_disk_h0.3_km_s,v2_hi_helium_disk_h0.5_km2_s2,signed_v_hi_helium_disk_h0.5_km_s,uses_halpha_endpoint_or_dark_discrepancy
1.9000000000000008,-3.9493194183476197,-1.987289465162944,-11.762596214441366,-3.429664154759379,-15.129646198750084,-3.889684588594567,False
1.9500000000000006,-15.55906878011401,-3.944498546091,-17.803467916618224,-4.219415589464758,-17.715133892198054,-4.208935006886903,False
2.0000000000000004,-27.293761232079483,-5.224343138814628,-24.19327974195491,-4.918666459718011,-20.4834332265072,-4.525862705220652,False
2.0500000000000007,-39.54042683416711,-6.288117908736056,-30.76799371025409,-5.54689045414222,-23.299020348598308,-4.826905877329525,False
2.100000000000001,-52.71984195686322,-7.260843061026951,-37.34251188273405,-6.110851976830567,-26.016970725293074,-5.100683358658237,False
2.150000000000001,-67.32697946583272,-8.205301911924552,-43.66032007405159,-6.6075956348774545,-28.48421963577722,-5.337060954849328,False
2.2000000000000006,-83.96664919520545,-9.163331773716667,-49.334628951757026,-7.023861398956917,-30.54478545286493,-5.526733705622601,False
2.250000000000001,-103.33938899032617,-10.165598309510669,-53.78741964398462,-7.333990703838165,-32.0522272387986,-5.661468646808759,False
2.3000000000000007,-125.97265828291698,-11.223754197367162,-56.21879784356889,-7.497919567691354,-32.89158586918741,-5.735118644735033,False
2.350000000000001,-150.80874330297075,-12.280421137036415,-55.688301774295766,-7.462459499005389,-33.0099128233064,-5.7454253822764425,False
2.400000000000001,-169.08382793117343,-13.003223751484608,-51.43342912706642,-7.171710334855028,-32.448789611406156,-5.696383906603044,False
2.450000000000001,-145.62779251981067,-12.067634089572433,-43.46490443952189,-6.592791854709345,-31.36582316102247,-5.6005199009576305,False
2.500000000000001,-30.104905749908873,-5.486793758645287,-33.118309010125955,-5.754850911198826,-30.029916962622867,-5.479955927069383,False
2.5500000000000007,86.11534349249297,9.279835316022206,-22.890889974026745,-4.784442493543709,-28.782418294006735,-5.3649248171812,False
2.600000000000001,109.18374727363219,10.449102701841541,-15.355536905854827,-3.9186141562872487,-27.97216561564206,-5.288871866063883,False
2.650000000000001,88.27341892973783,9.395393495204862,-12.020047320634417,-3.4669939891257986,-27.88700066456496,-5.280814394065082,False
2.700000000000001,59.22486324414583,7.695769178200827,-13.061156950483289,-3.614022267568822,-28.705905929941633,-5.357789276365918,False
2.750000000000001,31.240160339855112,5.589289788502213,-17.816441014194346,-4.220952619278537,-30.48338574259314,-5.521176119505077,False
2.800000000000001,5.486560773666528,2.342340874780297,-25.378023322111535,-5.037660500878512,-33.16138390626311,-5.758592180929564,False
2.850000000000001,-18.62551067899882,-4.315728290682677,-34.9329217884658,-5.910407920648607,-36.594814895050284,-6.049364834017724,False
2.900000000000001,-41.95810586134143,-6.477507689022177,-45.861149970768096,-6.772086087075983,-40.577201908306456,-6.370023697625187,False
2.950000000000001,-65.35954075227406,-8.084524769723577,-57.70720139211856,-7.5965256132075645,-44.85863681014072,-6.697659054486181,False
3.000000000000001,-89.66040567721078,-9.468917872556018,-70.10543222604292,-8.372898675252372,-49.15432730727784,-7.011014713098086,False
3.050000000000001,-115.73757012674078,-10.75813971496656,-82.69062038190664,-9.093438314625917,-53.14615059988731,-7.2901406433543725,False
3.100000000000001,-144.60001830640581,-12.024974773628667,-94.99607153297268,-9.746592816619184,-56.48205792084845,-7.515454605068708,False
3.1500000000000012,-177.48676627245456,-13.32241593227199,-106.33033579407014,-10.311660186122802,-58.779811486433694,-7.666799298692623,False
3.200000000000001,-215.95330850727228,-14.695349894006345,-115.62664943068172,-10.752983280498567,-59.64286211518843,-7.722879133793849,False
3.2500000000000013,-261.82136092720623,-16.180894935917674,-121.28501002715602,-11.012947381475861,-58.69652795303303,-7.661365932588851,False
3.300000000000001,-316.42645027961925,-17.788379641766678,-121.09786792800554,-11.004447643021686,-55.64994823125479,-7.4598892908175785,False
3.350000000000001,-376.7237308560776,-19.409372242709903,-112.48386752483096,-10.605841198360032,-50.38073136718128,-7.097938529402835,False
3.4000000000000012,-418.49894788886104,-20.457246830618754,-93.36910769027097,-9.66276915228088,-43.02377382128782,-6.5592510106938136,False
3.450000000000001,-345.31635770821,-18.582689732872634,-63.81349993115845,-7.988335241535526,-34.02862288251272,-5.833405770432289,False
3.5000000000000013,-20.034381654681358,-4.475978290237941,-27.494482046354108,-5.243518098219373,-24.144543445932108,-4.913709743761032,False
3.550000000000001,306.84635150862385,17.517030327901583,8.778058927361698,2.9627789197578847,-14.313122378021532,-3.783268742505815,False
3.6000000000000014,379.99061737366486,19.493348028844732,38.047784527969014,6.168288622297842,-5.49182927564246,-2.343465228170126,False
3.6500000000000012,334.2856363151497,18.28347987433327,56.304642347403075,7.503641938912269,1.5291633460034115,1.2365934441049782,False
3.7000000000000015,267.5003960931752,16.355439342713336,63.17031516661791,7.947975538878936,6.251463643756069,2.500292711615196,False
3.7500000000000013,204.74127606269363,14.308783178967163,60.53047832960937,7.780133567594413,8.50376431999442,2.916121451516452,False
3.800000000000001,149.3182198365392,12.219583455934135,50.91030097574312,7.135145476845102,8.401833867142535,2.898591704111246,False
3.8500000000000014,99.84417320431983,9.99220562260004,36.54854447935757,6.0455392215548125,6.27147160076776,2.5042906382382535,False
3.9000000000000012,54.275883569880946,7.367216813008896,19.12756360091882,4.373507013932734,2.5709625406347945,1.603422134259969,False
3.9500000000000015,10.708443962416508,3.272375889535997,-0.1623998283943327,-0.40298862067598473,-2.166114749036751,-1.4717726553502586,False
4.000000000000001,-32.582281920030276,-5.708089165388911,-20.448410835947513,-4.5219919102036785,-7.362854305938851,-2.7134579978210187,False
4.050000000000002,-77.2641175916201,-8.790001000660927,-40.98071458207212,-6.401618122168185,-12.411127559843234,-3.5229430253473066,False
4.100000000000001,-125.11032594538281,-11.185272725570119,-60.934764250198334,-7.806072267805258,-16.67412129559288,-4.083395804424655,False
4.150000000000001,-178.17215585365736,-13.348114318271977,-79.19564358708622,-8.899193423400023,-19.491806996226142,-4.414952660700468,False
4.200000000000001,-238.92577521585144,-15.457224046246191,-94.11285664941683,-9.701178106261983,-20.203020857482787,-4.49477706426946,False
4.250000000000001,-310.20544382881764,-17.612650108056357,-103.2527459169581,-10.161335833292693,-18.19751369520842,-4.2658543921714465,False
4.300000000000001,-394.0704349869716,-19.851207393681918,-103.28385264571904,-10.162866359729376,-13.006593267618202,-3.6064654812736254,False
4.350000000000001,-485.9296728294814,-22.043812574722217,-90.33141696599135,-9.504284137481967,-4.427636563390108,-2.1041949917700373,False
4.400000000000001,-549.2524664424019,-23.436135911075485,-61.30757028966483,-7.829915088279363,7.345661319101048,2.7102880509460703,False
4.450000000000001,-438.8529237230418,-20.948816761885187,-16.354264603015437,-4.044040628259741,21.640953376322326,4.651983810840524,False
4.500000000000001,51.0536384989688,7.1451828877201455,38.94686268764598,6.2407421584011935,37.33375345027241,6.1101353053981065,False
4.550000000000001,543.0571317756277,23.303586242800222,94.33748207097796,9.712748430335152,53.01205823542783,7.280938005190528,False
4.600000000000001,654.0997381942407,25.575373666756867,139.38854503408126,11.80629260327226,67.24273992730652,8.200167067036288,False
4.650000000000001,587.3475073942744,24.23525340066149,168.13092743917292,12.966531048787603,78.84560567950533,8.879504810489452,False
4.700000000000001,489.57539892531497,22.126350781936793,180.0522117155993,13.418353539670926,87.07734121410941,9.331524056343069,False
4.750000000000001,398.4020226304716,19.960010586932853,178.0213565060037,13.342464409021435,91.6807003219552,9.575003933260561,False
4.800000000000002,318.7910383469214,17.85472033796445,165.84603419323614,12.878122308521384,92.820786699931,9.63435450354257,False
4.850000000000001,248.70813008698724,15.770482874249197,146.88706137107422,12.119697247500625,90.96632098235781,9.537626590633428,False
4.900000000000001,185.17470897467567,13.607891422798598,123.6563114576934,11.120085946506592,86.77061160022399,9.315074428056063,False
4.950000000000001,125.46024944699586,11.200903956690096,97.91121838599511,9.89500977189993,80.98319943125115,8.99906658666615,False
5.000000000000001,67.15440611969663,8.194779198959337,70.908516955171,8.420719503413649,74.399326803364,8.62550443761778,False
5.050000000000002,7.996372251166465,2.8277857505770245,43.67879466170345,6.60899346812383,67.83946078527396,8.236471379497045,False
5.100000000000001,-54.34338470266539,-7.371796572251935,17.29590420780144,4.1588344770862715,62.144362786360546,7.883169590105274,False
5.150000000000001,-122.48954338175915,-11.067499418647337,-6.8415818650486155,-2.6156417692506393,58.16873066913511,7.626842772021402,False
5.200000000000001,-199.5516026861623,-14.126273489004888,-26.70016078202367,-5.167219831013934,56.75554886566287,7.533627868806825,False
5.250000000000002,-289.04765178354893,-17.001401465277766,-39.304004252994076,-6.269290570151783,58.67423121969975,7.659910653506328,False
5.300000000000002,-393.5221846074508,-19.837393594105322,-40.59435476819093,-6.371369928688094,64.51187040125362,8.031928187008,False
5.350000000000001,-507.3753915151188,-22.524994817205148,-25.86438710207323,-5.085704189399265,74.52348011163843,8.632698310009358,False
5.400000000000001,-586.0326944388967,-24.20811216181255,8.616447612975122,2.9353786149277443,88.47574390393613,9.406154575804935,False
5.450000000000001,-452.56477736659843,-21.27356992529929,62.62910302066869,7.913855130128974,105.54969244425415,10.273737997644973,False
5.500000000000002,143.28624499068746,11.970223264028432,129.3299622523922,11.372333192990443,124.3761578242115,11.152405920885927,False
5.550000000000002,741.3406267541046,27.227571077018688,196.20593303313842,14.00735282032756,143.2388336784882,11.968242714721665,False
5.600000000000001,875.7915566435954,29.593775640218592,250.57418910363427,15.829535340736767,160.39983108056893,12.664905490392297,False
5.650000000000001,794.2945741239204,28.183232144733157,285.20608647536005,16.888045667730772,174.43282327741446,13.20730189241597,False
5.700000000000001,675.3709691614174,25.987900437730968,299.51506000901213,17.306503402161052,184.44520354535257,13.581060472045346,False
5.750000000000002,564.6924155446809,23.763257679549767,297.0154284699957,17.234135559116265,190.1358680780255,13.788976324514648,False
5.800000000000002,468.2482322352852,21.639044161775843,282.3488888216887,16.80324042622996,191.71605320108068,13.846156622004559,False
5.850000000000001,383.54330943913715,19.584261779274122,259.6042506972348,16.112239158392445,189.7640417197121,13.775486986662653,False
5.900000000000001,306.94814875068363,17.519935751899425,231.83394596375692,15.226094245201457,185.080229542925,13.604419485701145,False
5.950000000000002,235.14246471653246,15.33435569942645,201.1726041882614,14.183532852863612,178.57992633782297,13.363380049142618,False
6.000000000000002,165.20008883177204,12.853018666125559,169.14743214831066,13.005669231081908,171.23228210265452,13.085575344731867,False
6.050000000000002,94.3805023969951,9.714962809861657,137.01268217585812,11.705241653885583,164.03568043183083,12.807641485918898,False
6.100000000000001,19.86350520863468,4.456849246792478,106.0771040242253,10.299373962733139,158.0118562110082,12.57027669588097,False
6.150000000000001,-61.52522720860536,-7.8438018338434174,78.04540696562806,8.834331155533398,154.19809023972897,12.417652364264711,False
6.200000000000002,-153.54306547477023,-12.391249552598408,55.393915934256334,7.442708911025362,153.6158299286734,12.394185327349007,False
6.250000000000002,-260.4352496391032,-16.138006371268514,41.74176462319775,6.460786687640891,157.19531753355733,12.537755681682322,False
6.300000000000002,-385.2528453980265,-19.627858910182397,42.018274339013935,6.482150440942723,165.64345060457603,12.870254488726166,False
6.350000000000001,-521.146286353775,-22.828628656881147,61.93101379753697,7.869626026536266,179.26226235316935,13.388885777135055,False
6.400000000000002,-613.9753222068209,-24.778525424383528,105.99228175893909,10.29525530324232,197.76008963292585,14.062719851896569,False
6.450000000000002,-449.202406239801,-21.194395632803523,173.91656780402488,13.18774308985525,220.1347499211963,14.836938697763642,False
6.500000000000002,276.25900465006606,16.621041021851372,257.3920373298056,16.043442190808232,244.71785969975667,15.643460604986247,False
6.550000000000002,1004.3049079860771,31.69077007562418,341.25928447303284,18.47320449930203,269.42174004976226,16.41407140382185,False
6.600000000000001,1171.054992153156,34.22068076694495,410.18597280941606,20.253048481880846,292.13342499798694,17.09191109846956,False
6.650000000000002,1076.9582409318946,32.81704192842333,455.46857750042204,21.3417098073332,311.11615171547976,17.638484960888217,False
6.700000000000002,938.2250156148384,30.63045895207642,476.4491218408589,21.827714535444585,325.27493194476835,18.03538000555487,False
6.750000000000002,810.1816951241993,28.463690820485656,477.42243379193803,21.84999848494132,334.2221816261264,18.281744490778948,False
6.800000000000002,700.1634755592241,26.460602327974776,464.03097651154314,21.541378240761272,338.17719495206575,18.389594746814453,False
6.850000000000002,605.2874230441212,24.602589762952217,441.2298930834676,21.00547293167825,337.78541346139934,18.378939399796696,False
6.900000000000002,521.352297207621,22.833140327331694,412.6984129759796,20.314980014166384,333.93788488867676,18.273967409642516,False
6.950000000000002,444.5973787152221,21.08547791052463,380.9734856491661,19.518542098455153,327.636024116314,18.100718883964635,False
7.000000000000002,371.82658118066354,19.28280532445068,347.8058637129602,18.649553981609326,319.91203284237696,17.886084894195736,False
7.050000000000002,300.18914913349687,17.32596748044671,314.5314587761578,17.73503478361849,311.7941830744908,17.65769472707269,False
7.100000000000002,226.90587608473996,15.06339523761957,282.4142997202782,16.805186691027213,304.297480745298,17.4441245336445,False
7.150000000000002,148.99834272747674,12.206487731017335,252.97972094570216,15.905336241202264,298.4181779896619,17.274784455664328,False
7.200000000000002,63.06800766646873,7.9415368579682815,228.3601294906339,15.111589244372476,295.1109393605237,17.178793303387863,False
7.250000000000002,-34.641642869939,-5.885715153652868,211.62561694443755,14.547357730682144,295.2296827089029,17.18224905851684,False
7.3000000000000025,-146.83477547920936,-12.117539992886732,206.93453946911612,14.38521947935158,299.4204633533322,17.303770206325908,False
7.350000000000002,-267.81271946234165,-16.364984554295848,219.08814064767233,14.801626283880847,307.9723767564794,17.549141766949155,False
7.400000000000002,-351.90309324220465,-18.759080287748773,251.86534336066126,15.87026601417447,320.6620321511785,17.90703862036318,False
7.450000000000002,-218.05211411122272,-14.766587761267758,304.9841129832435,17.463794346683184,336.6586348148825,18.348259721697925,False
7.500000000000002,389.6259604577877,19.738945272171655,371.3853333819465,19.271360444502783,354.5648226045348,18.829891731089024,False
7.5500000000000025,999.4602873773845,31.61424184410223,438.24209578640864,20.93423262950922,372.62792264512615,19.303572794825474,False
7.600000000000002,1135.5217698307188,33.69750391098306,492.6015899106661,22.19462975385411,389.07443234998124,19.724969768037194,False
7.650000000000002,1051.798687044335,32.43144595981399,527.1198256745096,22.9590902623451,402.449774415817,20.061150874658637,False
7.700000000000002,930.5972450558411,30.505692010768108,541.2445143036533,23.264662350948775,411.8426000131814,20.293905489411873,False
7.750000000000002,818.499295902966,28.60942669650977,538.5972613721107,23.20769832129224,416.940169540933,20.419112849018024,False
7.8000000000000025,721.6184802405234,26.862957399372903,523.9312491935036,22.889544538795516,417.9438356907025,20.443674711037215,False
7.850000000000002,637.4546568007258,25.247864400790927,501.4181647728429,22.392368449381205,415.4174172989846,20.38179131722687,False
7.900000000000002,562.3920819478078,23.714807229826008,474.15661162274546,21.775137465071154,410.136298967146,20.251822114741824,False
7.950000000000002,493.17498486487426,22.20754342255969,444.2902835981729,21.078194505179347,402.9751501005623,20.074240959512323,False
8.000000000000004,427.00398067856696,20.664074638816203,413.3151227017747,20.330153041769623,394.84272780694187,19.87064990902265,False
8.050000000000002,361.34092379331923,19.008969561586426,382.402298382088,19.55510926540908,386.65425677759924,19.66352605148932,False
8.100000000000003,293.66461364418535,17.13664534394598,352.7021834083213,18.78036696681727,379.32432627822243,19.476250313605604,False
8.150000000000002,221.2257459907662,14.87365946869721,325.64704730189015,18.045693317295687,373.7611775673343,19.332904012779206,False
8.200000000000003,140.8459736291879,11.867854634650186,303.2718119257239,17.414701028892914,370.8431662360702,19.257288652249834,False
8.250000000000002,48.98658996417319,6.999042074753744,288.524004693559,16.985994368701498,371.3599074669002,19.270700751838273,False
8.300000000000002,-56.88747281047621,-7.542378458449046,285.40264912518245,16.893864244902126,375.9073876533914,19.388331224047917,False
8.350000000000003,-171.23287538518179,-13.085598014045127,298.52521590670966,17.27788227494069,384.74307409630615,19.614868699440894,False
8.400000000000002,-250.09479070515604,-15.814385562049385,331.5232110423997,18.207778860761675,397.6353569170147,19.940796295961068,False
8.450000000000003,-119.5395782859848,-10.933415673337624,384.1210216532378,19.599005629195524,413.7717661000806,20.34138063406908,False
8.500000000000002,466.94268176987,21.608856558593516,449.53080864977755,21.202141605266615,431.7979905722048,20.77974953102671,False
8.550000000000002,1055.4152228433738,32.4871547360395,515.4318716482856,22.703124711111585,450.0206298218471,21.213689679587734,False
8.600000000000003,1188.2566358990678,34.47109855950442,569.3973251230889,23.86204779818968,466.7279040348355,21.603886317855764,False
8.650000000000002,1110.4032298780767,33.32271342310042,604.3994383786387,24.58453657034516,480.514752295514,21.920646712529127,False
8.700000000000003,996.866860437812,31.573198451183433,619.9360235422034,24.898514484647542,490.4963893376686,22.147153075229976,False
8.750000000000002,892.3896877946041,29.872892189987297,619.5083438300688,24.889924544483232,496.35921000788704,22.27912049448737,False
8.800000000000002,802.8933047262165,28.3353719708462,607.6962085671215,24.65149505744269,498.27716485820406,22.322122767743306,False
8.850000000000003,726.0517282038297,26.945347060370732,588.5118980654872,24.259264169910168,496.7636099054046,22.28819440657777,False
8.900000000000002,658.4938676325016,25.661135353536125,564.9261195215179,23.768174509657193,492.5237352888877,22.19287577780058,False
8.950000000000003,597.2268278806554,24.438224728499723,538.9764056485413,23.215865386595894,486.3439126079639,22.05320640197166,False
9.000000000000002,539.7394274165642,23.23229277141118,512.0522163980582,22.62857079883876,479.02620073774233,21.886667191186106,False
9.050000000000002,483.8314511432144,21.996169010607606,485.18831666308,22.02699064019141,471.3593375323945,21.71081153555515,False
9.100000000000003,427.40281384526486,20.673722786311732,459.3299593451044,21.43198449386114,464.11083611124667,21.543231793564463,False
9.150000000000002,368.2489365602663,19.189813353971587,435.5835002744535,20.870637275235595,458.02355021552705,21.401484766612036,False
9.200000000000003,303.8956594806993,17.432603347770502,415.4700558103478,20.383082588518054,453.80075525170105,21.302599729885106,False
9.250000000000004,231.63792038214385,15.219655724823207,401.16417036205996,20.029083113364425,452.06579204088655,21.26183886781401,False
9.300000000000002,149.53440303381853,12.228426024383454,395.60205118508946,19.88974738866961,453.2878488500611,21.290557739290463,False
9.350000000000003,61.59795000597636,7.848436150340802,402.1665225051585,20.054089919643786,457.67811350813395,21.393412853215683,False
9.400000000000002,0.023947047436563833,0.1547483358119364,423.5100067407452,20.579358754362225,465.0814997456539,21.565748300155363,False
9.450000000000003,92.3059219107663,9.607597093486294,459.41095762807225,21.43387406952071,474.91130731058,21.792459872868413,False
9.500000000000004,520.4386630988859,22.813124799090673,504.8650537176459,22.469202338259493,486.17968172963447,22.049482572832282,False
9.550000000000002,950.1610748346468,30.824682882953503,550.8106101186067,23.469354701793716,497.64793484129126,22.308024001271185,False
9.600000000000003,1044.7031060213287,32.321867304061016,588.116852462964,24.25112064344582,508.06297129934956,22.540252245690365,False
9.650000000000002,985.0713254959254,31.385845942015415,611.6237148778775,24.731027372065995,516.396389636204,22.724356748568354,False
9.700000000000003,899.5059811760441,29.99176522274146,620.9633256004126,24.91913573140956,522.0012654472397,22.847347011135444,False
9.750000000000004,820.7590678351025,28.648892960027315,618.7047202304544,24.873775753400498,524.649324531279,22.90522483040232,False
9.800000000000002,753.152366133094,27.443621592878262,608.2060331714474,24.661833532230474,524.4693657397563,22.901296158509375,False
9.850000000000003,694.9649356289509,26.362187610836678,592.4071394861481,24.339415348075807,521.8384317812389,22.843783219537848,False
9.900000000000002,643.7133865110043,25.371507375617323,573.4828022541235,23.947500960520358,517.273523414582,22.7436479794817,False
9.950000000000003,597.1949623627049,24.437572759230918,552.9229367724128,23.514313444632243,511.35048116407864,22.61305996905502,False
10.000000000000004,553.5628590894449,23.527916590498297,531.7421327334707,23.059534529852737,504.65602670154425,22.46455044512452,False
10.050000000000002,511.2007115983467,22.609748154244148,510.6949130765859,22.59855997794076,497.76656324338666,22.310682715761672,False
10.100000000000003,468.5679709273184,21.64643090505496,490.4700294120298,22.146557958563896,491.2424380624508,22.163989669336402,False
10.150000000000002,424.05008932402677,20.592476522361917,471.8737999461586,21.7226563740754,485.6254758644274,22.036911668027066,False
10.200000000000003,375.8378478721311,19.386537800033587,456.0153961630571,21.354516996716576,481.42811515280385,21.941470214021756,False
10.250000000000004,321.9557285189881,17.9431248259323,444.4809195259449,21.082716132556186,479.1039641252374,21.888443620441297,False
10.300000000000002,260.98809180242426,16.155125867736974,439.41198622158885,20.96215604897523,478.9936492918956,21.885923542128527,False
10.350000000000003,195.86107066540993,13.995037358485684,443.2751506039515,21.05410056506693,481.2490812220579,21.937390027577525,False
10.400000000000004,149.98624306144717,12.24688707637362,458.00240748871903,21.400990806238834,485.7545636545375,22.039840372709996,False
10.450000000000003,216.15080758904682,14.702068139858651,483.4273946394886,21.986982390484798,492.07930611650346,22.18286063871167,False
10.500000000000004,528.4843862768231,22.988788273348014,515.8948033217274,22.71331775240525,499.49985506998564,22.34949339627155,False
10.550000000000002,842.0458212920432,29.018025799355186,548.7929308955668,23.42632986397073,507.10987974119803,22.51910033152297,False
10.600000000000003,910.1436205104723,30.168586650860398,575.4649562471739,23.9888506654065,513.9925567158781,22.671403942320776,False
10.650000000000004,866.287324135332,29.43275937005112,592.1541534304041,24.334217748479283,519.3946221378621,22.7902308487181,False
10.700000000000003,803.7859370775764,28.35111879763436,598.5996268625502,24.466295732344733,522.8401244422287,22.865697549872138,False
10.750000000000004,746.4350823722706,27.320964155246617,596.6805938737532,24.427046360003356,524.1567711874696,22.894470318997765,False
10.800000000000002,697.3936590675622,26.408211962712702,588.8489939384634,24.266210951412738,523.4301706884669,22.878596344366645,False
10.850000000000003,655.4320731572922,25.601407640153152,577.2486302049882,24.025999046969684,520.9235593259925,22.82374989623731,False
10.900000000000004,618.7755945890982,24.875200392943537,563.461387146429,23.737341619196304,516.9978572142602,22.73758688195078,False
10.950000000000003,585.8669192221693,24.20468795961165,548.5637231767325,23.421437256853658,512.0514554603054,22.628553985182204,False
11.000000000000004,555.4252584579608,23.567461858629596,533.2756074763473,23.0927609322997,506.4841553796744,22.50520285133361,False
11.050000000000002,526.3611852229911,22.942562743141647,518.1110023248618,22.762051803931513,500.6807743373372,22.37589717390874,False
11.100000000000003,497.67296892379846,22.308585094617687,503.5092554713275,22.439011909425233,495.00656952838125,22.24874309996817,False
11.150000000000004,468.3490566219262,21.64137372307789,489.9534032977274,22.134891083936406,489.8062568880766,22.131566977692216,False
11.200000000000003,437.29066716381055,20.911496052741196,478.08444640289787,21.865142268069008,485.3990750045458,22.031774213724727,False
11.250000000000004,403.32173225042595,20.082871613651918,468.8057617585761,21.651922818968668,482.06355322873,21.955945737515613,False
