galaxy,split,dominant_intake_family,closure_fraction_c,source_vn2_median,net_signed_source_strength_v2,positive_component_strength_v2,negative_component_strength_v2,normalization_rule_status,endpoint_freeze_allowed,uses_vobs_or_residual,claim_boundary
NGC6503,train,K_compact_finite,0.7268639590673797,3038.4777000000004,543.0419582289366,1243.6222307228786,-700.5802724939421,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
NGC6674,train,K_scale_tail_spiral,0.7108970049204568,16372.408580000005,11639.096222855993,11639.096222855993,0.0,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
NGC7793,train,K_compact_finite,0.4708501490371615,3193.83115,444.84483391499293,974.3303534460108,-529.4855195310179,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
NGC7814,train,K_compact_finite,0.4635801908849675,21153.391975,7448.956381972213,7951.181559309574,-502.2251773373612,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
PGC51017,train,K_thick_flared,0.7765114306403849,310.9616500000001,25.922768658431565,89.29972184543597,-63.3769531870044,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC00128,train,K_scale_tail_spiral,0.8495370202689362,2237.3970249999998,884.3614546709043,1183.215317198065,-298.8538625271606,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC00191,train,K_exponential_disk,0.6994039936470369,676.88405,-62.33680937441778,205.5392992157814,-267.8761085901992,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC00634,train,K_exponential_disk,0.7899143315291164,1826.9526,-167.3301203875382,485.1639119378414,-652.4940323253796,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC01230,train,K_scale_tail_spiral,0.7547900918421169,1993.3136499999998,730.8747223949708,958.357134175901,-227.48241178093025,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC01281,train,K_thick_flared,0.7852807966724328,320.0454,64.72950276965388,104.48334656711963,-39.75384379746575,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC02455,train,K_scale_tail_spiral,0.5337901833519884,3152.0375499999996,1682.526701746852,1682.526701746852,0.0,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC02487,train,K_scale_tail_spiral,0.6228752642223635,33297.67556999999,20740.298468654284,20740.298468654284,0.0,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC02885,train,K_scale_tail_spiral,0.641154588282617,28749.547880000002,18432.904534312784,18432.904534312784,0.0,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC02916,train,K_scale_tail_spiral,0.3154774464284045,32774.07492,10339.481464814815,10339.481464814815,0.0,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC02953,train,K_scale_tail_spiral,0.2392885577023817,57942.66137999999,13865.01587105769,13865.01587105769,0.0,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC03205,train,K_scale_tail_spiral,0.3881028551168978,23446.869424999997,9099.796967395594,9099.796967395594,0.0,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC03546,train,K_scale_tail_spiral,0.22918816109881687,37952.01171499999,8698.151774961603,8698.151774961603,0.0,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC04278,train,K_scale_tail_spiral,0.7902262557921389,486.9064000000001,182.18337312706186,220.0802835672983,-37.89691044023644,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC04325,train,K_scale_tail_spiral,0.6724841971474453,1667.432525,1121.3220228721625,1121.3220228721625,0.0,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC04483,train,K_exponential_disk,0.7578980967783835,144.852375,-37.39575718846693,25.831373959136158,-63.22713114760309,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC05005,train,K_scale_tail_spiral,0.7819200104850724,1395.5313499999995,471.8476682583607,653.9568814240448,-182.1092131656841,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC05253,train,K_scale_tail_spiral,0.18943757640814735,51159.71969999999,9691.573309688149,9691.573309688149,0.0,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC05721,train,K_thick_flared,0.6894766317203675,822.0293500000002,155.9833394511541,263.38811942626,-107.4047799751059,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC05750,train,K_scale_tail_spiral,0.807112538907673,529.4612500000001,178.41488731390712,251.6059563974029,-73.1910690834958,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC05764,train,K_exponential_disk,0.7731611792864804,364.50950000000006,-103.14866933706467,52.265623664041385,-155.41429300110605,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC05918,train,K_exponential_disk,0.8141769102445892,243.78432500000002,-60.84091179861413,46.99729700169411,-107.83820880030824,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC05999,train,K_scale_tail_spiral,0.7786855703204489,1769.72125,492.2148895406974,723.8280732311003,-231.61318369040296,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC06399,train,K_exponential_disk,0.7362864266487398,1255.0337999999997,-233.00197382337984,259.8091529742035,-492.81112679758337,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC06446,train,K_exponential_disk,0.77095621870936,986.9369500000003,-157.30276504041174,227.55902285659437,-384.86178789700614,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC06614,train,K_scale_tail_spiral,0.5826485575600836,21185.96063,12343.96940159422,12343.96940159422,0.0,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC06628,train,K_exponential_disk,0.7348320791469897,1281.1321000000003,-152.85772724116697,394.27961873189116,-547.1373459730581,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC06667,train,K_thick_flared,0.8039104531596999,506.3776000000001,-77.00627093956783,108.73778987655595,-185.74406081612378,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC06786,train,K_scale_tail_spiral,0.37609513993325405,23321.183719999997,8770.983854582526,8770.983854582526,0.0,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC06787,train,K_scale_tail_spiral,0.30828968308521126,31410.737829999987,9683.606411083352,9683.606411083352,0.0,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC06923,train,K_scale_tail_spiral,0.6485608494614941,2118.989525,1374.2936463340077,1374.2936463340077,0.0,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC06930,train,K_exponential_disk,0.719547882506211,3031.1857250000003,-283.5003054702004,805.9595559538935,-1089.459861424094,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC06973,train,K_scale_tail_spiral,0.3116170878521293,25629.215470000003,3967.73952928409,5018.489849758861,-1050.750320474771,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC07089,train,K_exponential_disk,0.73483992771236,1654.087575,119.79162540272766,587.8803050194509,-468.08867961672325,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC07125,train,K_scale_tail_spiral,0.7963934257750154,1317.9672000000003,-52.498043990713896,373.7727825380996,-426.2708265288135,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC07232,train,K_scale_tail_spiral,0.6240962123262559,397.98460000000006,248.38068142418007,248.38068142418007,0.0,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC07323,train,K_scale_tail_spiral,0.6791774539527516,1607.07975,1091.4923329040246,1091.4923329040246,0.0,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC07399,train,K_scale_tail_spiral,0.7275575719389753,1046.6085999999998,269.75915876408766,380.7558031825536,-110.99664441846598,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC07524,train,K_scale_tail_spiral,0.7758794068458107,972.8509500000001,290.4922392265646,427.0191981915297,-136.52695896496508,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC07559,train,K_exponential_disk,0.7801089507567776,241.40294999999998,-71.39013121399857,39.21202639518538,-110.60215760918395,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC07608,train,K_exponential_disk,0.7987503959114707,338.1365249999999,-69.95311567328432,68.00840222126308,-137.9615178945474,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC07690,train,K_exponential_disk,0.6727159602727363,1167.0706999999998,-221.73440742225984,208.98914924422348,-430.7235566664833,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC07866,train,K_thick_flared,0.7769327413007128,231.44749999999993,22.85289184971733,69.00639881905559,-46.15350696933826,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC08286,train,K_thick_flared,0.7422972961248975,1008.2385500000001,233.28063385405915,343.02833065077516,-109.747696796716,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC08490,train,K_thick_flared,0.7959443898346614,925.0186249999999,171.38029520079826,337.47546422791316,-166.0951690271149,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC08550,train,K_thick_flared,0.7688659862995664,473.36005000000006,82.97974857046282,135.5405713927174,-52.56082282225457,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC08837,train,K_exponential_disk,0.7576104485460142,527.957925,-130.31141272109127,88.60506047732383,-218.9164731984151,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC09037,train,K_scale_tail_spiral,0.6210815511151883,11794.823000000002,7325.546963969099,7325.546963969099,0.0,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC09133,train,K_scale_tail_spiral,0.36191697811324897,44928.56616,16260.410895588378,16260.410895588378,0.0,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC09992,train,K_exponential_disk,0.7656529596888616,473.37180000000006,-98.80740639194227,89.44541848356762,-188.25282487550987,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC10310,train,K_exponential_disk,0.7486631652162552,1102.34375,-167.4741728191281,254.0160470818283,-421.4902199009564,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC11455,train,K_scale_tail_spiral,0.3431479870641912,37173.171700000006,8527.40169998665,9428.273204695284,-900.871504708634,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC11557,train,K_scale_tail_spiral,0.6051944925803299,3756.897075,2273.6534189811505,2273.6534189811505,0.0,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC11820,train,K_scale_tail_spiral,0.7818834354122992,478.96647499999995,150.14654309325059,208.80520878555902,-58.658665692308425,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC12632,train,K_scale_tail_spiral,0.8016978372340788,683.6475,210.52407382730274,298.78151691973846,-88.25744309243572,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGC12732,train,K_exponential_disk,0.8022721796726381,983.1766249999998,-74.04597375447321,283.96968088553564,-358.01565464000885,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGCA281,train,K_thick_flared,0.7113162881925505,216.12134999999995,22.657106519425874,61.197258463699455,-38.54015194427358,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
UGCA442,train,K_thick_flared,0.8185816422449964,450.94810000000007,25.02896591614764,126.20887731777536,-101.17991140162772,E_TAU_EVIDENCE_MEASURE_PREFLIGHT,False,False,tau_side_evidence_measure_l2_endpoint_preflight_not_validation
