baseline_id,galaxy,split,r,x,vobs,errv,v_baseline,gain_required,kappa_required,loss_required,delta_v2_required_km2_s2,sigma_kappa,sigma_loss,positive_loss_95,negative_loss_95,radial_bin
newtonian_baryonic,CamB,holdout,0.16,0.0893854748603352,1.99,1.5,3.238958165830488,0.614395091913684,-0.4871170856023205,-1.6491376480391904,-6.530749999999998,0.7537688442211056,3.993674846290237,False,False,0
newtonian_baryonic,CamB,holdout,0.41,0.22905027932960892,4.84,1.5,7.925783872904939,0.6106651503009071,-0.4932065055509565,-1.681598336862237,-39.39245000000001,0.30991735537190085,1.662147729460064,False,False,1
newtonian_baryonic,CamB,holdout,0.57,0.3184357541899441,6.79,1.5,10.03099695942532,0.6769018102054137,-0.3902290532128946,-1.1824718408991828,-54.5168,0.22091310751104565,0.9642732728567818,False,False,1
newtonian_baryonic,CamB,holdout,0.73,0.4078212290502793,8.87,1.5,11.830135248592892,0.7497801008703616,-0.287975314282482,-0.7788207212027931,-61.27520000000001,0.16910935738444197,0.6016304581294679,False,False,2
newtonian_baryonic,CamB,holdout,0.9,0.5027932960893855,10.9,1.5,13.034297065818317,0.8362552997648499,-0.1788213300233386,-0.42995454928036336,-51.08289999999997,0.13761467889908258,0.393565472278999,False,False,2
newtonian_baryonic,CamB,holdout,1.06,0.5921787709497207,12.9,1.5,13.68803857387902,0.9424286708701393,-0.059295043298293576,-0.12590829878012122,-20.952399999999983,0.11627906976744186,0.26183913925119096,False,False,2
newtonian_baryonic,CamB,holdout,1.22,0.6815642458100558,14.7,1.5,13.74065682563974,1.0698178541632848,0.06748840422914626,0.1262638252579944,27.284350000000018,0.10204081632653061,0.17831350504938887,False,False,3
newtonian_baryonic,CamB,holdout,1.47,0.8212290502793296,16.8,1.5,13.84526633907777,1.2134111102350267,0.19343549276815927,0.32082128684807276,90.54860000000002,0.08928571428571429,0.12128191306284418,True,False,4
newtonian_baryonic,CamB,holdout,1.79,1.0,20.1,1.5,12.60563961090432,1.5945244049824174,0.4665755130782928,0.6066875819905448,245.10785000000004,0.07462686567164178,0.05870334597156047,True,False,4
newtonian_baryonic,D512-2,train,0.96,0.2506527415143603,22.9,2.71,11.265329555765334,2.032785626611368,0.7094070822645457,0.757999180030892,397.50235,0.1183406113537118,0.05727704996648761,True,False,1
newtonian_baryonic,D512-2,train,1.92,0.5013054830287206,33.5,2.71,16.237536759003813,2.0631208105763976,0.7242197930029122,0.7650633994208064,858.5924,0.0808955223880597,0.0380106380638576,True,False,2
newtonian_baryonic,D512-2,train,2.88,0.7519582245430809,37.2,4.19,16.33582872094342,2.277203111973596,0.8229479846728108,0.807160293097468,1116.9807,0.11263440860215054,0.04344077268395748,True,False,3
newtonian_baryonic,D512-2,train,3.83,1.0,35.9,5.98,16.3417043174817,2.196833286329604,0.7870169081061444,0.792792343324462,1021.7586999999999,0.16657381615598887,0.06903074021836864,True,False,4
newtonian_baryonic,D564-8,train,0.51,0.16612377850162868,8.54,1.53,5.680290485529768,1.5034442378880422,0.40775863455649547,0.5575895770831846,40.665899999999986,0.17915690866510542,0.1585217674619971,True,False,0
newtonian_baryonic,D564-8,train,1.02,0.33224755700325737,15.1,1.41,8.11829415579406,1.8599966581924192,0.6205746910527535,0.7109482040261392,162.1033,0.09337748344370861,0.05398185858584685,True,False,1
newtonian_baryonic,D564-8,train,1.53,0.49837133550488605,19.8,1.8,9.028269490882511,2.1931113177332233,0.7853212286277476,0.7920884348535865,310.53035000000006,0.09090909090909091,0.03780210275389337,True,False,2
newtonian_baryonic,D564-8,train,2.04,0.6644951140065147,21.9,1.82,9.238011149592753,2.370640135129674,0.8631600178876477,0.8220619878651404,394.26914999999997,0.08310502283105024,0.02957508512195841,True,False,3
newtonian_baryonic,D564-8,train,2.56,0.8338762214983714,24.0,1.89,9.114655780664457,2.6331219277542925,0.9681701869825705,0.8557691840277778,492.92305,0.07875,0.022716353515625,True,False,4
newtonian_baryonic,D564-8,train,3.07,1.0,25.0,2.05,8.878223358307675,2.815878694537077,1.0352743601438963,0.87388344,546.17715,0.08199999999999999,0.020683115840000002,True,False,4
newtonian_baryonic,D631-7,train,0.45,0.06258692628650904,8.41,1.58,10.975429376566549,0.7662570375566397,-0.26623760736065955,-0.7031427395900636,-49.73194999999998,0.187871581450654,0.6399442398459692,False,False,0
newtonian_baryonic,D631-7,train,0.9,0.12517385257301808,17.8,2.22,17.405611164219426,1.0226587180455529,0.02240582236101602,0.04382243403610686,13.884700000000123,0.12471910112359551,0.2385072130831284,False,False,0
newtonian_baryonic,D631-7,train,1.35,0.18776077885952713,26.0,2.35,22.234630646808597,1.1693470610330043,0.15644552553888363,0.2686704142011833,181.62119999999993,0.09038461538461538,0.13220188666363225,True,False,0
newtonian_baryonic,D631-7,train,1.8,0.25034770514603616,30.9,2.22,24.05778148541548,1.2844077089457508,0.25029768519726453,0.39383034320964394,376.0331500000001,0.07184466019417476,0.08710010602424535,True,False,1
newtonian_baryonic,D631-7,train,2.25,0.3129346314325452,34.7,1.82,24.38059064091762,1.423263304448558,0.35295233674041127,0.5063382305309405,609.6768000000003,0.05244956772334294,0.05178469282038548,True,False,1
newtonian_baryonic,D631-7,train,2.69,0.3741307371349096,38.8,1.81,24.510016319864008,1.5830262817309817,0.4593383832443035,0.6009532761186098,904.6990999999998,0.04664948453608248,0.03723064794975858,True,False,1
newtonian_baryonic,D631-7,train,3.14,0.43671766342141866,42.5,1.57,24.09185962104213,1.7640813398597082,0.5676300675530992,0.678661480968858,1225.8322999999998,0.036941176470588234,0.023741245876653785,True,False,2
newtonian_baryonic,D631-7,train,3.59,0.4993045897079276,45.6,1.59,23.62082344034602,1.930500014750206,0.6577790443627684,0.7316754674515236,1521.4167000000002,0.034868421052631576,0.018712105559301646,True,False,2
newtonian_baryonic,D631-7,train,4.04,0.5618915159944367,48.8,1.83,23.09681471545373,2.1128454551505174,0.7480355959451054,0.7759914799449074,1847.9771499999997,0.037500000000000006,0.016800639004131954,True,False,2
newtonian_baryonic,D631-7,train,4.49,0.6244784422809457,51.8,1.91,22.382807017887636,2.3142763085346294,0.8390970289613344,0.8132891392495639,2182.24995,0.03687258687258687,0.01376902486615185,True,False,3
newtonian_baryonic,D631-7,train,4.94,0.6870653685674548,54.8,2.19,21.717368625135045,2.5233259584025336,0.9255778560831326,0.8429444496243806,2531.3958999999995,0.03996350364963504,0.012552980121263012,True,False,3
newtonian_baryonic,D631-7,train,5.39,0.7496522948539638,56.6,2.73,20.97537603953741,2.6984021594326686,0.992659805029091,0.8626632870931089,2763.5936,0.04823321554770318,0.013248382552502212,True,False,3
newtonian_baryonic,D631-7,train,5.84,0.8122392211404729,58.4,3.27,20.26237276332661,2.8821895975430705,1.0585502822084325,0.8796198424892099,2999.99625,0.055993150684931506,0.01348092859795491,True,False,4
newtonian_baryonic,D631-7,train,6.29,0.8748261474269818,58.5,3.95,19.56233498332957,2.9904405608968423,1.0954207213299716,0.8881773833004603,3039.56505,0.06752136752136753,0.015100831998741269,True,False,4
newtonian_baryonic,D631-7,train,6.74,0.9374130737134909,57.7,4.07,18.89282403453756,3.0540696242403933,1.116475004257727,0.8927883122227261,2972.3512,0.07053726169844021,0.01512483775575406,True,False,4
newtonian_baryonic,D631-7,train,7.19,1.0,57.3,3.94,18.238533384019668,3.1416999817652775,1.1447640488851598,0.898685738999601,2950.6458999999995,0.068760907504363,0.013932921059042652,True,False,4
newtonian_baryonic,DDO064,train,0.1,0.03355704697986577,6.29,4.62,0.802433797892387,7.838652878930133,2.0590669929313488,0.9837251447650774,38.9202,0.7344992050874404,0.023907736465927594,True,False,0
newtonian_baryonic,DDO064,train,0.3,0.10067114093959731,13.9,4.62,3.7290146151496906,3.727526286308756,1.315744819626192,0.9280288287355727,179.30445,0.33237410071942447,0.047842706653475404,True,False,0
newtonian_baryonic,DDO064,train,0.49,0.16442953020134227,15.6,4.62,6.807705193381981,2.2915210863075166,0.8292158268917632,0.8095625821827745,197.01515,0.29615384615384616,0.11279754747635665,True,False,0
newtonian_baryonic,DDO064,train,0.69,0.2315436241610738,18.4,4.62,10.152994632127015,1.8122731929530496,0.5945819649942098,0.6955242793005671,235.47669999999997,0.2510869565217392,0.1528997640903674,True,False,1
newtonian_baryonic,DDO064,train,0.89,0.2986577181208054,22.5,4.62,10.881622121724316,2.0677064272504455,0.7264399868254463,0.7661042962962963,387.8403,0.20533333333333334,0.09605316898765433,True,False,1
newtonian_baryonic,DDO064,train,1.09,0.36577181208053694,26.5,4.62,12.6231909594999,2.0993107119287266,0.7416090584344357,0.7730936988252047,542.9050500000001,0.17433962264150943,0.07911751784358899,True,False,1
