galaxy,split,formula_family,n_points,rmse_tpg_v6,rmse_mond,rmse_matched_family,rmse_wrong_family_mean,best_family,matched_family_rank,rmse_K_compact_finite,rmse_K_scale_tail_spiral,rmse_K_exponential_disk,rmse_K_thick_flared,matched_minus_wrong_mean,matched_minus_tpg_v6,matched_minus_mond,matched_beats_wrong_mean,matched_beats_tpg_v6,matched_beats_mond
NGC3917,train,K_exponential_disk,17,6.899654025227952,6.637702160319162,6.7618445848496735,7.186999815816012,K_scale_tail_spiral,2,7.123957457852385,6.477849651971261,6.7618445848496735,7.959192337624391,-0.42515523096633867,-0.13780944037827858,0.12414242453051116,True,True,False
NGC3953,train,K_thick_flared,8,10.449994650865388,10.343662263567392,10.997654551912214,10.257708995321947,K_compact_finite,4,9.742103426468365,10.62885605955495,10.402167499942522,10.997654551912214,0.7399455565902677,0.5476599010468259,0.6539922883448224,False,False,False
NGC3992,train,K_thick_flared,9,21.62991458359259,18.53931925672739,23.567398772438768,20.591207890298875,K_compact_finite,4,20.003302459961972,20.439509591771824,21.330811619162834,23.567398772438768,2.9761908821398926,1.9374841888461773,5.028079515711379,False,False,False
NGC4010,train,K_exponential_disk,12,10.799199499954586,11.798351296716529,11.036886662300208,11.165075458802244,K_thick_flared,2,12.248871349982435,11.824972243497234,11.036886662300208,9.421382782927061,-0.12818879650203563,0.23768716234562248,-0.7614646344163205,True,False,True
NGC4051,train,K_thick_flared,7,23.162699244292835,25.364933901873997,21.221268246941147,24.188130649319152,K_thick_flared,1,24.35496115066074,24.732133836400156,23.477296960896567,21.221268246941147,-2.9668624023780055,-1.941430997351688,-4.14366565493285,True,True,True
NGC4068,train,K_scale_tail_spiral,6,9.789559083112076,11.389697947293712,11.480662629422218,9.652119322832625,K_thick_flared,4,11.470352852817467,11.480662629422218,10.13390847456966,7.35209664111075,1.8285433065895926,1.691103546310142,0.09096468212850617,False,False,False
NGC4085,train,K_thick_flared,7,21.45520895763762,23.247876990413115,19.620557233394628,22.57074020024237,K_thick_flared,1,23.281768642828535,22.684890591972337,21.745561365926232,19.620557233394628,-2.9501829668477413,-1.8346517242429918,-3.627319757018487,True,True,True
NGC4100,train,K_thick_flared,24,10.799906207475212,9.873831807311648,12.402445437940099,9.997472760632435,K_compact_finite,4,9.395382492286103,10.032492066743908,10.564543722867297,12.402445437940099,2.404972677307663,1.6025392304648864,2.528613630628451,False,False,False
NGC4138,train,K_compact_finite,7,9.51519890085038,10.185247994852606,9.606566216788325,9.679076419237107,K_exponential_disk,2,9.606566216788325,9.648080940612171,9.481325283341778,9.907823033757374,-0.07251020244878248,0.09136731593794423,-0.578681778064281,True,False,True
NGC4157,train,K_thick_flared,17,20.216389281228402,23.480615178680974,18.202746089140152,21.403009153848444,K_thick_flared,1,22.088338958739687,21.590113041215574,20.53057546159008,18.202746089140152,-3.2002630647082917,-2.0136431920882494,-5.277869089540822,True,True,True
NGC4217,train,K_compact_finite,19,52.35219166022327,55.35556407681141,55.97920684167774,52.226270801871635,K_thick_flared,4,55.97920684167774,53.434932449498184,52.615492305378915,50.62838765073782,3.7529360398061016,3.6270151814544676,0.6236427648663252,False,False,False
NGC4559,train,K_exponential_disk,32,15.385306161864646,18.985298676354127,15.72001943966623,15.702615058966805,K_thick_flared,2,17.023037473510612,17.04401554078375,15.72001943966623,13.040792162606051,0.01740438069942485,0.33471327780158333,-3.2652792366878973,False,False,True
NGC5005,train,K_compact_finite,18,12.481746631320759,13.97796581666026,14.507948156394024,12.435382688080182,K_thick_flared,4,14.507948156394024,12.868103380499807,12.609488414050121,11.828556269690614,2.072565468313842,2.0262015250732652,0.5299823397337633,False,False,False
NGC5033,train,K_compact_finite,22,15.138788047327509,15.295974840608453,16.119702484842332,15.177586704687561,K_scale_tail_spiral,4,16.119702484842332,14.543299539139653,15.00194324069034,15.98751733423269,0.9421157801547704,0.9809144375148229,0.8237276442338786,False,False,False
NGC5055,train,K_thick_flared,28,23.304882018533657,29.486670612228213,21.249577078499303,24.520736341232634,K_thick_flared,1,25.204021435350676,24.789111872683705,23.569075715663523,21.249577078499303,-3.271159262733331,-2.055304940034354,-8.23709353372891,True,True,True
NGC5371,train,K_thick_flared,19,41.66572118681593,44.87169677347413,40.11635817168745,42.33918920465454,K_thick_flared,1,41.974422137116036,43.1235431183352,41.91960235851237,40.11635817168745,-2.222831032967086,-1.5493630151284776,-4.755338601786676,True,True,True
NGC5585,train,K_exponential_disk,24,7.910184029247681,8.365260361585127,8.067225013053559,8.421581510789313,K_thick_flared,2,9.7072643949966,8.45220288487729,8.067225013053559,7.105277252494052,-0.35435649773575406,0.15704098380587794,-0.29803534853156854,True,False,True
NGC6015,train,K_exponential_disk,44,13.450865436024902,10.82252972156713,13.258144456067395,13.15865087866075,K_compact_finite,3,11.85644764225971,12.452793648851264,13.258144456067395,15.166711344871274,0.09949357740664588,-0.1927209799575067,2.4356147345002643,False,True,False
NGC6195,train,K_compact_finite,23,31.92603912642373,36.238986538686945,33.935660733010785,31.89207416041962,K_thick_flared,4,33.935660733010785,33.5586390682097,32.239111923511366,29.878471489537787,2.0435865725911633,2.0096216065870536,-2.3033258056761596,False,False,True
NGC6503,train,K_exponential_disk,31,7.537023161651215,4.239120184630891,7.30201098685396,7.583168048818679,K_scale_tail_spiral,3,7.157479304787664,6.254427016192818,7.30201098685396,9.337597825475555,-0.2811570619647181,-0.23501217479725423,3.0628908022230696,True,True,False
NGC6674,train,K_compact_finite,15,30.84415865400613,25.376939093620358,28.823803511946707,30.991349174549185,K_compact_finite,1,28.823803511946707,29.698652574575178,30.589153189390707,32.68624175968168,-2.1675456626024783,-2.0203551420594223,3.4468644183263493,True,True,False
NGC7793,train,K_exponential_disk,46,5.722342289485416,6.0568332273601175,5.731754568020397,6.1956788767440445,K_exponential_disk,1,6.624234997802662,5.978609220794092,5.731754568020397,5.984192411635382,-0.4639243087236471,0.009412278534981056,-0.32507865933972013,True,False,True
NGC7814,train,K_compact_finite,18,22.076573970785304,20.006224427465735,21.75723768592244,22.066313227380167,K_scale_tail_spiral,2,21.75723768592244,20.640883846604016,21.798408338004926,23.759647497531557,-0.30907554145772664,-0.3193362848628638,1.7510132584567053,True,True,False
PGC51017,train,K_scale_tail_spiral,6,18.392706990319713,21.58619332313812,20.198209090131357,18.060466266923648,K_thick_flared,4,19.478190559915415,20.198209090131357,18.721619271959906,15.98158896889562,2.1377428232077094,1.805502099811644,-1.3879842330067618,False,False,True
UGC00128,train,K_scale_tail_spiral,22,13.983592876820651,11.714529979315056,12.671701320121658,14.157670251325385,K_compact_finite,2,12.522472024656617,12.671701320121658,13.708338238375221,16.24220049094432,-1.4859689312037272,-1.3118915566989937,0.9571713408066014,True,True,False
UGC00191,train,K_scale_tail_spiral,9,7.100447637659804,7.3035411506648025,6.3375808320479985,7.351675706868893,K_scale_tail_spiral,1,6.539033427909431,6.3375808320479985,6.87320282440344,8.642790868293808,-1.0140948748208949,-0.7628668056118055,-0.965960318616804,True,True,True
UGC00634,train,K_scale_tail_spiral,4,8.17927394861286,2.390542422509193,6.427334721647713,8.675803369023269,K_scale_tail_spiral,1,7.446107823860873,6.427334721647713,7.860606943695652,10.720695339513279,-2.2484686473755557,-1.7519392269651464,4.03679229913852,True,True,False
UGC01230,train,K_scale_tail_spiral,11,15.668391396233122,19.787452508603863,15.481755020294774,15.750904773729895,K_compact_finite,2,15.135709417249494,15.481755020294774,15.492380474629497,16.624624429310696,-0.26914975343512104,-0.18663637593834892,-4.3056974883090895,True,True,True
UGC01281,train,K_exponential_disk,23,2.873653918392883,2.590778492828074,2.6837855022935604,3.31425591593108,K_scale_tail_spiral,2,3.2210452078107212,1.974600634996822,2.6837855022935604,4.747121904985697,-0.6304704136375197,-0.1898684160993227,0.09300700946548623,True,True,False
UGC02455,train,K_scale_tail_spiral,8,40.12562667208877,41.15186377794972,41.76427751959751,39.999110172997135,K_thick_flared,4,41.66848653905669,41.76427751959751,40.48367728532778,37.84516669460693,1.7651673466003786,1.6386508475087425,0.6124137416477922,False,False,False
UGC02487,train,K_compact_finite,17,67.62411171265585,60.82824936276332,65.34483842249055,67.73284326535797,K_compact_finite,1,65.34483842249055,66.1269780157274,67.29338288999806,69.77816889034843,-2.388004842867417,-2.2792732901652926,4.516589059727231,True,True,False
UGC02885,train,K_compact_finite,19,18.30388329245319,15.131131571665343,16.243758953248953,18.447605899408945,K_compact_finite,1,16.243758953248953,17.459161958539113,18.123553631746965,19.760102107940757,-2.2038469461599917,-2.0601243392042363,1.1126273815836107,True,True,False
UGC02916,train,K_compact_finite,43,27.319935272727097,30.310716706055015,28.66712625781282,27.30870161374361,K_thick_flared,4,28.66712625781282,28.409791690603313,27.51150532433523,26.004807826292296,1.3584246440692098,1.3471909850857244,-1.6435904482421932,False,False,True
UGC02953,train,K_compact_finite,115,32.750190465366245,28.930833464990883,31.671906005962477,32.75493476309632,K_scale_tail_spiral,2,31.671906005962477,31.597713473759914,32.610341468961714,34.05674934656733,-1.083028757133846,-1.0782844594037684,2.7410725409715937,True,True,False
UGC03205,train,K_compact_finite,48,23.038239432266117,20.01236999671605,21.40668819951732,23.136190590382977,K_compact_finite,1,21.40668819951732,21.84327399509175,22.775057290878387,24.790240485178785,-1.7295023908656582,-1.631551232748798,1.3943182028012693,True,True,False
UGC03546,train,K_compact_finite,30,31.144679427119854,32.99335102825052,34.29368003193975,31.0074007235615,K_thick_flared,4,34.29368003193975,31.912208841295154,31.334125088831925,29.775868240557422,3.2862793083782513,3.1490006048198964,1.300329003689228,False,False,False
UGC04278,train,K_exponential_disk,25,10.395694298729477,7.617050061219652,10.156511468218646,10.432113785441912,K_scale_tail_spiral,3,10.141274949730718,9.164075337940854,10.156511468218646,11.990991068654164,-0.27560231722326556,-0.23918283051083122,2.539461406998994,True,True,False
UGC04325,train,K_scale_tail_spiral,8,17.920667735433767,16.430046998854888,16.41687231115443,18.049873991314193,K_compact_finite,2,16.308321440392096,16.41687231115443,17.58129027013793,20.260010263412553,-1.6330016801597615,-1.5037954242793354,-0.013174687700455934,True,True,True
UGC04483,train,K_scale_tail_spiral,8,3.798705980303068,5.284251656234046,5.635403250252948,3.628900335623134,K_thick_flared,4,5.49035370570287,5.635403250252948,4.1305235622377054,1.2658237389288272,2.0065029146298143,1.8366972699498803,0.3511515940189023,False,False,False
UGC05005,train,K_scale_tail_spiral,11,8.667266606701743,15.3370678339474,10.008894268789765,8.736244095054648,K_thick_flared,3,10.5699430701062,10.008894268789765,8.927486078929737,6.711303136128006,1.2726501737351175,1.3416276620880225,-5.328173565157634,False,False,True
UGC05253,train,K_compact_finite,73,15.05917273003151,15.801028556046024,14.526112315444795,15.138461334973703,K_compact_finite,1,14.526112315444795,15.029464854528426,15.089195042511992,15.29672410788069,-0.6123490195289083,-0.5330604145867142,-1.2749162406012289,True,True,True
UGC05721,train,K_scale_tail_spiral,23,18.899011901061648,16.681620310362256,17.119880702887613,19.245054066396197,K_scale_tail_spiral,1,17.840911177468286,17.119880702887613,18.604372220274893,21.289878801445415,-2.1251733635085834,-1.779131198174035,0.43826039252535764,True,True,False
UGC05750,train,K_exponential_disk,11,9.302313712413989,15.43158945781573,9.510441686438265,9.669096634723424,K_thick_flared,2,10.696975280879824,10.768720228794825,9.510441686438265,7.541594394495623,-0.15865494828515914,0.20812797402427563,-5.921147771377466,True,False,True
UGC05764,train,K_scale_tail_spiral,10,10.69204900722308,8.472754908677588,9.146607050456971,10.959028528976384,K_compact_finite,2,9.069263431517754,9.146607050456971,10.364176610226211,13.443645545185193,-1.812421478519413,-1.5454419567661084,0.673852141779383,True,True,False
UGC05918,train,K_scale_tail_spiral,8,3.852091274673392,4.343347077626917,3.450893063674379,4.08269557488171,K_compact_finite,2,2.7976928019576124,3.450893063674379,3.650235787972389,5.80015813471513,-0.6318025112073316,-0.4011982109990133,-0.8924540139525381,True,True,True
UGC05999,train,K_scale_tail_spiral,5,8.462273332104134,12.11108103755705,9.246110115674917,8.637329705978916,K_thick_flared,3,9.464536424263395,9.246110115674917,8.58590771387945,7.861544979793907,0.608780409696001,0.7838367835707825,-2.864970921882133,False,False,True
UGC06399,train,K_scale_tail_spiral,9,6.570667508689696,4.007206920083819,5.033835348715736,6.998330793490612,K_scale_tail_spiral,1,6.039412887312055,5.033835348715736,6.257316803209343,8.698262689950436,-1.964495444774876,-1.5368321599739598,1.0266284286319172,True,True,False
UGC06446,train,K_scale_tail_spiral,17,11.600558614682592,9.277034813965724,10.29661073739983,11.749625851984085,K_compact_finite,2,9.986625556829582,10.29661073739983,11.298360397738762,13.963891601383912,-1.4530151145842556,-1.3039478772827628,1.0195759234341057,True,True,False
UGC06614,train,K_compact_finite,13,27.61230809264631,31.039843849947932,30.01540360202229,27.531517580911608,K_thick_flared,4,30.01540360202229,28.871068899343335,27.909734378107306,25.81374946528418,2.4838860211106812,2.40309550937598,-1.024440247925643,False,False,True
UGC06628,train,K_scale_tail_spiral,7,30.52936844963153,33.51825732954061,32.24246218387993,30.289274315698965,K_thick_flared,4,31.6872122833237,32.24246218387993,30.862563461491245,28.31804720228195,1.9531878681809651,1.7130937342483996,-1.2757951456606804,False,False,True
UGC06667,train,K_scale_tail_spiral,9,21.777818607382592,16.71485279097738,20.00622877909501,22.046249897273757,K_scale_tail_spiral,1,20.237337167172214,20.00622877909501,21.421832037063655,24.479580487585412,-2.040021118178746,-1.7715898282875813,3.2913759881176325,True,True,False
UGC06786,train,K_compact_finite,45,33.56822624211261,29.84835494248942,32.13829687460469,33.574767930964306,K_scale_tail_spiral,2,32.13829687460469,31.947565287863817,33.32919593068465,35.44754257434445,-1.4364710563596148,-1.429929367507917,2.2899419321152727,True,True,False
UGC06787,train,K_compact_finite,71,32.5137827820559,29.754940330408104,32.887879398880926,32.455927718576454,K_scale_tail_spiral,3,32.887879398880926,31.27533976857454,32.39398256362512,33.6984608235297,0.43195168030447206,0.37409661682502815,3.1329390684728224,False,False,False
UGC06923,train,K_scale_tail_spiral,6,8.148037483804755,9.174294672212552,9.410510028944614,8.227203894854,K_thick_flared,3,9.860482980988204,9.410510028944614,8.424071626674607,6.397057076899189,1.1833061340906141,1.2624725451398593,0.23621535673206218,False,False,False
UGC06930,train,K_exponential_disk,10,7.129942401878801,10.615359911067321,7.269346879786768,7.430387743075766,K_thick_flared,2,7.506720857246401,8.16458996889141,7.269346879786768,6.61985240308949,-0.16104086328899747,0.13940447790796728,-3.3460130312805525,True,False,True
UGC06973,train,K_compact_finite,9,43.77487056159231,46.219420778795254,45.63394336094655,43.66573486800053,K_thick_flared,4,45.63394336094655,44.7032466948372,44.02566942825411,42.26828848091026,1.968208492946026,1.8590727993542444,-0.5854774178487006,False,False,True
UGC07089,train,K_exponential_disk,12,11.854626156035648,15.11002549298317,12.208730489112364,12.171181721849416,K_thick_flared,2,13.555764220794563,13.473566755039979,12.208730489112364,9.484214189713708,0.037548767262947536,0.35410433307671596,-2.901295003870805,False,False,True
UGC07125,train,K_scale_tail_spiral,13,23.50738158433897,30.744216898994726,25.330237259166402,23.221807151335096,K_thick_flared,4,24.893327307573205,25.330237259166402,23.842567016748312,20.929527129683766,2.108430107831307,1.8228556748274336,-5.413979639828323,False,False,True
UGC07232,train,K_scale_tail_spiral,4,4.330516350390615,4.2010085891531075,4.361469932189448,4.825004406961078,K_exponential_disk,2,5.103735142422504,4.361469932189448,4.345125644847987,5.026152433612743,-0.4635344747716301,0.030953581798832452,0.1604613430363404,True,False,False
UGC07323,train,K_exponential_disk,10,7.870558254421247,9.408514005252675,8.218395512076944,8.21297231348646,K_thick_flared,2,9.513446458313737,9.47837381047354,8.218395512076944,5.647096671672101,0.005423198590483125,0.34783725765569695,-1.1901184931757314,False,False,True
UGC07399,train,K_exponential_disk,10,29.951109537180738,27.270722350345288,29.59786086561452,29.742941325302706,K_scale_tail_spiral,3,28.584322946066536,28.1630780908139,29.59786086561452,32.48142293902768,-0.1450804596881845,-0.35324867156621664,2.327138515269233,True,True,False
UGC07524,train,K_scale_tail_spiral,31,5.168715146792566,7.393493259839208,5.664198405682753,5.418194094046869,K_exponential_disk,3,5.354763397478152,5.664198405682753,5.158823373455373,5.740995511207082,0.24600431163588432,0.49548325889018674,-1.7292948541564552,False,False,True
UGC07559,train,K_scale_tail_spiral,7,8.085663881075234,10.488763467566779,9.859484441971025,7.87581673366567,K_thick_flared,4,9.681729220741289,9.859484441971025,8.437543076914396,5.508177903341329,1.9836677083053553,1.7738205608957909,-0.6292790255957534,False,False,True
UGC07608,train,K_scale_tail_spiral,8,11.086952972273936,7.643350201540864,9.299415207941532,11.544540268707202,K_scale_tail_spiral,1,10.227079130185498,9.299415207941532,10.753230119767494,13.653311556168616,-2.2451250607656696,-1.787537764332404,1.6560650064006683,True,True,False
UGC07690,train,K_scale_tail_spiral,7,4.60175903715822,6.229715228813062,5.922385802183411,4.6405546498614365,K_thick_flared,4,5.188132737313716,5.922385802183411,4.7936854562553775,3.9398457560152167,1.281831152321974,1.3206267650251906,-0.3073294266296518,False,False,True
UGC07866,train,K_scale_tail_spiral,7,5.7383846888435865,8.109464129446401,7.525836137172176,5.532175011716262,K_thick_flared,4,7.121483627883002,7.525836137172176,6.0821826688735205,3.392858738392263,1.9936611254559136,1.7874514483285893,-0.5836279922742253,False,False,True
UGC08286,train,K_exponential_disk,17,14.190503497341913,11.134978355570606,13.850097619782938,13.96571694721104,K_scale_tail_spiral,3,12.720659264610166,12.565394546295398,13.850097619782938,16.61109703072756,-0.11561932742810299,-0.34040587755897533,2.7151192642123316,True,True,False
UGC08490,train,K_scale_tail_spiral,30,12.750079284525583,8.782045083335015,11.007450406605912,12.995831073585265,K_scale_tail_spiral,1,11.19518319979519,11.007450406605912,12.410286973225304,15.382023047735304,-1.988380666979353,-1.742628877919671,2.2254053232708966,True,True,False
UGC08550,train,K_scale_tail_spiral,11,6.06335307483473,3.445739243845035,4.49912660846282,6.395644250423085,K_scale_tail_spiral,1,4.924064064135632,4.49912660846282,5.738384685757809,8.524484001375813,-1.8965176419602647,-1.5642264663719097,1.0533873646177851,True,True,False
UGC08837,train,K_scale_tail_spiral,8,11.823039060545453,14.631810600470736,13.533423094116303,11.660040915327153,K_thick_flared,4,13.392522539487214,13.533423094116303,12.179376174082874,9.408224032411379,1.87338217878915,1.7103840335708504,-1.0983875063544328,False,False,True
UGC09037,train,K_exponential_disk,22,35.08096095482696,38.28976483562106,35.41555148991009,35.411543071103324,K_thick_flared,2,36.82164602270104,36.65485406952763,35.41555148991009,32.75812912108131,0.004008418806762393,0.3345905350831231,-2.87421334571097,False,False,True
UGC09133,train,K_compact_finite,68,17.439689160530865,21.296066784163067,16.976146426640927,17.526071920300705,K_compact_finite,1,16.976146426640927,17.552123566189458,17.405476236836858,17.620615957875803,-0.5499254936597779,-0.4635427338899376,-4.31992035752214,True,True,True
UGC09992,train,K_scale_tail_spiral,5,12.419100947372682,15.349374013313273,14.211261508692177,12.12623705783627,K_thick_flared,4,13.539101947737604,14.211261508692177,12.755727433026966,10.083881792744242,2.085024450855906,1.7921605613194949,-1.1381125046210965,False,False,True
UGC10310,train,K_scale_tail_spiral,7,6.026738625872166,8.025462221912084,6.855041238551253,6.070467494996415,K_compact_finite,4,6.021002850222807,6.855041238551253,6.097903617204922,6.092496017561517,0.7845737435548381,0.8283026126790878,-1.170420983360831,False,False,True
UGC11455,train,K_exponential_disk,36,14.4032869987777,16.72257736917739,14.544708638422117,14.8093583546955,K_thick_flared,2,15.753264514292795,15.22233617397251,14.544708638422117,13.452474375821197,-0.2646497162733823,0.14142163964441679,-2.1778687307552733,True,False,True
UGC11557,train,K_exponential_disk,12,32.96981266846553,34.503675638220066,33.29220466402267,33.33023856377293,K_thick_flared,2,34.59904691840345,34.576852869488484,33.29220466402267,30.814815903426844,-0.0380338997502605,0.3223919955571404,-1.2114709741973968,True,False,True
UGC11820,train,K_scale_tail_spiral,10,5.218621983502207,9.228226219817985,5.929275212633584,5.212535001182722,K_compact_finite,4,4.79285727388856,5.929275212633584,5.163732623784014,5.68101510587559,0.7167402114508619,0.7106532291313767,-3.2989510071844013,False,False,True
UGC12632,train,K_scale_tail_spiral,15,6.032106398984771,7.673706532829834,6.027350727100029,6.174961335746723,K_compact_finite,3,5.331404843639528,6.027350727100029,5.918452563995737,7.275026599604904,-0.1476106086466933,-0.004755671884741908,-1.6463558057298044,True,True,True
UGC12732,train,K_scale_tail_spiral,16,7.718129754895397,6.818578331328152,6.77914761226718,7.839956948383613,K_compact_finite,2,6.2377830381698764,6.77914761226718,7.4540605107987234,9.828027296182242,-1.0608093361164332,-0.938982142628217,-0.03943071906097195,True,True,True
UGCA281,train,K_scale_tail_spiral,7,1.9407170239409501,2.958109044402935,3.654377369924028,2.260848403608473,K_thick_flared,4,3.6342637271628386,3.654377369924028,2.2781407520819883,0.8701407315805917,1.393528966315555,1.713660345983078,0.6962683255210931,False,False,False
UGCA442,train,K_scale_tail_spiral,8,5.207292467615204,3.4784865920272874,4.34910185363442,5.889265765605322,K_scale_tail_spiral,1,5.560351332809416,4.34910185363442,5.076987936186857,7.0304580278196935,-1.540163911970902,-0.858190613980784,0.8706152616071328,True,True,False
