radius_kpc,vstar_total_primary_km_s,v2_star_primary_km2_s2,v2_h2_alpha3.20_h0.1_km2_s2,vbar_alpha3.20_h0.1_km_s,v2_h2_alpha3.20_h0.3_km2_s2,vbar_alpha3.20_h0.3_km_s,v2_h2_alpha3.20_h0.5_km2_s2,vbar_alpha3.20_h0.5_km_s,v2_h2_alpha4.35_h0.1_km2_s2,vbar_alpha4.35_h0.1_km_s,v2_h2_alpha4.35_h0.3_km2_s2,vbar_alpha4.35_h0.3_km_s,v2_h2_alpha4.35_h0.5_km2_s2,vbar_alpha4.35_h0.5_km_s,v2_h2_alpha5.50_h0.1_km2_s2,vbar_alpha5.50_h0.1_km_s,v2_h2_alpha5.50_h0.3_km2_s2,vbar_alpha5.50_h0.3_km_s,v2_h2_alpha5.50_h0.5_km2_s2,vbar_alpha5.50_h0.5_km_s,uses_halpha_endpoint_or_dark_discrepancy
2.750000000000001,181.07536928511595,32788.28936174112,730.1757528063115,183.1657863108918,407.4471480880506,182.14807182294018,283.63137893641914,181.77303803076776,992.5826639710791,183.88070096138978,553.8734669321939,182.5495724116031,385.56140574169467,182.0531993175078,1254.9895751358474,184.59284682028397,700.2997857763371,182.950191873371,487.49143254697026,182.33293012658325,False
2.800000000000001,181.5444767575531,32958.39704117374,593.7171675063709,183.18733790700102,374.76513998015525,182.50420312374118,275.48290155303664,182.2106433741468,807.084274578973,183.76878917957308,509.44636216052334,182.8728120306902,374.4845692986593,182.48210933284975,1020.4513816515752,184.34840651223155,644.127584340892,183.2406794415272,473.48623704428195,182.7531720499312,False
2.850000000000001,182.02242550139903,33132.16338541236,469.67852074942675,183.25724104515703,331.52575742781846,182.83532541894553,263.0522460201654,182.64342533071778,638.4692391437522,183.7171932995851,450.66782650344044,183.1608535963057,357.5866469336625,182.90203721514686,807.2599575380775,184.17599689501193,569.809895579063,183.48580424436915,452.1210478471592,183.1602839546949,False
2.900000000000001,182.5082137535765,33309.24808752118,353.38137478976137,183.35940487591466,281.38968234960925,183.15233173481582,247.39752566446677,183.07394246936767,480.3778063548319,183.70538312203774,382.51409944400024,183.42819040974703,336.3060114501347,183.31660289527244,607.3742379199025,184.05071099992995,483.63851653839106,183.70363484179836,425.21449723580236,183.55894253031823,False
2.950000000000001,183.00090778956047,33489.332251803215,240.37167764922518,183.4784575602819,226.97871283564174,183.46281302554678,229.77420505924644,183.50544357062634,326.7552493044155,183.71371195519228,308.54918776095025,183.6849864255978,312.3493100024132,183.7302994200888,413.138820959606,183.94866548037402,390.11966268625923,183.9068914236151,394.92441494557966,183.95488041891863,False
3.000000000000001,183.4996374350762,33672.11693880442,126.4967178968995,183.5999816204351,170.27195056952732,183.77236858991589,211.5707325754056,183.9416574462472,171.9564758910979,183.7237410053973,231.46343280545153,183.93878041180938,287.6039645946919,184.1482190413251,217.41623388529626,183.84741708006808,292.6549150413753,184.10504181477418,363.6371966139783,184.354549192883,False
3.050000000000001,184.00359188418977,33857.32182628347,7.6018029741335145,183.70951542892618,113.06114756424587,184.08610038095165,194.28702492535703,184.3867205104775,10.333700917962837,183.71695065255872,153.69249747014678,184.1964269560398,264.10892450790743,184.57595889007726,13.065598861792001,183.7243855752919,194.32384737604738,184.30668748929762,333.93082409045735,184.76500344971728,False
3.100000000000001,184.51201580234644,34044.68397544534,-120.87155675971401,183.7912195954399,57.436516260249824,184.41020693056177,179.53163448979822,184.84516101865987,-164.30977247023606,183.6730088626761,78.07776429127725,184.46616401986475,244.0508156345695,185.01960094314077,-207.74798818075803,183.55472200125547,98.71901232230475,184.52210413995033,308.5699967793409,185.1938765572551,False
3.1500000000000012,185.02420569441847,34233.95669285048,-264.32759900282105,183.82639181460098,6.339858855242118,184.75379892146103,169.00687923640737,185.32183832619526,-359.3203298944596,183.56783377455747,8.618245631344866,184.75996482649524,229.74372646199149,185.48563450527925,-454.3130607860987,183.3089110376032,10.896632407447445,184.76613052576454,290.48057368757526,185.64928616897944,False
3.200000000000001,185.5395065192193,34424.90847939542,-429.4003688346312,183.7921510893583,-35.785708715589784,185.13102419975198,164.4468059776256,185.82172215125405,-583.7161263845769,183.37186001266272,-48.64619778525468,185.09628746190313,223.5448768758348,185.98067236720075,-738.0318839345226,182.95060340691316,-61.50668685491988,185.06154420383996,282.642947774044,186.1394868507332,False
3.2500000000000013,186.05730853324616,34617.32205863555,-623.7662098272334,183.66201155350856,-62.326448628635035,185.56322534376193,167.47250343046986,186.34939772940774,-847.9321914838948,183.05072659299785,-84.72501610455035,185.50286259921663,227.65793435079507,186.51081326570136,-1072.098173140557,182.43739343831842,-107.12358358046619,185.44248020620284,287.84336527112004,186.6720892258766,False
3.300000000000001,186.5770443476226,34810.99347749473,-853.0571473083593,183.4162203293557,-64.18021447873812,186.07986294891768,179.34118516795314,186.9082253792792,-1159.6245596223002,182.57859257753304,-87.24497905703477,186.01787717988208,243.79192358768645,187.08055872498124,-1466.191971936243,181.7371042337774,-110.30974363533134,185.955870748765,308.2426620074195,187.25273346808825,False
