carrier_id,carrier_column,split,n_galaxies,matched_beats_wrong_fraction,matched_rank1_fraction,matched_beats_carrier_fraction,matched_beats_tpg_v6_fraction,matched_beats_newtonian_baryonic_fraction,matched_beats_mond_fraction,mean_matched_minus_wrong,median_matched_minus_wrong,mean_matched_minus_carrier,median_matched_minus_carrier,carrier_description
tpg_v6,v_v6,holdout,44,0.8863636363636364,0.29545454545454547,0.4772727272727273,0.4772727272727273,0.8181818181818182,0.4772727272727273,-17.683782764040107,-13.974199559618805,1.295456434467637,0.6449476015984881,TPG/v6 frozen predecessor carrier
tpg_v6,v_v6,train,131,0.8702290076335878,0.37404580152671757,0.45038167938931295,0.45038167938931295,0.8778625954198473,0.4580152671755725,-16.83760914102908,-11.122740256969614,0.5524846100985327,0.22657097578142782,TPG/v6 frozen predecessor carrier
newtonian_baryonic,vn,holdout,44,0.9545454545454546,0.3409090909090909,0.7954545454545454,0.2727272727272727,0.7954545454545454,0.29545454545454547,-51.13107253157252,-53.42470140234846,-16.683152570408048,-26.228779957268493,Newtonian baryonic carrier
newtonian_baryonic,vn,train,131,0.9083969465648855,0.48091603053435117,0.8320610687022901,0.31297709923664124,0.8320610687022901,0.3053435114503817,-47.12133007314569,-43.502775477162444,-17.678582904054956,-22.86667222701312,Newtonian baryonic carrier
