permutation,row_shuffle_mse_reduction,column_shuffle_mse_reduction
639,-0.06800487364415475,0.011215863936814952
640,-0.21803151818241862,-0.7636425493729854
641,-0.04326663024117844,-0.10970038058944165
642,-0.3439409543819343,-0.13954362894259453
643,-0.049762109382449404,-0.36452432629906983
644,-0.25634994407938383,-0.4289347884269412
645,-0.36319597873352627,-0.2006591687003293
646,-0.03057800386285625,-0.2546184707816682
647,-0.41329316565595176,-0.6669546575250908
648,-0.08081783261654207,-0.5358185952539
649,-0.4056491098152607,-0.4404197494507237
650,-0.46511989175594304,-0.2529079854861811
651,-0.39774055066419944,-0.2089747686130533
652,-0.046198630742538827,-0.3495311539425462
653,-0.0968146173038959,-0.42546547946844004
654,-0.2705722268593067,-0.38870187515532717
655,-0.0064699649133928006,-0.3190304962599665
656,0.03342014733701437,-0.3310194460323682
657,-0.14492162071614678,-0.011740904919503137
658,0.02374422698798012,-0.0571091865064578
659,-0.115452581153209,-0.18480249532678839
660,-0.4154194762556572,-0.13157697064610563
661,-0.095600067647311,-0.3956082371531374
662,-0.2439498365741143,-0.3013020043797088
663,-0.09506006952746487,-0.7376654266939963
664,-0.3258433847526413,0.05328848435356148
665,-0.08842238639751193,-0.5086713674540254
666,-0.04661728090739242,-0.3980680647639362
667,-0.10339273433479618,-0.21134876071207243
668,0.02801449222368646,-0.33307345653794795
669,-0.3408297048153005,-0.19644589684450176
670,0.15350428315733786,-0.5273101952212345
671,-0.13508723077665385,-0.2565880480710815
672,-0.21820237728498626,-0.31423635987788445
673,-0.3689483211823421,-0.22958591387348026
674,-0.037712637055186404,-0.3157373089436276
675,0.006919208227626372,-0.2595223167085047
676,-0.1620832459910112,-0.2459434848625125
677,-0.04144525317332348,-0.4894007216429136
678,-0.2868179958974393,-0.42378417037708094
679,-0.15149531428706153,0.02643101587390162
680,0.031783311463537745,-0.11907740918737342
681,-0.39137968789326194,-0.2210822526132855
682,0.028912307221236944,-0.12124627963189205
683,-0.17540142147501625,0.06123299263170723
684,-0.2969752583080235,0.036203910845816534
685,-0.04688884469128024,-0.136176637478315
686,-0.28415712627991596,-0.3035089509879725
687,-0.2653477364351142,0.010537357997451702
688,-0.29377408936539473,-0.4454981395362445
689,-0.10040493047792665,-0.5032915455502486
690,-0.25590133200904885,-0.14692467412405585
691,-0.18545534787198892,-0.5497080335722805
692,0.09458665505864516,-0.11325890667792349
693,-0.08830358161703661,-0.23164566857173574
694,-0.13539753295979962,-0.3917438417839445
695,-0.18830584808435014,-0.12961283046691807
696,-0.3228016618355226,-0.08939149906423571
697,0.0797174713861104,-0.10693113585842129
698,-0.37128440376668714,-0.3929002191802107
699,-0.1233921580200828,-0.17428936815530882
700,-0.24461375411069985,-0.4564597312312825
701,-0.029099607529107785,-0.13161536829293718
702,-0.19870509528588365,-0.24389447970576195
703,0.04685885258858963,-0.3276696870319825
704,-0.23663583584980463,-0.6981702957463644
705,-0.08934275444777895,-0.022173158369021062
706,-0.1403609207961597,-0.11277361538658431
707,-0.10118568197911032,-0.04556052087523116
708,-0.12199439624859465,0.08631996333725017
709,-0.5096259576148492,0.026788991984174948
710,0.007848931632823242,-0.20165347881325746
711,-0.16513813819593903,-0.32122552475254207
712,-0.2832924203239555,-0.1556295026595238
713,-0.05389033604969695,-0.134816218856862
714,-0.21976802583885646,-0.24819314463016717
715,-0.1701827773397866,-0.24692064326736196
716,-0.008596967255255494,-0.1314814619263448
717,-0.42594881946574514,-0.24200764257307616
718,-0.2337603595780614,-0.26017881474446825
719,-0.09122193570273235,-0.4114557645132022
720,-0.1439134693997851,-0.588194840209099
721,-0.1951187766481236,-0.27893567093706884
722,-0.3654153728603403,-0.15438349975601506
723,-0.04424965971333411,-0.3018651758422345
724,-0.27537783157242546,-0.6083974865514088
725,-0.2271418101080045,-0.19612041766415056
726,-0.08354915048941353,-0.2098391822810043
727,-0.025658998024884194,-0.2293505550788112
728,-0.19861020061594792,-0.2383399074257736
729,-0.0603667224293466,-0.07188417677050934
730,0.056036613598751395,-0.09815833576466237
731,-0.03512365248134619,-0.19530402271267466
732,-0.32754960498185515,-0.3228152282886555
733,-0.2285150753543156,-0.21503571429515544
734,-0.008978553547260515,-0.18442064132912928
735,-0.16435102946978397,-0.1912548988783358
736,-0.19253615790709644,-0.3208669635492277
737,-0.23937446878184443,-0.13124589113349694
738,-0.10636183561291196,-0.2248178914646779
739,-0.1831447400025481,-0.3315700539248555
740,-0.23856472489794167,-0.3025558588471343
741,-0.1102015129468552,-0.4262809349820049
742,-0.037205267361614114,-0.050070733977533255
743,-0.29098004521706977,-0.4439670196138319
744,-0.0664057429513163,-0.21359406761302857
745,-0.04646859160180766,-0.2171038889527046
746,-0.23929615556534667,-0.2547071773823478
747,-0.223011685205743,-0.1313795555226518
748,0.016315201711961935,-0.13314985602212304
749,-0.1449749198387077,-0.39502999038798825
750,-0.09211723218782764,-0.10895374197407698
751,-0.1329543602883012,0.009432173720244963
752,-0.32143665693787915,-0.5842619652074866
753,-0.22507956206717572,-0.23359667052324928
754,-0.10823858971826306,-0.16552210127857359
755,-0.03292202081043871,-0.11633063050113762
756,-0.2683618590521061,-0.23611788841128667
757,-0.16997750624773378,-0.3428589448252537
758,-0.16833162290285797,-0.2083239911014224
759,-0.09758260669737895,-0.8637206241502983
760,-0.11947353873074551,-0.4136464892424654
761,-0.24024193840890962,-0.2373973252039253
762,-0.1442725641920083,-0.3519829350937642
763,-0.19558940111282397,0.009486881189200602
764,-0.12445297349356221,0.03925447650258673
765,0.1233927663521398,-0.31190158072317253
766,-0.21404251853767275,-0.3713809538108743
767,-0.34606368012117084,-0.17385705622305336
768,0.052373681363083346,-0.45476303413256236
769,-0.08399999150814863,-0.12186904577490737
770,-0.1760126159025892,-0.0753963271363629
771,-0.04326414696621067,-0.020834806599285383
772,-0.3732789400928681,-0.623278595572162
773,-0.02961572534502932,-0.22828975773070137
774,-0.2067857011837848,-0.2447198040225793
775,0.008410748594750383,-0.10601007312020455
776,-0.010115711794213667,-0.4651449738338138
777,-0.7433104227168973,-0.5630389137815355
778,-0.13007794620853852,-0.5124458905230742
779,0.04809027466934923,-0.004359898732484213
780,-0.07754533144783049,-0.35290788998980027
781,-0.07500743114279285,-0.43425386209714156
782,-0.07690141122159716,0.07292263323531811
783,-0.043373690543514476,-0.2855099135991722
784,-0.004946676224706792,-0.1657325676368432
785,-0.340539467467354,0.09020829953658743
786,-0.42395572717753116,-0.16130723308689354
787,-0.04418193355987854,-0.12459582083831378
788,-0.07189771406700662,-0.2606949405180222
789,-0.20211357413829178,-0.33896245703026173
790,-0.0806434245532574,-0.2517217005812832
791,-0.09969435852274183,-0.4209316613129406
792,-0.13897135635505042,-0.12059903479970663
793,-0.1099456227221991,-0.25667331019030504
794,-0.44391699347322844,-0.2543642896852695
795,-0.38718545112854386,-0.49589488826915795
796,-0.05118867396352983,-0.13339240880215686
797,-0.23850626273252262,-0.15427313052819558
798,-0.07932695532539141,0.018941065644564548
799,-0.04052618890510079,-0.47093682832327544
800,-0.3891466942577313,-0.22500828659090044
801,-0.13230628791067212,0.08818767444484693
802,-0.11358354282703198,-0.11638880093137505
803,-0.011942666318556006,-0.1431885830299665
804,-0.06034925000646707,-0.13361931657956316
805,-0.15311894955677807,-0.07395017528953085
806,-0.29611189377637825,-0.06442235858136297
807,-0.08189523085406714,-0.16792040900405047
808,-0.06274928879143127,-0.3151228267109185
809,-0.04901438969454541,-0.5074104046148201
810,-0.40052313793345473,-0.5753298245085187
811,-0.09966014846992421,-0.2877985188154947
812,-0.12044362196571706,-0.9985914582856398
813,-0.5357158483316755,-0.05786729235656363
814,-0.5424977895745396,-0.20688570078962532
815,-0.015793976288553557,-0.47237608057758784
816,-0.2249191587712549,-0.5573860551421476
817,-0.378756277588126,-0.22277536604993364
818,-0.5669810258219377,-0.41480237328266933
819,-0.29062411643263397,-0.5429315205449112
820,-0.20928422072181707,-0.3502661994784476
821,-0.09534175088564678,-0.21688759636959032
822,-1.2272989049020384,-0.19587138986293617
823,-0.18065969316209618,-0.034853858241225444
824,-0.05238817494429204,-0.12567027959848998
825,-0.10197764513893826,-0.2985504098086136
826,-0.0025920183325996438,-0.4198192955289234
827,-0.22110278039652753,-0.6714193571439185
828,-0.0687128935858573,-0.23416257809682484
829,-0.050850233260489874,0.0036933838052664036
830,-0.1138366685819191,-0.26668616015001667
831,-0.37484163479040344,-0.24921170435164997
832,-0.17218179916693044,-0.21841290670470404
833,-0.07861340547551599,-0.11901297334258432
834,-0.037371783211223586,-0.06610311924336904
835,-0.26528305086565185,-0.34163518238808
836,-0.4163498552116349,-0.23813018223426619
837,-0.23828324284198488,-0.08203823329758275
838,-0.1506025107174418,-0.09416051823936922
839,-0.14819889937543962,-0.15245209745681654
840,-0.026387795967311223,-0.21230732482092052
841,-0.11815064185049096,-0.27543733712719753
842,-0.05498884036881957,-0.2997530812073461
843,-0.18734199923077077,-0.4338747061974805
844,-0.1298687328506748,-0.26666745689552196
845,-0.16340240184517174,-0.02773516382056218
846,-0.11458083213449316,-0.11020526867007346
847,0.002900877535810087,-0.7567828460233205
848,-0.03430265088447326,-0.45699105777850735
849,-0.0963958816924173,-0.17866185864824835
850,-0.28078919327633345,-0.199592122844771
851,-0.07161524927226937,-0.006687794182278939
852,-0.13388572359087092,-0.5970142070981451
853,-0.06503921279920799,0.0013227628738334274
854,-0.04659899537274875,-0.12002574718645853
855,-0.04733360950353205,-0.2539426733850775
856,-0.26336162391353934,-1.2321862493278664
857,-0.018364515313389007,0.017990843973180626
858,-0.03723783641279599,-0.20323436501776326
859,0.09320702167058653,0.003114309307733598
860,-0.29462973648448365,-0.08278302538866233
861,-0.1905404766660953,-0.11169734303781592
862,-0.06730028966697332,-0.13255166036130261
863,-0.06511691979240214,-0.0006247685370303069
864,-0.12640413533089745,-0.14136662281715417
865,-0.07485382178178246,-1.0352103406212994
866,-0.3981732978478322,-0.4689208483177433
867,-0.11373549890813989,-0.10917670737064539
868,-0.04705865252058383,-0.14129176116254494
869,-0.07697441831887497,-0.36234086219811923
870,-0.1629158087346232,-0.3256269429411792
871,0.054497560003741174,-0.7723464506181369
872,-0.18800191990846848,-0.2953490140681275
873,0.09350462947363558,-0.4577435551911666
874,-0.3271906126128684,-0.34580128321511083
875,-0.09287222842716508,-0.41319593002357813
876,0.04389458463911522,-0.2565662297888792
877,-0.4641973747077802,-0.0451523103255943
878,-0.023872912145096625,-0.6423064514269717
879,-0.37768257869361244,-0.3085471235339302
880,0.05468111057856734,-0.2172717502226159
881,-0.13874960255963664,-0.8845119407156142
882,-0.37528112129005253,-0.20574931772409633
883,-0.057950563500405394,-0.337418411231976
884,-0.11705798629599617,-0.32544680516386437
885,-0.054850255711104856,-0.08594963507316072
886,-0.09260901800083149,-0.33365191430632424
887,-0.383434795154975,-0.3519116270532586
888,-0.38296621649116314,-0.3242797258561795
889,-0.10420077478602052,-0.28559642034644017
890,-0.057382308136959714,-0.2981719900184898
891,0.06603705991332948,-0.15730012033634888
892,-0.17357051720510108,0.03952708708295716
893,-0.17178160824764144,-0.14600314349201948
894,-0.014250233919670507,-0.5681902672777414
895,-0.38470037939056156,-0.426444948913417
896,-0.38971836085787404,-0.48764181863045764
897,-0.20975583868508063,-0.20436427758787012
898,-0.17845330103900303,-0.19296605839449754
899,-0.5228619300166848,-0.26160851235032767
900,-0.5607845189335364,-0.4572156893376166
901,-0.06311660423230792,-0.01421040185088529
902,-0.23248281372562052,-0.3613862535619473
903,-0.4348641236936286,-0.12021785804584945
904,-0.058227307089872116,-0.5415715354958157
905,0.0019961920766956576,-0.02940930778738965
906,-0.04529755258720636,-0.2587178206224291
907,-0.24188865885260324,-0.1283665330006556
908,-0.16663022525132287,-0.5003809134207057
909,-0.0867429982270056,-0.4402069573786488
910,0.00861920348880757,-0.4032962192880247
911,-0.04988638498838388,-0.6678218286894017
912,-0.2742381070295512,-0.349722154359733
913,-0.16836167358242637,-0.4910110222183276
914,-0.05289440370461668,-0.20912287847503175
915,-0.1452024841295877,-0.0656283561462998
916,-0.18579760432686643,-0.3276389369749929
917,-0.07858190855272962,-0.29842697456316114
918,0.04913541558864065,-0.20604407980052397
919,-0.09671100245393782,0.05413444332298578
920,-0.10235840440811877,-0.1502550554649278
921,-0.1385587711722721,-0.3695554045031334
922,-0.20076972455225528,-0.15447981907566388
923,-0.43022352750010917,-0.5014893430187907
924,-0.12932766943455665,-0.2626710530459475
925,0.08891846223982158,-0.39954420707035543
926,-0.136022315451645,-0.02307969251632519
927,0.008408234318429686,-0.07977155234589117
928,-0.12484921324268927,-0.12143511342134744
929,-0.26180278998048645,0.03375285159824459
930,-0.0729144039584983,-0.13716903747440046
931,0.032006784919058506,-0.6493122300013406
932,-0.22881636248618997,-0.4154321722018117
933,-0.19734794995698057,-0.2726199523086027
934,-0.19431803514054102,-0.30690717591283967
935,-0.3019241971927592,-0.0678367048950912
936,-0.06187757421290818,-0.27024557313573794
937,-0.27660656927113036,-0.11312629073807406
938,-0.1872157233370847,-0.3429380786292314
939,0.004349070032295621,-0.023262075482176015
940,-0.2742217516914591,-0.21045722029064018
941,-0.15224885627384754,-0.096704772284599
942,-0.11037746092022838,-0.15254851274059666
943,-0.06509789488322937,-0.1771551175124858
944,-0.07937392129981963,-0.3001600023661699
945,-0.39088669895867145,-0.10215163128466864
946,-0.053235856665729164,-0.2013125017918057
947,-0.1912281823188674,-0.13833334564771438
948,-0.15495253561262212,-0.19775519010245513
949,-0.16170586405585563,0.00045293779167948633
950,-0.1928393319025764,-0.31325037042844517
951,-0.3377721004133921,-0.3576646847365804
952,0.04266834714965617,-0.08541282851846543
953,-0.17150072115291104,-0.6141398030291905
954,-0.10305476233935795,-0.1950650681195938
955,-0.010050010089366734,-0.4348580896876172
956,-0.12771444466488102,-0.1373286219089882
957,-0.38225849584133653,-0.25286380523430296
958,-0.02841914015389202,-0.06740089108495306
959,-0.14268911902620474,-0.030183904963984876
960,0.05659339939987024,-0.09836943422269928
961,-0.09750786244110193,-0.19802053850987567
962,-0.06671254971701807,-0.5065283452777812
963,-0.042115882214979694,-0.5779952804816056
964,0.004267759983676234,-0.526248890432694
965,0.01780128474674253,-0.18354979683946548
966,-0.3661859715613759,-0.061772400145975126
967,-0.737210595174364,-0.3526495174340595
968,-0.0691245056736931,-0.31108782220673914
969,0.02407802996996744,-0.062136704793735176
970,-0.19688593444093438,-0.07633653118472822
971,-0.1255710444568111,-0.3826180337120707
972,-0.10798154155691475,-0.038881756762654485
973,-0.035442979274735775,-0.28751211666092946
974,-0.11263978718874612,-0.012522568605582873
975,0.00450878761770479,-0.4221064160334652
976,-0.12639988842622407,-0.27535295025287365
977,-0.11947847081599094,-0.4011481468789394
978,-0.11831167929067249,-0.03148523998327063
979,-0.11335884461284529,-0.30719612008747843
980,-0.1197930795533616,0.03007633829684858
981,-0.7406655751147248,-0.06823855818628538
982,-0.07588048726508095,-0.021556503185743314
983,0.025752478590308936,-0.14486257198293073
984,-0.20459315689620505,-0.36292383776778037
985,-0.17667682941558116,-0.07911832840907218
986,-0.23439914483671342,-0.4670456835345739
987,-0.09374906421900664,-0.29636204533371424
988,-0.04004855058620166,-0.47928388632361474
989,-0.30711261193800654,0.05839970438972303
990,-0.47532521921967075,-0.5560228948233928
991,0.06182293026832353,-0.3866229421518754
992,0.0025120132579037335,-0.10523347278851297
993,-0.13522642195820955,-0.17586780501553445
994,-0.3689199013063279,-1.1994851579202135
995,0.040578442334510634,-0.48044819387693083
996,-0.2630444036663866,-0.7070248715721233
997,-0.2583998832341792,-0.15756445713212308
998,-0.0564593369389606,-0.3324372282424779
999,-0.4626099226450693,-0.14766235123282367
