galaxy,split,n_points,rmse_tau_source_normalized_l2,rmse_tpg_v6,rmse_mond,claim_boundary,rmse_l2_weight_intake,source_norm_minus_old_l2_intake,source_norm_minus_tpg_v6,source_norm_minus_mond,source_norm_beats_old_l2_intake,source_norm_beats_tpg_v6,source_norm_beats_mond
DDO161,train,31,14.740379131317834,13.579219703882607,18.569662825271475,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,13.723814218849023,1.0165649124688105,1.1611594274352264,-3.8292836939536414,False,False,True
DDO168,train,10,6.9480104098007756,6.727638673752554,7.879974549733663,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,7.120768721744281,-0.17275831194350566,0.22037173604822158,-0.9319641399328873,True,False,True
DDO170,train,8,8.481587839450407,7.480201139884626,14.370201282342645,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,7.504501016528399,0.9770868229220078,1.0013866995657814,-5.888613442892238,False,False,True
ESO079-G014,train,15,10.224268317547203,12.522654026496923,11.397542407404476,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,12.186790566897496,-1.9625222493502932,-2.29838570894972,-1.1732740898572729,True,True,True
ESO444-G084,train,7,13.64356961727251,13.917114692092932,10.513209179623457,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,13.024005605195304,0.6195640120772055,-0.27354507482042223,3.1303604376490526,False,True,False
ESO563-G021,train,30,35.27758162697901,47.72714916375959,44.48667176928297,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,47.62781180262277,-12.350230175643766,-12.449567536780584,-9.209090142303964,True,True,True
F563-V1,train,6,24.472685139694143,23.66949222725619,29.338957960123544,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,24.185722088310527,0.28696305138361566,0.8031929124379538,-4.866272820429401,False,False,True
F563-V2,train,10,24.39763195893895,26.238947803350438,23.428832485173935,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,25.186946416897033,-0.7893144579580849,-1.8413158444114899,0.9687994737650136,True,True,False
F565-V2,train,7,11.31257449311429,11.960771688430881,6.916649069723871,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,11.698062166805126,-0.3854876736908359,-0.648197195316591,4.39592542339042,True,True,False
F567-2,train,5,16.61599099615324,14.016635993218337,19.406231954265397,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,16.22869903613856,0.3872919600146787,2.599355002934903,-2.7902409581121574,False,False,True
F568-3,train,18,7.309450523854006,9.11490703879206,7.976415983117765,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,7.860002856544251,-0.5505523326902448,-1.8054565149380535,-0.6669654592637588,True,True,True
F568-V1,train,15,24.85923744716944,29.877210479611758,25.762065140172663,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,27.48853157033532,-2.6292941231658773,-5.017973032442317,-0.9028276930032213,True,True,True
F571-8,train,13,28.121418673108643,30.175376192122503,28.290592925853005,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,29.758271974218054,-1.6368533011094115,-2.05395751901386,-0.16917425274436226,True,True,True
F571-V1,train,7,3.5429518767205197,3.5735232878164758,6.360130039546406,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,3.5769628763078303,-0.034010999587310575,-0.03057141109595607,-2.8171781628258863,True,True,True
