galaxy,split,formula_family,n_points,rmse_matched,matched_minus_wrong,matched_minus_newton,matched_minus_tpg_v6,matched_minus_mond,rmse_K_compact_finite,rmse_K_scale_tail_spiral,rmse_K_exponential_disk,rmse_K_thick_flared
UGC05999,train,K_scale_tail_spiral,5,25.159111866427665,-5.3704428554546375,-19.137871323462704,16.696838534323533,13.048030828870615,31.78016905592183,25.159111866427665,27.31140335870417,32.4970917510209
UGC06399,train,K_scale_tail_spiral,9,21.630307384236733,-4.417508598381257,-17.07707805503208,15.059639875547038,17.623100464152913,27.67087643689408,21.630307384236733,23.32760724421894,27.144964266740956
UGC06446,train,K_scale_tail_spiral,17,29.90951364506621,-2.97086689475692,-13.452177034858156,18.308955030383615,20.632478831100485,34.325213090087466,29.90951364506621,30.453085144724547,33.86284338465738
UGC06614,train,K_compact_finite,13,34.5334144212822,17.071810095797503,-31.014640720370892,6.921106328635894,3.4935705713342706,34.5334144212822,13.076444645982765,19.122617582126086,20.18575074834525
UGC06628,train,K_scale_tail_spiral,7,21.676516613268497,4.701395463334897,14.96576810364212,-8.852851836363033,-11.841740716272113,15.781222385888311,21.676516613268497,19.76527675954988,15.37886430436261
UGC06667,train,K_scale_tail_spiral,9,37.435391377536206,-2.59895063966124,-11.354952079823,15.657572770153614,20.720538586558828,40.89857279639517,37.435391377536206,38.07517305748956,41.129280197707594
UGC06786,train,K_compact_finite,45,55.84375017621011,23.134993288621622,-26.187473998620092,22.2755239340975,25.99539523372069,55.84375017621011,20.954339524776614,35.861797483606544,41.310133654382305
UGC06787,train,K_compact_finite,71,50.15010054209109,18.79335631704604,-30.30167924750115,17.63631776003519,20.395160211682985,50.15010054209109,18.365226031338835,36.744906953738315,38.960099690058
UGC06923,train,K_scale_tail_spiral,6,5.607090148665117,-5.620231611187645,-20.327354850712133,-2.540947335139638,-3.567204523547435,13.050200679879413,5.607090148665117,8.092846276026123,12.538918323652744
UGC06930,train,K_exponential_disk,10,26.01627154010616,-3.0624918963339276,-19.980856847116783,18.88632913822736,15.40091162903884,32.44784323833876,24.05991865134701,26.01627154010616,30.728528419634493
UGC06973,train,K_compact_finite,9,46.40460671615392,-13.311424392293759,2.8870692675348764,2.6297361545616127,0.18518593735866773,46.40460671615392,72.91386694311868,58.27281073247667,47.96141564974769
UGC07089,train,K_exponential_disk,12,9.380261806987818,-1.8241229309204297,-16.083616885073468,-2.47436434904783,-5.729763685995351,13.174483023838064,7.009994113010331,9.380261806987818,13.42867707687635
UGC07125,train,K_scale_tail_spiral,13,10.905925270322678,-1.590610799445356,-10.303622436946386,-12.601456314016291,-19.838291628672046,13.49660588697963,10.905925270322678,11.555318493693074,12.437683828631398
UGC07232,train,K_scale_tail_spiral,4,3.8647585502717483,-3.09512674056593,-10.20810583113712,-0.46575780011886714,-0.3362500388813592,7.764917037343904,3.8647585502717483,5.414322661911359,7.700416173257773
UGC07323,train,K_exponential_disk,10,7.729784160224576,-1.4062429300482888,-15.81453149936048,-0.14077409419667042,-1.6787298450280987,10.470405337873874,7.741244152167078,7.729784160224576,9.196431780777644
UGC07399,train,K_exponential_disk,10,45.15752734962193,-2.3677785895461554,-13.730383307263992,15.206417812441192,17.88680499927664,49.637260173193894,43.99560769591378,45.15752734962193,48.943049948396585
UGC07524,train,K_scale_tail_spiral,31,19.963534877392203,-2.96468333398062,-14.32518470586368,14.794819730599636,12.570041617552995,24.153543220516028,19.963534877392203,20.80189047223003,23.829220941372412
UGC07559,train,K_scale_tail_spiral,7,2.9041176920950678,-1.3233573811498012,-6.914709334628998,-5.181546188980167,-7.584645775471711,4.6386165501305365,2.9041176920950678,3.3202949053030144,4.723513764301055
UGC07608,train,K_scale_tail_spiral,8,23.425075226673993,-2.369780278852893,-10.027328196077786,12.338122254400057,15.78172502513313,26.755923841278925,23.425075226673993,23.913623521705386,26.71501915359635
UGC07690,train,K_scale_tail_spiral,7,10.676438715304565,-3.1606456944795394,-12.07061618642164,6.074679678146345,4.446723486491503,15.602726587456697,10.676438715304565,11.69906034559958,14.209466296296034
UGC07866,train,K_scale_tail_spiral,7,4.800800181825591,-1.376281897210542,-6.275878367835751,-0.9375845070179958,-3.3086639476208104,6.863711763583621,4.800800181825591,5.21076828841493,6.456766185109847
UGC08286,train,K_exponential_disk,17,31.660271647341414,-2.1500809159660967,-13.017014694988557,17.469768149999503,20.525293291770808,35.74936499081565,30.651351449616364,31.660271647341414,35.03034124949052
UGC08490,train,K_scale_tail_spiral,30,32.27061484854819,-3.057843102864176,-12.600620956169891,19.52053556402261,23.488569765213178,36.80261870246924,32.27061484854819,32.8584453490328,36.32430980273506
UGC08550,train,K_scale_tail_spiral,11,20.066684825912525,-2.379025212928955,-9.536460635475613,14.003331751077795,16.62094558206749,23.48643312588393,20.066684825912525,20.693873101998076,23.15682388864243
UGC08837,train,K_scale_tail_spiral,8,2.76932167506999,-0.5289426559777128,-9.515968715699433,-9.053717385475462,-11.862488925400747,4.0814468725502735,2.76932167506999,2.3166236627850902,3.4967224578077434
UGC09037,train,K_exponential_disk,22,16.373780657847618,0.5818097694032005,-22.318078647544013,-18.707180296979345,-21.91598417777344,16.363688595392023,19.327534926903986,16.373780657847618,11.684689143037238
UGC09133,train,K_compact_finite,68,48.80579833671293,13.064585489525612,-32.707841924772644,31.366109176182068,27.509731552549862,48.80579833671293,18.62686584589786,44.52930293067475,44.06746976498936
UGC09992,train,K_scale_tail_spiral,5,7.223316078264723,-0.3217791718348666,-3.9889724842665473,-5.195784869107959,-8.12605793504855,8.209206429645471,7.223316078264723,7.0929429086248525,7.333136412028445
UGC10310,train,K_scale_tail_spiral,7,17.888534079763396,-3.281575700354157,-13.371375452910435,11.86179545389123,9.863071857851311,22.64522949310925,17.888534079763396,19.03499201978124,21.83010782746217
UGC11455,train,K_exponential_disk,36,58.40532292584612,12.012820554128865,-1.6468233278690647,44.00203592706842,41.682745556668735,42.9050271667304,57.19391837528608,58.40532292584612,39.078561573135296
UGC11557,train,K_exponential_disk,12,28.17921983082891,5.7715910484338195,17.115123606479088,-4.79059283763662,-6.324455807391157,17.185820404239713,29.01305815494313,28.17921983082891,21.024007788002425
UGC11820,train,K_scale_tail_spiral,10,13.356356702535944,-3.3503232866401476,-17.426712888963564,8.137734719033737,4.128130482717959,20.92085790740964,13.356356702535944,14.040034656151288,15.15914740396734
UGC12632,train,K_scale_tail_spiral,15,22.316991067579117,-2.7402162842242,-12.235959326619273,16.284884668594344,14.643284534749284,26.19556411103842,22.316991067579117,23.067356256480068,25.908701687891458
UGC12732,train,K_scale_tail_spiral,16,29.77272711575261,-3.346594889882148,-14.953410881871953,22.054597360857212,22.954148784424458,34.64350436055994,29.77272711575261,30.546314598503166,34.16814705784116
UGCA281,train,K_scale_tail_spiral,7,3.8016383386818404,-1.5066780362036054,-6.595937682641006,1.8609213147408903,0.8435292942789054,6.034434768423241,3.8016383386818404,4.223989128930721,5.666525227302375
UGCA442,train,K_scale_tail_spiral,8,17.86049867626766,-2.12929285817507,-9.738174780569341,12.653206208652456,14.382012084240372,21.1201837701271,17.86049867626766,17.84410469766095,21.005086135540143
