galaxy,n_points,mean_gas,mean_bulge,max_bulge,mean_log_sbdisk,peak_sb,mean_abs_rparent,split,role,type_bin,inc_bin,hub_type,morphology_family,label_source
NGC0300,25,0.2524806244199543,0.0,0.0,0.6574265386880047,1.9566485792052033,0.05036719700888344,train,middle,late_T_6_8,inc_mid_40_60,7.0,K_late_exponential,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC0801,13,0.081133378243954,0.0,0.0,1.9951723710897176,3.4632761813503317,0.11724655600111288,train,candidate,mid_T_3_5,inc_edge_ge_80,5.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC0891,18,0.0332828051711864,0.2235566106692832,0.8610048919716082,1.858026248534805,3.4548555267595273,0.152804335798286,train,candidate,mid_T_3_5,inc_edge_ge_80,3.0,K_compact_bulge,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC1003,36,0.4134634055397422,0.0,0.0,0.05021327702122619,2.2447964787476224,0.22807997248358505,train,middle,late_T_6_8,inc_high_60_80,6.0,K_diffuse_scale_tail,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC1090,24,0.1157557203351142,0.0,0.0,1.1905175547260551,3.187641967953542,0.09155779023572493,train,middle,mid_T_3_5,inc_high_60_80,4.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC1705,14,0.3380916901906999,0.0,0.0,0.22435242117842633,2.709990359852276,0.1804988487572894,train,middle,irregular_T_ge_9,inc_edge_ge_80,11.0,K_diffuse_scale_tail,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC2366,26,0.5932214289876663,0.0,0.0,-0.043928554504358105,1.7134905430939424,0.09908023594193341,train,middle,irregular_T_ge_9,inc_high_60_80,10.0,K_diffuse_scale_tail,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC2403,73,0.2240697473760753,0.0,0.0,1.254477272840949,3.043672658161538,0.10789662561534492,train,middle,late_T_6_8,inc_high_60_80,6.0,K_late_exponential,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC2683,11,0.0371166982515088,0.09496838710118838,0.2121899390471468,0.831441692373184,2.8781712312545915,0.13623645395158504,holdout,middle,mid_T_3_5,inc_edge_ge_80,3.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC2841,50,0.1292219698933915,0.3327677068343596,0.7504850772761782,1.3326522610343003,2.748513625783343,0.18300185115906628,train,candidate,mid_T_3_5,inc_high_60_80,3.0,K_compact_bulge,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC2903,34,0.0496469477804444,0.0,0.0,1.3307327366895614,3.868854188993705,0.19803833758223474,train,candidate,mid_T_3_5,inc_high_60_80,4.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC2915,30,0.424129996197886,0.0,0.0,-0.03810962553270595,2.5184481326981416,0.2944585202457116,train,candidate,irregular_T_ge_9,inc_mid_40_60,11.0,K_diffuse_scale_tail,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC2955,24,0.0550017614935728,0.4673226415945107,0.9280103392460785,2.134365859482458,3.1435799525277397,0.1937154022841103,train,middle,mid_T_3_5,inc_mid_40_60,3.0,K_compact_bulge,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC2976,27,0.1027653613566688,0.0,0.0,2.30167128980786,2.603404221739564,0.020324169858819078,train,control,mid_T_3_5,inc_high_60_80,5.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC2998,13,0.1083132521731512,0.0,0.0,1.6922306830143974,3.316031184383639,0.1040549557164323,train,candidate,mid_T_3_5,inc_mid_40_60,5.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC3109,25,0.6611396570013207,0.0,0.0,0.30839211635486125,1.0232524596337116,0.08178940655068993,train,middle,irregular_T_ge_9,inc_high_60_80,9.0,K_diffuse_scale_tail,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC3198,43,0.1492655314504896,0.0,0.0,1.2650109711054893,3.035397715291015,0.11167005437604022,train,control,mid_T_3_5,inc_high_60_80,5.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC3521,41,0.0168386498903978,0.0,0.0,2.5195889276611987,3.74763239520684,0.08529924953619539,train,control,mid_T_3_5,inc_high_60_80,4.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC3726,12,0.1226403651218742,0.0,0.0,1.1557074911807586,2.565788807262067,0.08296523816320961,holdout,candidate,mid_T_3_5,inc_mid_40_60,5.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC3741,21,0.7272761755685594,0.0,0.0,-0.24253971986880193,1.5554572172046497,0.34274739502221785,train,middle,irregular_T_ge_9,inc_high_60_80,10.0,K_diffuse_scale_tail,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC3769,12,0.2583620174278137,0.0,0.0,0.859274475859463,2.560086048497414,0.12882476751365818,train,middle,mid_T_3_5,inc_high_60_80,3.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC3877,13,0.024960031778022997,0.0,0.0,2.2468720154381567,2.8772158014269795,0.043277423752308405,train,middle,mid_T_3_5,inc_high_60_80,5.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC3893,10,0.11509842379060728,0.0,0.0,1.450096450609115,3.01651939857895,0.0849497328705483,train,control,mid_T_3_5,inc_mid_40_60,5.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC3917,17,0.0873836513534947,0.0,0.0,1.410959420870229,2.2756568095370144,0.04626578727328188,train,control,late_T_6_8,inc_high_60_80,6.0,K_late_exponential,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC3949,7,0.0631191470985132,0.0,0.0,2.0782692709916564,2.8761196512188567,0.048391768377038125,holdout,middle,mid_T_3_5,inc_mid_40_60,4.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC3953,8,0.0177415452346258,0.0,0.0,2.065113145238178,2.697525747861548,0.05391568404578664,train,middle,mid_T_3_5,inc_high_60_80,4.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC3972,10,0.0805146224534249,0.0,0.0,1.7273889153799096,2.4062164678532603,0.028400541982894757,holdout,middle,mid_T_3_5,inc_high_60_80,4.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC3992,9,0.0840148172865388,0.0,0.0,1.0276702834637474,2.326683976381879,0.08571871312507134,train,middle,mid_T_3_5,inc_mid_40_60,4.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC4010,12,0.12129304681024829,0.0,0.0,1.6578795401868776,2.4078326232636313,0.021972085148612475,train,middle,late_T_6_8,inc_edge_ge_80,7.0,K_late_exponential,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC4013,36,0.0690537022061544,0.22092004244758756,0.319161575792811,1.0181113042614893,2.412830002562326,0.06674924467887007,holdout,middle,mid_T_3_5,inc_edge_ge_80,3.0,K_compact_bulge,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC4051,7,0.0334116549580295,0.0,0.0,2.119310762320387,2.5967729767595324,0.03198916879557461,train,candidate,mid_T_3_5,inc_mid_40_60,4.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC4068,6,0.3037921835610156,0.0,0.0,1.1018631630164675,1.6375897858387,0.08036130791943968,train,middle,irregular_T_ge_9,inc_mid_40_60,10.0,K_diffuse_scale_tail,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC4085,7,0.0310189699612426,0.0,0.0,2.1452884804595134,2.9485107688376573,0.0630470518856954,train,middle,mid_T_3_5,inc_edge_ge_80,5.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC4088,12,0.0897143210371243,0.0,0.0,1.5593413672138234,2.897649080327782,0.09661246528151095,holdout,candidate,mid_T_3_5,inc_high_60_80,4.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC4100,24,0.0818813008653056,0.0,0.0,0.9593450077717341,2.5456410607205737,0.109799496734574,train,middle,mid_T_3_5,inc_high_60_80,4.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC4138,7,0.0439935766307571,0.23972984785708581,0.3331901700525024,0.6926189013281929,2.6583739527605146,0.16904419473585386,train,middle,early_T_le_2,inc_mid_40_60,0.0,K_compact_bulge,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC4157,17,0.1146371143590203,0.04062638353243858,0.2918294965393529,0.7485886640063604,3.0507160785392387,0.16709957171983372,train,middle,mid_T_3_5,inc_edge_ge_80,3.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC4183,23,0.3105049950741936,0.0,0.0,0.7379536594352742,2.2046896204203605,0.03860933024685768,holdout,control,late_T_6_8,inc_edge_ge_80,6.0,K_late_exponential,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC4214,14,0.1817104739123197,0.0,0.0,0.5123592877122507,2.7334380270910614,0.16176629268765938,holdout,middle,irregular_T_ge_9,inc_low_lt_40,10.0,K_diffuse_scale_tail,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC4217,19,0.029597365409038002,0.8443493764507262,0.9843602996273886,1.0314022242396845,2.173681489728459,0.16324592603677499,train,candidate,mid_T_3_5,inc_edge_ge_80,3.0,K_compact_bulge,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC4389,6,0.0231227672033833,0.0,0.0,2.2501261736983182,2.89999549768761,0.054363221332400215,holdout,candidate,mid_T_3_5,inc_mid_40_60,4.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC4559,32,0.2468108590410989,0.0,0.0,0.6756005247589165,2.719314710542117,0.061564685607530464,train,middle,late_T_6_8,inc_high_60_80,6.0,K_late_exponential,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC5005,18,0.0748525960352255,0.32930392944612125,0.848673966640449,2.6603883165060256,3.5452724705098606,0.21042248826689725,train,middle,mid_T_3_5,inc_high_60_80,4.0,K_compact_bulge,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC5033,22,0.1346835011651077,0.3038915079333484,0.921939696358538,0.8263437543116122,3.335698551498222,0.1744308586300191,train,middle,mid_T_3_5,inc_high_60_80,5.0,K_compact_bulge,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC5055,28,0.0856031183632459,0.0,0.0,1.312204963610679,3.6106527118951433,0.1825029480795372,train,candidate,mid_T_3_5,inc_mid_40_60,4.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC5371,19,0.0481273593454864,0.0,0.0,1.9478022273343039,3.198505882176718,0.09810312570988447,train,candidate,mid_T_3_5,inc_mid_40_60,4.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC5585,24,0.20892023292151976,0.0,0.0,1.7350991678311907,2.8187733666631947,0.13972826767225965,train,middle,late_T_6_8,inc_mid_40_60,7.0,K_late_exponential,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC5907,19,0.1572305088081207,0.0,0.0,0.8223570578314573,2.57362573693412,0.07770126129864048,holdout,middle,mid_T_3_5,inc_edge_ge_80,5.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC5985,33,0.0295422230951346,0.13824751923841294,0.5574581155350338,1.8191020419726533,2.530289366272282,0.11002771415160231,holdout,candidate,mid_T_3_5,inc_high_60_80,3.0,K_compact_bulge,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC6015,44,0.1854140497066611,0.0,0.0,0.8049295527339634,2.9706397170107355,0.11363193195729933,train,middle,late_T_6_8,inc_high_60_80,6.0,K_late_exponential,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC6195,23,0.0474303933661792,0.5471611332496125,0.9652275768822268,2.0510870336753273,2.7646393320674476,0.17683200258786833,train,candidate,mid_T_3_5,inc_high_60_80,3.0,K_compact_bulge,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC6503,31,0.2049645647197884,0.0,0.0,-0.034790635205404215,2.9215460222233314,0.13179781508161972,train,control,late_T_6_8,inc_high_60_80,6.0,K_late_exponential,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC6674,15,0.1201566434788357,0.14127099740146237,0.7322717546349606,0.39821126194759715,2.825886783798647,0.18906166865496463,train,candidate,mid_T_3_5,inc_mid_40_60,3.0,K_compact_bulge,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC6789,4,0.3124876117263441,0.0,0.0,1.6495337685489222,2.1013689632492514,0.0098680144316888,holdout,middle,irregular_T_ge_9,inc_mid_40_60,11.0,K_diffuse_scale_tail,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC6946,58,0.0727529263390916,0.1522384939532083,0.992215072630338,1.4486733791800546,3.206809690842736,0.17627766449254326,holdout,middle,late_T_6_8,inc_low_lt_40,6.0,K_compact_bulge,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC7331,36,0.0717586900579991,0.06960288293076379,0.2064409735332409,1.4992933896487588,3.3073697960474604,0.10542768825809276,holdout,candidate,mid_T_3_5,inc_high_60_80,3.0,K_mid_regular,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC7793,46,0.0827505793622192,0.0,0.0,2.1094456224038796,3.082419116442672,0.041544248651516576,train,control,late_T_6_8,inc_mid_40_60,7.0,K_late_exponential,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
NGC7814,18,0.015600888183379001,0.7613642631753184,0.9906523818811306,1.158884227472834,2.683893177775245,0.16024155290916578,train,middle,early_T_le_2,inc_edge_ge_80,2.0,K_compact_bulge,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
PGC51017,6,0.47103021984053256,0.0,0.0,0.6008202302782796,1.6478717653062325,0.09618303373285686,train,middle,irregular_T_ge_9,inc_high_60_80,11.0,K_diffuse_scale_tail,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
UGC00128,22,0.4684369560335652,0.0,0.0,-0.21184172412693114,1.9095025414054152,0.08668026156528728,train,middle,late_T_6_8,inc_mid_40_60,8.0,K_diffuse_scale_tail,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
UGC00191,9,0.2220592575480998,0.0,0.0,1.4028454459616997,1.9698350930757975,0.10254377702404188,train,control,irregular_T_ge_9,inc_mid_40_60,9.0,K_diffuse_scale_tail,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
UGC00634,4,0.5927174237172269,0.0,0.0,0.27526558841697696,1.0174507295105362,0.1480944396752421,train,middle,irregular_T_ge_9,inc_low_lt_40,9.0,K_diffuse_scale_tail,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
UGC00731,12,0.6981765286092368,0.0,0.0,-0.025815124639409128,0.9370161074648142,0.1231365875631676,holdout,middle,irregular_T_ge_9,inc_mid_40_60,10.0,K_diffuse_scale_tail,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
UGC00891,5,0.6490832991042254,0.0,0.0,0.34356872624170465,1.0681858617461617,0.1067951741238348,holdout,control,irregular_T_ge_9,inc_high_60_80,9.0,K_diffuse_scale_tail,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
UGC01230,11,0.3859051809127289,0.0,0.0,0.6837714953228486,1.9746037920870327,0.0956270464895657,train,middle,irregular_T_ge_9,inc_low_lt_40,9.0,K_diffuse_scale_tail,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
UGC01281,23,0.2592500195435606,0.0,0.0,0.7710381677720035,1.3581252852766486,0.1991775368642463,train,control,late_T_6_8,inc_edge_ge_80,8.0,K_late_exponential,metadata_proxy:type_bin+bulge_frac+gas_fraction+surface_brightness;no residual endpoints
