galaxy,split,formula_family,old_rmse_matched_family,old_rmse_wrong_family_mean,rmse_tpg_v6,rmse_mond,old_matched_minus_wrong_mean,old_matched_minus_tpg_v6,old_matched_minus_mond,old_matched_beats_wrong_mean,old_matched_beats_tpg_v6,old_matched_beats_mond,filled_rmse_matched_family,filled_rmse_wrong_family_mean,filled_matched_minus_wrong_mean,filled_matched_minus_tpg_v6,filled_matched_minus_mond,filled_matched_beats_wrong_mean,filled_matched_beats_tpg_v6,filled_matched_beats_mond,filled_minus_old_matched_rmse,filled_improves_matched_rmse,filled_minus_old_matched_minus_wrong,filled_improves_vs_wrong,filled_minus_old_matched_minus_tpg,filled_improves_vs_tpg,filled_minus_old_matched_minus_mond,filled_improves_vs_mond,claim_boundary
NGC4389,holdout,K_thick_flared,45.987913835499185,67.05818976545275,46.55692853885728,48.50110279830857,-21.070275929953567,-0.5690147033580928,-2.5131889628093873,True,True,True,45.974951806547196,67.03856717768365,-21.06361537113645,-0.581976732310082,-2.5261509917613765,True,True,True,-0.012962028951989168,True,0.006660558817117135,False,-0.012962028951989168,True,-0.012962028951989168,True,s4g75_filled_kernel_endpoint_stress_test_not_validation
NGC4559,train,K_exponential_disk,11.77662416508168,21.660621605894303,15.385306161864646,18.985298676354127,-9.883997440812625,-3.608681996782966,-7.208674511272447,True,True,True,11.77662416508168,21.660621605894306,-9.883997440812626,-3.608681996782966,-7.208674511272447,True,True,True,0.0,False,-1.7763568394002505e-15,True,0.0,False,0.0,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
NGC5005,train,K_compact_finite,21.343997411839407,12.450697289878413,12.48174663132076,13.97796581666026,8.893300121960994,8.862250780518647,7.366031595179146,False,False,False,21.343997411839407,12.450697289878413,8.893300121960994,8.862250780518648,7.366031595179146,False,False,False,0.0,False,0.0,False,1.7763568394002505e-15,False,0.0,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
NGC5033,train,K_compact_finite,13.873279524642212,16.274136032718875,15.138788047327507,15.295974840608451,-2.4008565080766626,-1.2655085226852947,-1.422695315966239,True,True,True,13.873279524642212,16.274136032718875,-2.4008565080766626,-1.2655085226852965,-1.4226953159662408,True,True,True,0.0,False,0.0,False,-1.7763568394002505e-15,True,-1.7763568394002505e-15,True,s4g75_filled_kernel_endpoint_stress_test_not_validation
NGC5055,train,K_thick_flared,22.108380900027967,24.581270741334595,23.304882018533657,29.486670612228213,-2.4728898413066283,-1.1965011185056902,-7.378289712200246,True,True,True,22.108380900027967,24.581270741334595,-2.4728898413066283,-1.1965011185056902,-7.378289712200246,True,True,True,0.0,False,0.0,False,0.0,False,0.0,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
NGC5371,train,K_thick_flared,40.21600953254555,42.48484612892555,41.66572118681593,44.87169677347413,-2.268836596379998,-1.4497116542703807,-4.655687240928579,True,True,True,40.216009532545556,42.48484612892555,-2.268836596379991,-1.4497116542703736,-4.655687240928572,True,True,True,7.105427357601002e-15,False,7.105427357601002e-15,False,7.105427357601002e-15,False,7.105427357601002e-15,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
NGC5585,train,K_exponential_disk,7.261200623297494,27.27650447257778,7.910184029247681,8.365260361585127,-20.015303849280286,-0.6489834059501867,-1.1040597382876332,True,True,True,7.261200623297494,27.27650447257778,-20.015303849280286,-0.6489834059501867,-1.1040597382876332,True,True,True,0.0,False,0.0,False,0.0,False,0.0,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
NGC5907,holdout,K_thick_flared,16.383392586061934,17.603432862968834,16.785509985459306,18.59536481497724,-1.2200402769069,-0.40211739939737257,-2.2119722289153074,True,True,True,17.013339297221307,17.828563741942038,-0.8152244447207302,0.22782931176200094,-1.582025517755934,True,False,True,0.6299467111593735,False,0.4048158321861699,False,0.6299467111593735,False,0.6299467111593735,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
NGC5985,holdout,K_compact_finite,66.20241092491683,73.62210136086749,72.28739039126062,69.40357999391347,-7.419690435950656,-6.084979466343782,-3.2011690689966343,True,True,True,59.896707782901444,73.29341099425697,-13.396703211355529,-12.390682608359171,-9.506872211012023,True,True,True,-6.305703142015389,True,-5.977012775404873,True,-6.305703142015389,True,-6.305703142015389,True,s4g75_filled_kernel_endpoint_stress_test_not_validation
NGC6015,train,K_exponential_disk,15.74229513884599,13.978281082308056,13.450865436024902,10.82252972156713,1.764014056537933,2.2914297028210875,4.9197654172788585,False,False,False,15.74229513884599,13.978281082308056,1.764014056537933,2.2914297028210875,4.9197654172788585,False,False,False,0.0,False,0.0,False,0.0,False,0.0,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
