narrow_dry_run_lane,scale_multiplier,n_galaxies,mean_rmse_tau,mean_rmse_tpg_v6,mean_rmse_mond,median_tau_minus_tpg_v6,median_tau_minus_mond,beats_tpg_v6_fraction,beats_mond_fraction
CAVEATED_NARROW_DRY_RUN_SUPPORT_POOL,0.75,7,9.412450705312637,9.008999864267581,11.200168489319273,0.25535073434178734,-2.407281470730652,0.2857142857142857,0.8571428571428571
CAVEATED_NARROW_DRY_RUN_SUPPORT_POOL,1.0,7,9.313680153993245,9.008999864267581,11.200168489319273,0.07587126273194311,-2.465322408165111,0.2857142857142857,0.8571428571428571
CAVEATED_NARROW_DRY_RUN_SUPPORT_POOL,1.25,7,9.270809552783138,9.008999864267581,11.200168489319273,0.056798897019916694,-2.425970389247386,0.14285714285714285,0.8571428571428571
STRICT_NARROW_DRY_RUN_READY_CANDIDATE,0.75,6,8.73098443389106,8.558661162885608,6.954746714231061,-0.0013433321248959018,1.7017000944246936,0.5,0.16666666666666666
STRICT_NARROW_DRY_RUN_READY_CANDIDATE,1.0,6,8.739932929821478,8.558661162885608,6.954746714231061,-0.005777848728334867,1.7624461567943528,0.5,0.3333333333333333
STRICT_NARROW_DRY_RUN_READY_CANDIDATE,1.25,6,8.779006245442257,8.558661162885608,6.954746714231061,0.08855291331056092,1.8344063252799208,0.3333333333333333,0.3333333333333333
