0,1,2,3,4,5,6
2.346455398544159e-10,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.1434723383488665e-10,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.81810126715764e-10,1.2980918941354147e-11,0.0,0.0,0.0
0.0,0.0,1.2980918941354146e-11,1.3830860091423099e-10,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.5044839599375223e-10,1.1821908670925447e-10,0.0
0.0,0.0,0.0,0.0,1.1821908670925447e-10,1.7918705452311462e-10,8.490377560880887e-11
0.0,0.0,0.0,0.0,0.0,8.490377560880886e-11,2.0893100189110407e-10
