amplitude_path_id,galaxy,split,formula_family,n_points,rmse_tpg_v6,rmse_mond,rmse_matched_family,rmse_wrong_family_mean,best_family,matched_family_rank,rmse_K_compact_finite,rmse_K_scale_tail_spiral,rmse_K_exponential_disk,rmse_K_thick_flared,matched_minus_wrong_mean,matched_minus_tpg_v6,matched_minus_mond,matched_beats_wrong_mean,matched_beats_tpg_v6,matched_beats_mond
shrink_family_weight_0.00,CamB,holdout,K_scale_tail_spiral,9,13.63779853730796,15.623524086441458,10.767915405631506,11.97609992200678,K_compact_finite,2,9.58180986815506,10.767915405631506,13.128530216576998,13.217959681288278,-1.2081845163752742,-2.8698831316764544,-4.855608680809953,True,True,True
shrink_family_weight_0.00,ESO116-G012,holdout,K_exponential_disk,15,11.508201668011028,9.108666488881621,12.072190579200203,12.000948361329064,K_compact_finite,3,11.708387151078833,12.274258623929747,12.072190579200203,12.020199308978611,0.0712422178711396,0.5639889111891758,2.9635240903185824,False,False,False
shrink_family_weight_0.00,F561-1,holdout,K_scale_tail_spiral,6,28.55685188052471,32.526019723976546,27.682730821309246,27.844067642695848,K_exponential_disk,3,28.36600969492593,27.682730821309246,27.51083207812469,27.65536115503692,-0.16133682138660177,-0.8741210592154651,-4.8432889026673,True,True,True
shrink_family_weight_0.00,F563-1,holdout,K_scale_tail_spiral,17,24.695833689633552,18.44568739642176,25.5492598845985,25.6777962851604,K_compact_finite,2,24.798770097145425,25.5492598845985,26.293160803562632,25.941457954773153,-0.1285364005619023,0.8534261949649462,7.103572488176738,True,False,False
shrink_family_weight_0.00,F568-1,holdout,K_thick_flared,12,33.500610533676024,29.974188853658532,34.332098342254035,34.20743880124494,K_compact_finite,2,33.7171565814107,34.44763728408602,34.457522538238116,34.332098342254035,0.12465954100909471,0.8314878085780109,4.357909488595503,False,False,False
shrink_family_weight_0.00,IC2574,holdout,K_scale_tail_spiral,34,7.5138151552258,13.51316984455882,6.292939424665889,6.559945843406028,K_exponential_disk,2,7.245570170378835,6.292939424665889,6.074100770412503,6.360166589426744,-0.26700641874013886,-1.2208757305599116,-7.220230419892932,True,True,True
shrink_family_weight_0.00,IC4202,holdout,K_compact_finite,32,26.101514959176914,26.12803028857914,26.104613603758214,26.23622116149887,K_compact_finite,1,26.104613603758214,26.166321402997752,26.276635600605108,26.265706480893762,-0.1316075577406579,0.0030986445812999364,-0.023416684820926292,True,False,True
shrink_family_weight_0.00,NGC0024,holdout,K_thick_flared,29,22.157814084096987,20.65262257294937,22.445806725480324,22.86258772015435,K_thick_flared,1,22.822585822663452,23.287243558247894,22.47793377955171,22.445806725480324,-0.41678099467402774,0.2879926413833367,1.793184152530955,True,False,False
shrink_family_weight_0.00,NGC2683,holdout,K_thick_flared,11,10.314830339812675,14.151015414510422,9.757768973627895,10.058443823280859,K_exponential_disk,2,10.300571290729565,10.128411711941679,9.746348467171332,9.757768973627895,-0.30067484965296387,-0.5570613661847794,-4.3932464408825265,True,True,True
shrink_family_weight_0.00,NGC3726,holdout,K_thick_flared,12,23.631876746434497,26.325344741169783,22.87876578769096,23.231125908952524,K_exponential_disk,2,23.60179116591937,23.314248885119223,22.777337675818984,22.87876578769096,-0.35236012126156524,-0.7531109587435374,-3.4465789534788236,True,True,True
shrink_family_weight_0.00,NGC3949,holdout,K_thick_flared,7,8.950158230683527,11.297904622428334,8.718458347177059,8.746647114430251,K_exponential_disk,3,8.859277691157303,8.69043403462566,8.690229617507793,8.718458347177059,-0.028188767253192637,-0.23169988350646875,-2.579446275251275,True,True,True
shrink_family_weight_0.00,NGC3972,holdout,K_thick_flared,10,7.806428086864266,6.774747860896815,8.251589265506064,8.169689341182524,K_compact_finite,2,7.927407663525711,8.289657301622116,8.292003058399745,8.251589265506064,0.08189992432354032,0.44516117864179794,1.4768414046092495,False,False,False
shrink_family_weight_0.00,NGC4013,holdout,K_compact_finite,36,12.273912532057183,14.334222058319126,12.266787825030402,11.81937256137303,K_exponential_disk,4,12.266787825030402,12.108011484751586,11.637366144617548,11.712740054749958,0.4474152636573727,-0.007124707026781252,-2.067434233288724,False,True,True
shrink_family_weight_0.00,NGC4088,holdout,K_thick_flared,12,38.98773649865968,42.18384581680386,38.31211753366075,38.62393661836279,K_exponential_disk,2,38.95306993734291,38.67714140048946,38.241598517256,38.31211753366075,-0.31181908470204434,-0.6756189649989324,-3.8717282831431135,True,True,True
shrink_family_weight_0.00,NGC4183,holdout,K_exponential_disk,23,6.489693491114096,10.354993594406714,6.071221346130914,6.247388732659133,K_thick_flared,2,6.44562501915315,6.237972455056429,6.071221346130914,6.058568723767821,-0.17616738652821962,-0.4184721449831823,-4.283772248275801,True,True,True
shrink_family_weight_0.00,NGC4214,holdout,K_scale_tail_spiral,14,17.991047303306434,15.27888150484993,19.076617000872,18.54435286090448,K_compact_finite,4,18.439047789198494,19.076617000872,18.630608495903708,18.563402297611233,0.5322641399675234,1.0855696975655675,3.7977354960220726,False,False,False
shrink_family_weight_0.00,NGC4389,holdout,K_thick_flared,6,46.55692853885728,48.50110279830857,46.2301961277657,46.20043038087181,K_scale_tail_spiral,3,46.351378126274795,46.04924900422193,46.2006640121187,46.2301961277657,0.029765746893893663,-0.3267324110915766,-2.270906670542871,False,True,True
shrink_family_weight_0.00,NGC5907,holdout,K_thick_flared,19,16.785509985459306,18.59536481497724,16.498298143246526,16.676972132048235,K_thick_flared,1,16.780779528839197,16.720645638447284,16.529491228858223,16.498298143246526,-0.17867398880170882,-0.2872118422127805,-2.0970666717307154,True,True,True
shrink_family_weight_0.00,NGC5985,holdout,K_compact_finite,33,72.28739039126062,69.40357999391347,72.30504178317815,72.99244324333996,K_compact_finite,1,72.30504178317815,72.57714492497306,73.24159365980466,73.15859114524216,-0.6874014601618086,0.017651391917539172,2.901461789264687,True,False,False
shrink_family_weight_0.00,NGC6789,holdout,K_scale_tail_spiral,4,15.897752239176857,15.396246199577478,18.115515985674488,18.56630216564462,K_thick_flared,3,23.58502515095289,18.115515985674488,16.068003067693,16.045878278287972,-0.45078617997013026,2.2177637464976314,2.7192697860970103,True,False,False
shrink_family_weight_0.00,NGC6946,holdout,K_compact_finite,58,15.025447425206579,17.728143095419597,14.992353869573893,14.481813482019895,K_exponential_disk,4,14.992353869573893,14.702475563232142,14.343542648159861,14.39942223466768,0.5105403875539984,-0.03309355563268568,-2.7357892258457035,False,True,True
shrink_family_weight_0.00,NGC7331,holdout,K_thick_flared,36,25.485065060071012,29.311675230419702,24.925265620269645,25.216746488672026,K_exponential_disk,2,25.474555421500877,25.31752574297068,24.858158301544524,24.925265620269645,-0.2914808684023811,-0.5597994398013668,-4.386409610150057,True,True,True
shrink_family_weight_0.00,UGC00731,holdout,K_scale_tail_spiral,12,12.845453066903099,11.466827035781066,13.655301565998666,13.49608055564083,K_compact_finite,3,12.984133567771766,13.655301565998666,13.968754121854296,13.535353977296433,0.15922101035783598,0.8098484990955672,2.1884745302176007,False,False,False
shrink_family_weight_0.00,UGC00891,holdout,K_scale_tail_spiral,5,5.958365558298525,7.682081654505746,5.892027548107627,5.882668094548291,K_exponential_disk,2,5.930069245482975,5.892027548107627,5.803997250877593,5.913937787284305,0.00935945355933665,-0.06633801019089791,-1.7900541063981183,False,True,True
shrink_family_weight_0.00,UGC02023,holdout,K_scale_tail_spiral,5,12.198048884046239,13.979836766957423,10.927875609588408,11.560953698911517,K_scale_tail_spiral,1,11.459807844072085,10.927875609588408,11.562380963253203,11.660672289409263,-0.6330780893231083,-1.2701732744578305,-3.051961157369014,True,True,True
shrink_family_weight_0.00,UGC02259,holdout,K_exponential_disk,8,16.43514083306515,13.66144175213647,17.349000704769132,17.068365668199345,K_compact_finite,3,16.664173746803357,17.36393532967284,17.349000704769132,17.17698792812183,0.2806350365697874,0.9138598717039805,3.6875589526326618,False,False,False
shrink_family_weight_0.00,UGC03580,holdout,K_compact_finite,47,25.49452615076704,27.172706555031343,25.426803498328383,25.21021134408768,K_scale_tail_spiral,4,25.426803498328383,25.068186406119345,25.266551074732387,25.295896551411296,0.2165921542407041,-0.0677226524386576,-1.7459030567029608,False,True,True
shrink_family_weight_0.00,UGC04305,holdout,K_scale_tail_spiral,22,23.999621706482884,26.588364190715332,22.85866236347097,23.431917778316926,K_scale_tail_spiral,1,23.52308772455316,22.85866236347097,23.338157154547897,23.434508455849713,-0.5732554148459563,-1.1409593430119145,-3.7297018272443623,True,True,True
shrink_family_weight_0.00,UGC04499,holdout,K_scale_tail_spiral,9,6.040634191372928,8.985021588452573,5.31788293750708,5.561981842059865,K_scale_tail_spiral,1,5.852335302937471,5.31788293750708,5.35427988141749,5.479330341824634,-0.24409890455278482,-0.722751253865848,-3.6671386509454935,True,True,True
shrink_family_weight_0.00,UGC05414,holdout,K_scale_tail_spiral,6,6.4008126343112375,8.261884143933315,5.160818450757637,5.810907597746815,K_scale_tail_spiral,1,5.792989021877916,5.160818450757637,5.759720011021546,5.880013760340981,-0.6500891469891776,-1.2399941835536001,-3.101065693175678,True,True,True
shrink_family_weight_0.00,UGC05716,holdout,K_scale_tail_spiral,12,5.844868825954693,5.605647282808069,6.726253452184828,6.634283703789726,K_compact_finite,2,5.996862293208599,6.726253452184828,7.13412560035943,6.771863217801147,0.09196974839510208,0.881384626230135,1.1206061693767593,False,False,False
shrink_family_weight_0.00,UGC05829,holdout,K_scale_tail_spiral,11,6.222677845510406,8.606905396927852,6.126349914786313,6.137021199257031,K_thick_flared,3,6.109953059022043,6.126349914786313,6.196206752313493,6.104903786435556,-0.010671284470718412,-0.09632793072409296,-2.480555482141539,True,True,True
shrink_family_weight_0.00,UGC05986,holdout,K_scale_tail_spiral,15,17.532159853325275,15.059299363743824,18.290246258249724,18.094448606868568,K_compact_finite,3,17.726496269937073,18.290246258249724,18.31856939347868,18.238280157189944,0.1957976513811559,0.7580864049244482,3.2309468945059,False,False,False
shrink_family_weight_0.00,UGC06818,holdout,K_scale_tail_spiral,8,12.386120759877572,13.66362183441789,11.884780347269754,12.061652259285987,K_scale_tail_spiral,1,12.24827555507104,11.884780347269754,11.922452016467327,12.014229206319595,-0.17687191201623342,-0.5013404126078189,-1.7788414871481368,True,True,True
shrink_family_weight_0.00,UGC06917,holdout,K_scale_tail_spiral,11,6.430936477869006,4.61507933369384,7.085813681288172,7.0253030992079895,K_compact_finite,2,6.580847515370918,7.085813681288172,7.3024168855450124,7.192644896708038,0.06051058208018212,0.6548772034191659,2.4707343475943313,False,False,False
shrink_family_weight_0.00,UGC06983,holdout,K_scale_tail_spiral,17,11.036839059186455,9.148970751386091,11.610883035712659,11.720564373805885,K_compact_finite,2,11.118920066161243,11.610883035712659,12.131672341394914,11.911100713861504,-0.10968133809322644,0.5740439765262035,2.4619122843265675,True,False,False
shrink_family_weight_0.00,UGC07151,holdout,K_exponential_disk,11,4.3119123214161394,5.615951252005322,4.105043749139477,4.092798561644769,K_scale_tail_spiral,2,4.165759267030254,3.9980472434849506,4.105043749139477,4.114589174419103,0.012245187494707821,-0.20686857227666255,-1.5109075028658454,False,True,True
shrink_family_weight_0.00,UGC07261,holdout,K_exponential_disk,7,4.296839337715027,4.6168185611277694,4.68022849332714,4.576219154826242,K_compact_finite,3,4.391947449852229,4.74436261955623,4.68022849332714,4.5923473950702665,0.104009338500898,0.38338915561211273,0.06340993219937019,False,False,False
shrink_family_weight_0.00,UGC07577,holdout,K_scale_tail_spiral,9,10.601721967205515,13.125766123408509,7.631190869635134,8.735947644848508,K_compact_finite,2,6.1371301714100674,7.631190869635134,10.006147008314468,10.06456575482099,-1.1047567752133745,-2.9705310975703814,-5.494575253773375,True,True,True
shrink_family_weight_0.00,UGC07603,holdout,K_exponential_disk,12,9.318897295784359,6.8156573361002755,9.918748874215172,10.207486982409625,K_thick_flared,2,10.092622430359414,10.691007584360158,9.918748874215172,9.838830932509303,-0.2887381081944529,0.5998515784308136,3.1030915381148967,True,False,False
shrink_family_weight_0.00,UGC08699,holdout,K_compact_finite,41,15.184307759904634,13.478161966003247,15.20922571811038,15.52325099398764,K_compact_finite,1,15.20922571811038,15.490377538740923,15.551718599942598,15.527656843279404,-0.3140252758772597,0.02491795820574616,1.7310637521071328,True,False,False
