galaxy,curve_type,r03_kpc,v03_km_s,radius_kpc,velocity_km_s,velocity_error_km_s,endpoint_access
IC_1613,Model,2.71,21.1257,0.76000053,8.203933212299999,2.0700017145,False
IC_1613,Model,2.71,21.1257,0.78000033,8.400296593799998,2.0499956766,False
IC_1613,Model,2.71,21.1257,0.8100000300000001,8.692296019199999,2.1800032344,False
IC_1613,Model,2.71,21.1257,0.82999983,8.8852792887,2.2100017284,False
IC_1613,Model,2.71,21.1257,0.85999953,9.172145168999998,2.0499956766,False
IC_1613,Model,2.71,21.1257,0.87999933,9.361642697999999,2.0499956766,False
IC_1613,Model,2.71,21.1257,0.89999913,9.549745930799999,2.0600092584,False
IC_1613,Model,2.71,21.1257,0.92999883,9.8292178161,2.1500047404,False
IC_1613,Model,2.71,21.1257,0.94999863,10.013793056999999,2.2499926785,False
IC_1613,Model,2.71,21.1257,0.9700011399999999,10.1969106246,2.1000002084999996,False
IC_1613,Model,2.71,21.1257,1.00000084,10.4687983836,1.9399941566999999,False
IC_1613,Model,2.71,21.1257,1.02000064,10.648303456499999,1.6500016728,False
IC_1613,Model,2.71,21.1257,1.05000034,10.914804162,1.6299956349,False
IC_1613,Model,2.71,21.1257,1.07000014,11.0905911117,1.6599941288999998,False
IC_1613,Model,2.71,21.1257,1.08999994,11.265004890899998,1.7800092306,False
IC_1613,Model,2.71,21.1257,1.1199996399999999,11.523794715900001,1.8200001807,False
IC_1613,Model,2.71,21.1257,1.13999944,11.6944903719,1.9200092444999997,False
IC_1613,Model,2.71,21.1257,1.1599992399999999,11.8637072289,1.9899986885999998,False
IC_1613,Model,2.71,21.1257,1.18999894,12.114891801899997,1.9500077384999999,False
IC_1613,Model,2.71,21.1257,1.20999874,12.280496164199999,2.0700017145,False
IC_1613,Model,2.71,21.1257,1.2400011499999999,12.526103552399999,1.9399941566999999,False
IC_1613,Model,2.71,21.1257,1.26000095,12.687989791499998,1.9899986885999998,False
IC_1613,Model,2.71,21.1257,1.28000075,12.848502860099998,2.1099926645999996,False
IC_1613,Model,2.71,21.1257,1.31000045,13.086610624799999,2.1299987025,False
IC_1613,Model,2.71,21.1257,1.33000025,13.243490072999998,2.0600092584,False
IC_1613,Model,2.71,21.1257,1.35000005,13.398890722199999,2.0900077524,False
IC_1613,Model,2.71,21.1257,1.37999975,13.629393234899998,2.1399911586,False
IC_1613,Model,2.71,21.1257,1.39999955,13.7813081436,1.9999911447,False
IC_1613,Model,2.71,21.1257,1.42999925,14.0065081056,2.0199971825999996,False
IC_1613,Model,2.71,21.1257,1.4499990499999997,14.154895022399998,1.9899986885999998,False
IC_1613,Model,2.71,21.1257,1.46999885,14.301908768699999,1.9500077384999999,False
IC_1613,Model,2.71,21.1257,1.5000012600000001,14.5197992385,1.9000032065999999,False
IC_1613,Model,2.71,21.1257,1.52000106,14.6633906214,1.8700047126,False
IC_1613,Model,2.71,21.1257,1.5400008600000001,14.805608833799997,1.9200092444999997,False
IC_1613,Model,2.71,21.1257,1.5700005599999998,15.016295439899999,2.0799941706,False
IC_1613,Model,2.71,21.1257,1.5900003600000001,15.155196917399998,2.0400032204999996,False
IC_1613,Model,2.71,21.1257,1.6200000600000002,15.360897858299998,1.9000032065999999,False
IC_1613,Model,2.71,21.1257,1.6399998599999999,15.496503726599999,1.8899896247999999,False
IC_1613,Model,2.71,21.1257,1.65999966,15.630694173,1.9399941566999999,False
IC_1613,Model,2.71,21.1257,1.6899993599999998,15.8295926385,1.9200092444999997,False
IC_1613,Model,2.71,21.1257,1.70999916,15.960593104199999,1.9999911447,False
IC_1613,Model,2.71,21.1257,1.72999896,16.090410530699998,2.0799941706,False
IC_1613,Model,2.71,21.1257,1.75999866,16.2825910236,2.2400002224,False
IC_1613,Model,2.71,21.1257,1.78000117,16.4093029722,2.1500047404,False
IC_1613,Model,2.71,21.1257,1.8100008699999999,16.5968991882,2.1500047404,False
IC_1613,Model,2.71,21.1257,1.83000067,16.7205056589,2.1500047404,False
IC_1613,Model,2.71,21.1257,1.85000047,16.842907964699997,2.0900077524,False
IC_1613,Model,2.71,21.1257,1.88000017,17.0242087221,2.1299987025,False
IC_1613,Model,2.71,21.1257,1.89999997,17.1435900528,2.1200062463999996,False
IC_1613,Model,2.71,21.1257,1.91999977,17.2618939728,2.0600092584,False
IC_1613,Model,2.71,21.1257,1.94999947,17.4370894029,2.1500047404,False
IC_1613,Model,2.71,21.1257,1.9699992700000002,17.552499102,2.1699896526,False
IC_1613,Model,2.71,21.1257,1.9999989699999998,17.7234905178,2.2300077663,False
IC_1613,Model,2.71,21.1257,2.01999877,17.8360904988,2.0499956766,False
IC_1613,Model,2.71,21.1257,2.04000128,17.947697571899997,2.1899956904999995,False
IC_1613,Model,2.71,21.1257,2.07000098,18.1129005459,2.2999972104,False
IC_1613,Model,2.71,21.1257,2.09000078,18.2218035294,2.2999972104,False
IC_1613,Model,2.71,21.1257,2.11000058,18.3296079765,2.3899926924,False
IC_1613,Model,2.71,21.1257,2.14000028,18.489297142799998,2.3200032483,False
IC_1613,Model,2.71,21.1257,2.16000008,18.5945031288,2.2799911724999995,False
IC_1613,Model,2.71,21.1257,2.18999978,18.7504107948,2.3800002363,False
IC_1613,Model,2.71,21.1257,2.20999958,18.8531028225,2.2699987164,False
IC_1613,Model,2.71,21.1257,2.2299993799999998,18.954801942299998,2.3099896665,False
IC_1613,Model,2.71,21.1257,2.25999908,19.105491560399997,2.4900017562,False
IC_1613,Model,2.71,21.1257,2.27999888,19.2048034761,2.4000062742,False
IC_1613,Model,2.71,21.1257,2.29999868,19.3031013582,2.3800002363,False
IC_1613,Model,2.71,21.1257,2.3300010899999997,19.4488053111,2.2499926785,False
IC_1613,Model,2.71,21.1257,2.35000089,19.5448004919,2.3599941984,False
IC_1613,Model,2.71,21.1257,2.38000059,19.6869975786,2.5599912003,False
IC_1613,Model,2.71,21.1257,2.4000003899999998,19.780795686599998,2.4300047682,False
IC_1613,Model,2.71,21.1257,2.42000019,19.873600886699997,2.5100077941,False
IC_1613,Model,2.71,21.1257,2.44999989,20.0111925708,2.2199941845,False
IC_1613,Model,2.71,21.1257,2.46999969,20.101800698099996,2.3299957044,False
IC_1613,Model,2.71,21.1257,2.48999949,20.191606048799997,2.1899956904999995,False
IC_1613,Model,2.71,21.1257,2.51999919,20.324803587299996,2.2900047543,False
IC_1613,Model,2.71,21.1257,2.53999899,20.412496368,2.2999972104,False
IC_1613,Model,2.71,21.1257,2.5699986900000003,20.5425039258,2.4399972243,False
IC_1613,Model,2.71,21.1257,2.5900012,20.6281052622,2.2199941845,False
IC_1613,Model,2.71,21.1257,2.610001,20.7130094505,2.2499926785,False
IC_1613,Model,2.71,21.1257,2.6400007,20.8387918683,2.2600062603,False
IC_1613,Model,2.71,21.1257,2.6600005,20.9217947436,2.2400002224,False
IC_1613,Model,2.71,21.1257,2.6800003,21.0039103395,2.0799941706,False
IC_1613,Model,2.71,21.1257,2.71,21.1257,2.0299896386999996,False
UGC_8508,Data,1.86,46.080002,0.06999924,3.390013587136,3.2199783797559998,False
UGC_8508,Data,1.86,46.080002,0.14999969999999999,4.970004695711999,4.000020653612,False
UGC_8508,Data,1.86,46.080002,0.2200008,6.729984292100001,2.959995008472,False
UGC_8508,Data,1.86,46.080002,0.29999939999999997,9.740022182744001,3.049989252378,False
UGC_8508,Data,1.86,46.080002,0.3700005,11.5200005,3.460009110174,False
UGC_8508,Data,1.86,46.080002,0.44999910000000004,14.49999422934,3.3500161454,False
UGC_8508,Data,1.86,46.080002,0.5200002,17.569982202586,2.899998845868,False
UGC_8508,Data,1.86,46.080002,0.58999944,19.609989971128,3.069987973246,False
UGC_8508,Data,1.86,46.080002,0.6699999000000001,21.22997852144,3.0399898919440003,False
UGC_8508,Data,1.86,46.080002,0.73999914,23.219989487811997,2.6800129163200004,False
UGC_8508,Data,1.86,46.080002,0.8199995999999999,23.720003589514,2.590018672414,False
UGC_8508,Data,1.86,46.080002,0.8900007000000001,25.989996648038,2.8500020436980003,False
UGC_8508,Data,1.86,46.080002,0.9699993,26.8899851671,2.710010997622,False
UGC_8508,Data,1.86,46.080002,1.0400004,28.760003808264003,2.660014195452,False
UGC_8508,Data,1.86,46.080002,1.12000086,29.729987850364,2.58001931198,False
UGC_8508,Data,1.86,46.080002,1.1900001000000002,30.230001952066,2.469980267204,False
UGC_8508,Data,1.86,46.080002,1.25999934,31.299979598506,2.6800129163200004,False
UGC_8508,Data,1.86,46.080002,1.3399998000000002,32.310007162344,2.78000652066,False
UGC_8508,Data,1.86,46.080002,1.4100009,35.790014993386,2.63001611415,False
UGC_8508,Data,1.86,46.080002,1.4899995000000001,36.560011826806,2.810004601962,False
UGC_8508,Data,1.86,46.080002,1.5600006,38.469981829704004,2.610017393282,False
UGC_8508,Data,1.86,46.080002,1.6399991999999999,40.100015820452,2.289991779392,False
UGC_8508,Data,1.86,46.080002,1.7100003000000001,41.620010766424,2.700011637188,False
UGC_8508,Data,1.86,46.080002,1.7799995400000002,43.339992921075996,2.800005241528,False
UGC_8508,Data,1.86,46.080002,1.86,46.080002,2.289991779392,False
UGC_8508,Model,1.86,43.538399,0.06999924,2.1636407383050003,3.220012913242,False
UGC_8508,Model,1.86,43.538399,0.14999969999999999,4.6266950465329995,4.000003331327,False
UGC_8508,Model,1.86,43.538399,0.2200008,6.765170590215999,2.960001594414,False
UGC_8508,Model,1.86,43.538399,0.29999939999999997,9.180550351538999,3.049995465147,False
UGC_8508,Model,1.86,43.538399,0.3700005,11.261816438936,3.45999656853,False
UGC_8508,Model,1.86,43.538399,0.44999910000000004,13.595605240533,3.350018572656,False
UGC_8508,Model,1.86,43.538399,0.5200002,15.592798679461,2.900005680592,False
UGC_8508,Model,1.86,43.538399,0.58999944,17.543493108257,3.0699795902880003,False
UGC_8508,Model,1.86,43.538399,0.6699999000000001,19.711400609664,3.039981633377,False
UGC_8508,Model,1.86,43.538399,0.73999914,21.551420428202,2.6800061504449997,False
UGC_8508,Model,1.86,43.538399,0.8199995999999999,23.586318120664,2.590012279712,False
UGC_8508,Model,1.86,43.538399,0.8900007000000001,25.305997804366,2.849980060141,False
UGC_8508,Model,1.86,43.538399,0.9699993,27.200788928846002,2.7100041073559997,False
UGC_8508,Model,1.86,43.538399,1.0400004,28.796819559388,2.6599784869049996,False
UGC_8508,Model,1.86,43.538399,1.12000086,30.550502732708996,2.5799984479419997,False
UGC_8508,Model,1.86,43.538399,1.1900001000000002,32.024190462061,2.470020452068,False
UGC_8508,Model,1.86,43.538399,1.25999934,33.44227965589,2.6800061504449997,False
UGC_8508,Model,1.86,43.538399,1.3399998000000002,34.996513423391995,2.780013852948,False
UGC_8508,Model,1.86,43.538399,1.4100009,36.300009551053,2.629980529994,False
UGC_8508,Model,1.86,43.538399,1.4899995000000001,37.727285347070996,2.810011809859,False
UGC_8508,Model,1.86,43.538399,1.5600006,38.923589936393995,2.6099964048529998,False
UGC_8508,Model,1.86,43.538399,1.6399991999999999,40.233007286319,2.2899891722029997,False
UGC_8508,Model,1.86,43.538399,1.7100003000000001,41.330392633113995,2.699990275586,False
UGC_8508,Model,1.86,43.538399,1.7799995400000002,42.384413734504996,2.7999979780889994,False
UGC_8508,Model,1.86,43.538399,1.86,43.538399,2.2899891722029997,False
WLM,Data,1.669855,32.606522,0.010000761595000001,0.490010812616,4.079988884815999,False
WLM,Data,1.669855,32.606522,0.03999970667,1.0900034239379999,3.4499982732539998,False
WLM,Data,1.669855,32.606522,0.059999560005,2.0500046446619997,4.339993291243999,False
WLM,Data,1.669855,32.606522,0.07999941334,2.210004848116,4.29998508875,False
WLM,Data,1.669855,32.606522,0.11000002827000001,3.2899980697999998,3.460008475508,False
WLM,Data,1.669855,32.606522,0.129999881605,4.6500161024199995,2.5600032552639997,False
WLM,Data,1.669855,32.606522,0.160000496535,4.640005900166,2.8699934599179997,False
WLM,Data,1.669855,32.606522,0.18000034987000002,4.759997901126,3.1199876640919997,False
WLM,Data,1.669855,32.606522,0.20999929494500003,4.919998104579999,3.650006679202,False
WLM,Data,1.669855,32.606522,0.230000818135,6.590006341854,3.1599958665859997,False
WLM,Data,1.669855,32.606522,0.25000067147000005,7.750015968526,2.860015864186,False
WLM,Data,1.669855,32.606522,0.279999616545,8.900015392943999,2.920011864666,False
WLM,Data,1.669855,32.606522,0.29999946988000004,10.710003429163999,2.48999705253,False
WLM,Data,1.669855,32.606522,0.33000008481,10.680005428924,2.4700092545439998,False
WLM,Data,1.669855,32.606522,0.349999938145,11.840015055596,2.2599906463419996,False
WLM,Data,1.669855,32.606522,0.380000553075,12.370001464183998,2.1500088476359998,False
WLM,Data,1.669855,32.606522,0.40000040641,13.200000481694,1.999986239914,False
WLM,Data,1.669855,32.606522,0.420000259745,14.059997499443998,1.8199982384739999,False
WLM,Data,1.669855,32.606522,0.44999920482000005,14.870008718968,2.0200066444219997,False
WLM,Data,1.669855,32.606522,0.47000072801000004,15.499999330529999,1.849996238714,False
WLM,Data,1.669855,32.606522,0.49999967308500004,15.659999533984,2.0900128471559998,False
WLM,Data,1.669855,32.606522,0.51999952642,15.760003736958,2.0800026449019997,False
WLM,Data,1.669855,32.606522,0.55000014135,16.910003161375997,2.2700008485959997,False
WLM,Data,1.669855,32.606522,0.5699999946850001,17.01000736435,2.4100132540640002,False
WLM,Data,1.669855,32.606522,0.58999984802,17.330007771258,2.40000305181,False
WLM,Data,1.669855,32.606522,0.62000046295,18.030004585554,2.299998848836,False
WLM,Data,1.669855,32.606522,0.6400003162850001,18.649984994862,2.289988646582,False
WLM,Data,1.669855,32.606522,0.66999926136,19.470006416639997,2.1500088476359998,False
WLM,Data,1.669855,32.606522,0.69000078455,20.040001027722,2.110000645142,False
WLM,Data,1.669855,32.606522,0.719999729625,20.069999027961998,2.1500088476359998,False
WLM,Data,1.669855,32.606522,0.73999958296,21.0100124507,2.25001305061,False
WLM,Data,1.669855,32.606522,0.759999436295,21.749984860968,2.6499972559839997,False
WLM,Data,1.669855,32.606522,0.790000051225,22.369997876798,3.1299978663459997,False
WLM,Data,1.669855,32.606522,0.80999990456,22.500000080012,3.1199876640919997,False
WLM,Data,1.669855,32.606522,0.84000051949,21.569996859528,3.089989663852,False
WLM,Data,1.669855,32.606522,0.8600003728250001,22.830010689174,3.85001508515,False
WLM,Data,1.669855,32.606522,0.8800002261600001,22.980000690374,3.94000908587,False
WLM,Data,1.669855,32.606522,0.9100008410900001,22.960012892387997,4.170015492058,False
WLM,Data,1.669855,32.606522,0.930000694425,23.579993301696,4.109986885055999,False
WLM,Data,1.669855,32.606522,0.9599996395,24.149987912778,3.780008882416,False
WLM,Data,1.669855,32.606522,0.979999492835,24.710004928128,3.699992477428,False
WLM,Data,1.669855,32.606522,1.010000107765,25.200015740743996,3.7299904776679997,False
WLM,Data,1.669855,32.606522,1.0299999611000001,26.250010962188,3.870002883136,False
WLM,Data,1.669855,32.606522,1.0499998144350002,26.589999167082,3.85001508515,False
WLM,Data,1.669855,32.606522,1.080000429365,26.929987371975997,3.740000679922,False
WLM,Data,1.669855,32.606522,1.1000002827,26.90999957399,3.400012475028,False
WLM,Data,1.669855,32.606522,1.1299992277750002,27.490004387326,3.360004272534,False
WLM,Data,1.669855,32.606522,1.150000750965,27.690012793273997,3.089989663852,False
WLM,Data,1.669855,32.606522,1.17999969604,28.559987406755997,3.17000606884,False
WLM,Data,1.669855,32.606522,1.199999549375,29.079996219612,3.530014678242,False
WLM,Data,1.669855,32.606522,1.21999940271,28.889998015918,3.8199844783879997,False
WLM,Data,1.669855,32.606522,1.2500000176400001,28.629993609489997,3.4399880709999997,False
WLM,Data,1.669855,32.606522,1.2699998709750002,28.260007404355996,3.2799878675459997,False
WLM,Data,1.669855,32.606522,1.300000485905,28.040011200422,3.210014271334,False
WLM,Data,1.669855,32.606522,1.32000033924,28.230009404116,3.2499898673059997,False
WLM,Data,1.669855,32.606522,1.349999284315,28.849989813424,3.4399880709999997,False
WLM,Data,1.669855,32.606522,1.370000807505,28.889998015918,3.560012678482,False
WLM,Data,1.669855,32.606522,1.3900006608400002,29.450015031268,3.210014271334,False
WLM,Data,1.669855,32.606522,1.4199996059150002,29.51998862748,3.180016271094,False
WLM,Data,1.669855,32.606522,1.43999945925,29.419984424505998,3.2899980697999998,False
WLM,Data,1.669855,32.606522,1.4700000741800001,29.660001032948,3.2799878675459997,False
WLM,Data,1.669855,32.606522,1.489999927515,29.320012828053997,3.5399922739739997,False
WLM,Data,1.669855,32.606522,1.520000542445,30.19999764379,3.23000206932,False
WLM,Data,1.669855,32.606522,1.54000039578,30.679998254151997,3.210014271334,False
WLM,Data,1.669855,32.606522,1.560000249115,30.989988458806,3.2899980697999998,False
WLM,Data,1.669855,32.606522,1.58999919419,31.100002864034,3.599988274454,False
WLM,Data,1.669855,32.606522,1.6100007173800002,31.450001271182,3.4699860712399997,False
WLM,Data,1.669855,32.606522,1.6399996624550002,32.00998568001,3.3499940702799997,False
WLM,Data,1.669855,32.606522,1.65999951579,32.369994289412,3.4699860712399997,False
WLM,Data,1.669855,32.606522,1.6799993691250001,32.849994899773996,3.330006272294,False
WLM,Data,1.669855,32.606522,1.709999984055,32.77998869704,3.6299862746939997,False
WLM,Data,1.669855,32.606522,1.7299998373900003,32.990007305241996,3.680004679442,False
WLM,Data,1.669855,32.606522,1.7600004523200001,33.380013914883996,3.40999007076,False
WLM,Data,1.669855,32.606522,1.780000305655,33.679993917283994,3.360004272534,False
WLM,Data,1.669855,32.606522,1.80999925073,34.070000526926,3.3199960700399997,False
WLM,Data,1.669855,32.606522,1.8300007739200002,33.619997916804,3.6099984767080002,False
WLM,Data,1.669855,32.606522,1.850000627255,33.880002323232,3.680004679442,False
WLM,Data,1.669855,32.606522,1.87999957233,33.649995917044,3.580000476468,False
WLM,Data,1.669855,32.606522,1.8999994256650001,34.089988324912,3.490006475748,False
WLM,Data,1.669855,32.606522,1.930000040595,34.279986528605995,3.460008475508,False
WLM,Data,1.669855,32.606522,1.9499998939300003,35.05999974789,3.490006475748,False
WLM,Data,1.669855,32.606522,1.9800005088600001,35.230010153598,3.5699902742139997,False
WLM,Data,1.669855,32.606522,2.0000003621949998,35.070009950144,4.079988884815999,False
WLM,Data,1.669855,32.606522,2.02000021553,34.950017949183994,3.9499866816019997,False
WLM,Data,1.669855,32.606522,2.049999160605,34.699991138487995,3.769998680162,False
WLM,Data,1.669855,32.606522,2.0700006837950005,34.989993545156004,3.750010882176,False
WLM,Data,1.669855,32.606522,2.0999996288700005,34.82001574597,3.650006679202,False
WLM,Data,1.669855,32.606522,2.1199994822050003,34.590009339782,3.6299862746939997,False
WLM,Data,1.669855,32.606522,2.150000097135,34.799995341462,3.530014678242,False
WLM,Data,1.669855,32.606522,2.1699999504700003,35.14999374861,3.6099984767080002,False
WLM,Data,1.669855,32.606522,2.189999803805,35.580008560746,3.699992477428,False
WLM,Data,1.669855,32.606522,2.220000418735,36.209999172307995,3.9799846818419997,False
WLM,Data,1.669855,32.606522,2.24000027207,35.970015170387995,4.079988884815999,False
WLM,Data,1.669855,32.606522,2.269999217145,36.44000557849599,3.900000883376,False
WLM,Data,1.669855,32.606522,2.2900007403350005,36.310003375281994,3.8899906811219997,False
WLM,Data,1.669855,32.606522,2.31000059367,36.290015577295996,3.94000908587,False
WLM,Data,1.669855,32.606522,2.339999538745,35.510002358011995,4.03000308659,False
WLM,Data,1.669855,32.606522,2.35999939208,35.26998574957,3.85001508515,False
WLM,Data,1.669855,32.606522,2.3900000070100003,34.609997137768,4.0100152886039995,False
WLM,Data,1.669855,32.606522,2.409999860345,35.260008153838,4.06000108683,False
WLM,Data,1.669855,32.606522,2.440000475275,35.749986359931995,4.019992884335999,False
WLM,Data,1.669855,32.606522,2.46000032861,36.419985173987996,4.100009289323999,False
WLM,Data,1.669855,32.606522,2.480000181945,36.199988970053994,4.03000308659,False
WLM,Data,1.669855,32.606522,2.50999912702,36.359989173508,3.9100110856299994,False
WLM,Data,1.669855,32.606522,2.53000065021,35.11999574837,4.279997290763999,False
WLM,Data,1.669855,32.606522,2.559999595285,34.82999334170199,3.8199844783879997,False
WLM,Data,1.669855,32.606522,2.57999944862,35.170014153118,3.9499866816019997,False
WLM,Data,1.669855,32.606522,2.6100000635500002,35.03000174765,4.170015492058,False
WLM,Data,1.669855,32.606522,2.629999916885,35.019991545395996,4.190003290044,False
WLM,Data,1.669855,32.606522,2.64999977022,34.82999334170199,4.290007493018,False
WLM,Data,1.669855,32.606522,2.68000038515,33.890012525486,4.520013899206,False
WLM,Data,1.669855,32.606522,2.7000002384850004,33.229991307161995,4.629995697912,False
WLM,Data,1.669855,32.606522,2.730000853415,35.29000615407799,4.399989291724,False
WLM,Data,1.669855,32.606522,2.75000070675,37.289992393992,3.9799846818419997,False
WLM,Data,1.669855,32.606522,2.779999651825,37.229996393511996,3.97000708611,False
WLM,Data,1.669855,32.606522,2.79999950516,37.270004596006,3.94000908587,False
WLM,Data,1.669855,32.606522,2.819999358495,37.170000393032,4.049990884575999,False
WLM,Data,1.669855,32.606522,2.849999973425,37.359998596726,3.959996883856,False
WLM,Data,1.669855,32.606522,2.86999982676,37.010000189577994,3.9100110856299994,False
WLM,Data,1.669855,32.606522,2.90000044169,35.279995951824,4.249999290524,False
WLM,Data,1.669855,32.606522,2.9200002950250004,34.699991138487995,4.490015898965999,False
WLM,Data,1.669855,32.606522,2.950000909955,36.679989580416,4.190003290044,False
WLM,Data,1.669855,32.606522,2.97000076329,38.52998581913,3.9199886813619997,False
WLM,Data,1.669855,32.606522,2.990000616625,37.240006595766,3.8899906811219997,False
WLM,Data,1.669855,32.606522,3.0199995617,37.980011612556,3.769998680162,False
WLM,Data,1.669855,32.606522,3.039999415035,37.34998839447199,4.08999908707,False
WLM,Data,1.669855,32.606522,3.070000029965,35.409998155038,3.6099984767080002,False
WLM,Data,1.669855,32.606522,3.0899998833,31.240015269502,4.339993291243999,False
WLM,Data,1.669855,32.606522,3.109999736635,31.919991679289996,4.249999290524,False
WLM,Data,1.669855,32.606522,3.1400003515650003,36.610015984204,4.260009492777999,False
WLM,Data,1.669855,32.606522,3.1600002049,29.410006828773998,6.590006341854,False
WLM,Data,1.669855,32.606522,3.1900008198300003,16.35999634828,5.050000307793999,False
WLM,Data,1.669855,32.606522,3.210000673165,16.470010753507996,3.97000708611,False
WLM,Data,1.669855,32.606522,3.23999961824,17.019984960082,3.370014474788,False
WLM,Data,1.669855,32.606522,3.259999471575,17.449999772218,3.8199844783879997,False
WLM,Data,1.669855,32.606522,3.2799993249100003,16.169998144586,3.97000708611,False
WLM,Data,1.669855,32.606522,3.30999993984,16.110002144105998,3.8599926808819998,False
WLM,Data,1.669855,32.606522,3.3299997931750003,15.610013735758,3.8599926808819998,False
WLM,Data,1.669855,32.606522,3.360000408105,15.359986925062,4.309995291003999,False
WLM,Data,1.669855,32.606522,3.38000026144,15.290013328849998,3.750010882176,False
WLM,Model,2.02809,34.056847,0.01000051179,0.34990004607799996,4.0800102706,False
WLM,Model,2.02809,34.056847,0.040000019070000004,1.3985444220549998,3.449992657947,False
WLM,Model,2.02809,34.056847,0.05999901456,2.095619966451,4.340000240597999,False
WLM,Model,2.02809,34.056847,0.08000003814000001,2.790141247322,4.299983445373,False
WLM,Model,2.02809,34.056847,0.10999954542000001,3.825299111887,3.460005370965,False
WLM,Model,2.02809,34.056847,0.130000569,4.50980767974,2.559985075296,False
WLM,Model,2.02809,34.056847,0.16000007628000001,5.526302392149,2.8700045535369996,False
WLM,Model,2.02809,34.056847,0.17999907177000002,6.196098402098,3.1200158673639997,False
WLM,Model,2.02809,34.056847,0.21000060714000002,7.187322934032999,3.650008520378,False
WLM,Model,2.02809,34.056847,0.22999960263,7.838353621284999,3.1599986057419995,False
WLM,Model,2.02809,34.056847,0.25000062621,8.480870096787,2.8599918405189997,False
WLM,Model,2.02809,34.056847,0.28000013349,9.427684500234,2.9200000049329997,False
WLM,Model,2.02809,34.056847,0.29999912898000003,10.047008262929,2.489998254711,False
WLM,Model,2.02809,34.056847,0.33000066435000003,10.957313726392,2.4700068855219994,False
WLM,Model,2.02809,34.056847,0.34999965984000003,11.551197024377998,2.26001236692,False
WLM,Model,2.02809,34.056847,0.37999916712000004,12.422098715861999,2.15000875111,False
WLM,Model,2.02809,34.056847,0.40000019070000004,12.989213332105999,1.9999883400749998,False
WLM,Model,2.02809,34.056847,0.41999918619000004,13.545191359380999,1.81999790368,False
WLM,Model,2.02809,34.056847,0.45000072156000004,14.358502922587999,2.0200137661109996,False
WLM,Model,2.02809,34.056847,0.46999971705000004,14.886792733252,1.8500019858869998,False
WLM,Model,2.02809,34.056847,0.49999922433000005,15.658486829424998,2.0900005866959996,False
WLM,Model,2.02809,34.056847,0.52000024791,16.158986252936998,2.0799878736779998,False
WLM,Model,2.02809,34.056847,0.5499997551900001,16.889301280005,2.269991023091,False
WLM,Model,2.02809,34.056847,0.57000077877,17.362589282764,2.4099987211079994,False
WLM,Model,2.02809,34.056847,0.58999977426,17.825115321871,2.39998600809,False
WLM,Model,2.02809,34.056847,0.6199992815400001,18.499202494541997,2.2999951052979997,False
WLM,Model,2.02809,34.056847,0.6400003051200001,18.935606932,2.2900164491269996,False
WLM,Model,2.02809,34.056847,0.6699998124000001,19.571209867561,2.15000875111,False
WLM,Model,2.02809,34.056847,0.6900008359800001,19.982616579321,2.109991955885,False
WLM,Model,2.02809,34.056847,0.7200003432600001,20.581506233815997,2.15000875111,False
WLM,Model,2.02809,34.056847,0.7399993387500001,20.969005038981997,2.249999653902,False
WLM,Model,2.02809,34.056847,0.76000036233,21.347410665998996,2.649997321917,False
WLM,Model,2.02809,34.056847,0.7899998696100001,21.898109881988997,3.1299945235349997,False
WLM,Model,2.02809,34.056847,0.81000089319,22.254412615302996,3.1200158673639997,False
WLM,Model,2.02809,34.056847,0.8400004004700001,22.773098395113,3.090011785157,False
WLM,Model,2.02809,34.056847,0.8599993959600001,23.108694565451,3.8499903259619996,False
WLM,Model,2.02809,34.056847,0.8800004195400001,23.436389547284996,3.940002572583,False
WLM,Model,2.02809,34.056847,0.9099999268200001,23.913491916907997,4.169988460373999,False
WLM,Model,2.02809,34.056847,0.92999892231,24.222183178115998,4.110014352806999,False
WLM,Model,2.02809,34.056847,0.9600004576800001,24.671903842750996,3.780003505377,False
WLM,Model,2.02809,34.056847,0.97999945317,24.96298771406,3.7000039717739996,False
WLM,Model,2.02809,34.056847,1.00999896045,25.387097629750997,3.7300080539809994,False
WLM,Model,2.02809,34.056847,1.02999998403,25.661697987112,3.870015751998,False
WLM,Model,2.02809,34.056847,1.04999897952,25.930099998318997,3.8499903259619996,False
WLM,Model,2.02809,34.056847,1.08000051489,26.321208829267,3.7399867101519995,False
WLM,Model,2.02809,34.056847,1.0999995103800002,26.574591770947,3.399997206551,False
WLM,Model,2.02809,34.056847,1.1299990176599999,26.944108560897,3.3600144681729995,False
WLM,Model,2.02809,34.056847,1.15000004124,27.183596309000997,3.090011785157,False
WLM,Model,2.02809,34.056847,1.17999954852,27.532985502373997,3.17001131876,False
WLM,Model,2.02809,34.056847,1.2000005721000002,27.759599762312,3.52999219155,False
WLM,Model,2.02809,34.056847,1.21999956759,27.981207665740996,3.819986243755,False
WLM,Model,2.02809,34.056847,1.24999907487,28.304713655394,3.440014001776,False
WLM,Model,2.02809,34.056847,1.2700000984500002,28.514708173996,3.28001493457,False
WLM,Model,2.02809,34.056847,1.2999996057300003,28.821185740148998,3.209994057138,False
WLM,Model,2.02809,34.056847,1.32000062931,29.020213954016995,3.250010852363,False
WLM,Model,2.02809,34.056847,1.35000013659,29.310991313703,3.440014001776,False
WLM,Model,2.02809,34.056847,1.36999913208,29.499802473470996,3.5599962737569997,False
