galaxy,quantity,median,p25,p75,min,max,source_q_shape_max,median_to_source_q_shape_ratio,endpoint_scores_allowed,claim_boundary
NGC7331,required_mu_load_if_kernel_is_ramp,1.0492342155828052,0.8415343674880809,1.5820630503136492,0.7210777549931849,12.656254173873513,0.2057957876154617,5.098424159892644,False,ngc7331_b2_q_role_separation_diagnostic_only_not_endpoint
NGC7331,required_mu_load_if_kernel_is_q_shape_ramp,5.098424159892644,4.089171975961549,7.687538548018301,3.5038508967955644,61.49909247667532,0.2057957876154617,24.774191051078603,False,ngc7331_b2_q_role_separation_diagnostic_only_not_endpoint
