galaxy,post22_policy,closure_policy,n_points,locality_width_kpc,beta_delta_v2_amplitude,scalar_rmse_K_thick_flared,closure_source_rmse_K_thick_flared,closure_source_minus_scalar_rmse,rmse_tpg_v6,rmse_mond,closure_kernel_min,closure_kernel_median,closure_kernel_max,accepted_endpoint_ready,endpoint_scores_allowed,endpoint_scores_computed,claim_boundary
NGC2683,post22_hold_plateau_upper,flare_gradient_source,11,2.20964580039598,-522.9618227760329,10.331859032359942,10.203144942290402,-0.12871409006953982,10.314830339812675,14.151015414510422,1.239887798933141e-14,0.010506804562236042,1.4739143978686147,False,False,True,s4g75_ngc2683_flare_closure_source_prototype_not_validation
NGC2683,post22_hold_plateau_upper,flare_gradient_plus_ring_offset_source,11,2.20964580039598,-522.9618227760329,10.331859032359942,10.178730754449855,-0.15312827791008665,10.314830339812675,14.151015414510422,4.646225450818233e-05,0.07959021774914801,1.4740084096075297,False,False,True,s4g75_ngc2683_flare_closure_source_prototype_not_validation
NGC2683,post22_linear_taper_to_inner_height,flare_gradient_source,11,2.20964580039598,-522.9618227760329,10.331859032359942,10.203144942290406,-0.12871409006953627,10.314830339812675,14.151015414510422,4.2850831882637945e-15,0.010506804562236042,1.4739143978686147,False,False,True,s4g75_ngc2683_flare_closure_source_prototype_not_validation
NGC2683,post22_linear_taper_to_inner_height,flare_gradient_plus_ring_offset_source,11,2.20964580039598,-522.9618227760329,10.331859032359942,10.178730754449855,-0.15312827791008665,10.314830339812675,14.151015414510422,4.646225450006854e-05,0.07959021774914604,1.4740084096075297,False,False,True,s4g75_ngc2683_flare_closure_source_prototype_not_validation
