endpoint_status,galaxy,formula_id,n_points,rmse_warp_history_accepted,best_baseline_model,best_baseline_rmse_km_s,wrong_family_mean_rmse_km_s,wrong_family_best_rmse_km_s,matched_minus_best_baseline_rmse_km_s,matched_minus_wrong_family_mean_rmse_km_s,matched_minus_best_wrong_family_rmse_km_s,matched_rank_among_all_models,matched_beats_all_baselines,matched_beats_all_wrong_families,construction_used_vobs,scoring_used_vobs,endpoint_scores_allowed,claim_boundary,claim_status
CAVEATED_ACCEPTED_ENDPOINT_PRELIMINARY_CONTROL_RESULT,NGC4088,NGC4088_WARP_HISTORY_FREEZE_V1,12,11.619037989026097,NEWTONIAN_vn,25.396289301523897,41.85793525142284,37.869996561806886,-13.7772513124978,-30.23889726239674,-26.25095857278079,1,True,True,False,True,True,ngc4088_warp_history_accepted_endpoint_preliminary_control,single-galaxy caveated control endpoint; not population validation
